Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
SG,Victor Oladipo,6300,OKC@Chi 08:00PM ET,28.724,OKC,0,0,32.750,19.750,31.500,29.250,14.000,37.800,0.202,1.000,1.000,0.000,22.500,22.500,29.250,32.250,31.250,33.250,23.000,2.750,21.750,26.500,29.750,45.000
SG,Dwyane Wade,6200,OKC@Chi 08:00PM ET,32.971,Chi,1,0,29.214,25.328,30.312,39.000,12.000,37.200,0.327,-1.000,1.000,0.000,38.500,38.500,39.000,24.500,24.750,33.000,23.000,39.250,39.250,27.250,30.750,25.500
C,Steven Adams,6000,OKC@Chi 08:00PM ET,27.434,OKC,0,0,32.036,21.079,36.688,34.250,8.500,36.000,0.135,1.000,1.000,0.000,32.750,32.750,34.250,29.500,42.000,41.000,22.250,29.000,28.500,34.000,31.750,22.500
PG,Derrick Rose,5800,NO@NY 07:30PM ET,30.068,NY,1,0,32.750,23.724,25.250,24.000,27.000,34.800,0.313,-3.000,215.000,0.000,0.000,24.000,26.000,24.750,26.250,42.250,28.500,42.750,34.250,30.250,40.000,3.250
PF/C,Gorgui Dieng,5700,Dal@Min 08:00PM ET,27.676,Min,1,0,26.393,20.188,31.125,29.000,5.250,34.200,0.218,-4.500,196.500,0.000,17.750,17.750,29.000,37.250,28.500,29.750,23.500,35.000,32.250,16.500,25.500,31.750
PG,Deron Williams,5600,Dal@Min 08:00PM ET,27.802,Dal,0,0,32.857,19.521,26.250,19.750,20.000,33.600,0.263,4.500,196.500,0.000,25.000,25.000,19.750,33.500,30.750,21.000,27.250,18.750,42.500,32.750,35.750,38.250
PG,Ricky Rubio,5400,Dal@Min 08:00PM ET,25.695,Min,1,0,27.929,19.500,20.438,27.250,1.000,32.400,0.215,-4.500,196.500,0.000,51.750,51.750,27.250,21.250,19.250,14.000,27.250,45.000,21.750,29.500,38.500,30.250
PF/C,Dirk Nowitzki,5200,Dal@Min 08:00PM ET,22.479,Dal,0,0,24.833,17.750,23.375,22.250,10.750,31.200,0.158,4.500,196.500,0.000,40.750,40.750,22.250,29.250,22.750,19.250,10.250,19.500,22.500,27.000,19.000,17.250
C,Enes Kanter,5000,OKC@Chi 08:00PM ET,24.671,OKC,0,0,28.571,16.881,25.500,24.500,8.500,30.000,0.307,1.000,1.000,0.000,41.250,41.250,24.500,35.750,32.000,9.750,36.000,24.250,32.000,31.500,30.000,36.250
SG,Wesley Matthews,4900,Dal@Min 08:00PM ET,26.208,Dal,0,0,27.357,19.724,20.500,16.500,5.000,29.400,0.348,4.500,196.500,0.000,13.500,13.500,16.500,20.000,20.500,25.000,32.500,25.250,26.000,35.000,31.500,18.500
C,Joakim Noah,4900,NO@NY 07:30PM ET,22.773,NY,1,0,23.821,15.013,24.938,17.000,20.500,29.400,0.266,-3.000,215.000,0.000,19.000,19.000,17.000,18.750,33.000,31.000,43.500,12.500,45.500,26.000,18.750,32.750
PG,Michael Carter-Williams,4800,OKC@Chi 08:00PM ET,17.700,Chi,1,0,17.750,12.400,21.625,16.250,21.000,28.800,0.080,-1.000,1.000,0.000,18.750,18.750,16.250,24.250,27.250,18.750,25.000,13.000,11.750,3.500,19.750,17.500
PG,Rajon Rondo,4700,OKC@Chi 08:00PM ET,28.422,Chi,1,0,30.393,18.917,19.812,2.250,21.000,28.200,0.507,-1.000,1.000,0.000,0.000,2.250,37.750,19.750,19.500,35.250,24.000,47.500,19.000,25.500,23.250,41.500
SF/PF,Nikola Mirotic,4700,OKC@Chi 08:00PM ET,21.800,Chi,1,0,23.571,14.569,24.562,31.250,11.000,28.200,0.260,-1.000,1.000,0.000,4.750,4.750,31.250,28.000,23.000,16.000,22.000,17.000,30.250,29.250,29.500,22.000
PF/C,Taj Gibson,4600,OKC@Chi 08:00PM ET,25.122,Chi,1,0,21.393,19.429,21.625,16.500,13.500,27.600,0.371,-1.000,1.000,0.000,21.750,21.750,16.500,30.250,19.000,20.750,19.750,17.250,13.500,23.250,17.750,38.250
SG,Buddy Hield,4400,NO@NY 07:30PM ET,15.671,NO,0,0,20.179,8.139,25.312,20.750,26.000,26.400,0.119,3.000,215.000,0.000,26.750,26.750,20.750,33.750,30.250,16.500,27.500,20.500,12.250,4.250,12.750,20.750
SF,Doug McDermott,4200,OKC@Chi 08:00PM ET,17.375,Chi,1,0,18.321,11.167,24.875,34.500,7.000,25.200,0.174,-1.000,1.000,0.000,10.000,10.000,34.500,29.500,13.250,22.250,21.000,11.500,9.000,22.500,17.750,20.250
SG,Courtney Lee,4100,NO@NY 07:30PM ET,19.289,NY,1,0,21.821,14.233,21.188,19.500,17.500,24.600,0.201,-3.000,215.000,0.000,9.500,9.500,19.500,22.500,23.500,19.250,17.750,24.250,15.500,13.750,20.500,24.500
PG,J.J. Barea,4000,Dal@Min 08:00PM ET,27.479,Dal,0,0,25.143,21.821,19.750,22.500,20.000,24.000,0.667,4.500,196.500,0.000,8.000,8.000,22.500,10.750,23.250,22.500,24.750,37.750,37.000,33.000,22.750,34.250
PF/C,Terrence Jones,4000,NO@NY 07:30PM ET,22.389,NO,0,0,20.607,14.079,17.438,5.250,21.000,24.000,0.440,3.000,215.000,0.000,20.750,20.750,5.250,35.250,14.250,15.000,21.250,10.250,28.500,34.500,17.500,29.000
SF,Andre Roberson,3900,OKC@Chi 08:00PM ET,18.447,OKC,0,0,14.464,10.219,17.125,27.250,12.500,23.400,0.278,1.000,1.000,0.000,18.000,18.000,27.250,29.250,5.500,6.500,23.750,10.250,5.750,16.000,19.750,24.250
C,Robin Lopez,3900,OKC@Chi 08:00PM ET,22.534,Chi,1,0,20.821,16.566,18.312,12.250,12.000,23.400,0.454,-1.000,1.000,0.000,10.000,10.000,12.250,14.750,17.250,29.000,7.000,23.250,27.500,14.500,22.750,15.500
SG/SF,Tyreke Evans,3900,NO@NY 07:30PM ET,17.175,NO,0,0,18.167,12.292,20.188,22.250,20.000,23.400,0.221,3.000,215.000,0.000,20.000,20.000,22.250,13.500,16.250,28.750,26.250,3.500,22.750,11.250,16.000,13.250
SG,Seth Curry,3800,Dal@Min 08:00PM ET,19.773,Dal,0,0,22.250,13.917,16.562,1.000,5.000,22.800,0.361,4.500,196.500,0.000,14.000,14.000,1.000,17.250,23.750,24.250,15.750,22.750,28.250,21.250,17.000,22.500
PG/SG,Brandon Jennings,3800,NO@NY 07:30PM ET,20.622,NY,1,0,18.643,13.950,14.938,27.250,22.250,22.800,0.414,-3.000,215.000,0.000,37.250,37.250,27.250,1.750,9.500,21.250,51.250,15.250,15.000,9.000,24.250,18.250
PG,Tim Frazier,3700,NO@NY 07:30PM ET,27.266,NO,0,0,29.536,18.092,14.500,5.750,13.000,22.200,0.643,3.000,215.000,0.000,2.000,2.000,5.750,4.500,23.250,24.500,33.750,22.500,30.000,60.250,38.250,22.500
PF/C,Kyle O'Quinn,3600,NO@NY 07:30PM ET,17.300,NY,1,0,20.893,9.662,16.000,9.250,23.500,21.600,0.355,-3.000,215.000,0.000,8.500,8.500,9.250,28.500,12.000,14.250,4.500,14.000,9.000,45.000,20.500,2.000
SF/PF,Dante Cunningham,3500,NO@NY 07:30PM ET,14.580,NO,0,0,16.321,8.021,12.938,7.250,17.000,21.000,0.206,3.000,215.000,0.000,16.250,16.250,7.250,14.750,13.000,16.750,26.250,21.000,21.250,1.250,18.250,10.750
C,Cole Aldrich,3400,Dal@Min 08:00PM ET,9.795,Min,1,0,6.750,5.236,7.500,3.500,7.000,20.400,0.081,-4.500,196.500,0.000,3.500,3.500,3.500,9.000,6.000,11.500,3.250,4.750,2.500,3.500,11.250,9.000
PF/C,Dwight Powell,3300,Dal@Min 08:00PM ET,18.473,Dal,0,0,22.214,13.025,18.812,17.500,10.750,19.800,0.425,4.500,196.500,0.000,2.000,2.000,17.500,9.750,14.750,33.250,21.500,22.500,12.250,14.500,28.500,29.000
SG,Justin Holiday,3300,NO@NY 07:30PM ET,14.811,NY,1,0,12.571,9.102,7.375,3.500,17.500,19.800,0.284,-3.000,215.000,0.000,9.750,9.750,3.500,4.750,11.750,9.500,29.500,25.750,29.250,7.750,7.500,16.500
C,Andrew Bogut,3200,Dal@Min 08:00PM ET,20.024,Dal,0,0,19.429,15.354,13.000,16.750,15.000,19.200,0.551,4.500,196.500,0.000,11.000,11.000,16.750,9.000,12.000,14.250,13.500,9.500,26.250,27.500,29.000,21.750
PF,Domantas Sabonis,3200,OKC@Chi 08:00PM ET,14.513,OKC,0,0,13.179,9.537,11.812,18.750,18.000,19.200,0.248,1.000,1.000,0.000,12.750,12.750,18.750,17.250,5.750,5.500,21.000,13.250,14.250,13.250,26.250,10.000
SG/SF,Shabazz Muhammad,3100,Dal@Min 08:00PM ET,12.061,Min,1,0,15.714,7.181,18.188,9.250,4.750,18.600,0.148,-4.500,196.500,0.000,13.500,13.500,9.250,17.750,21.500,24.250,8.000,16.750,20.250,7.250,15.250,13.000
PG,Jerian Grant,3100,OKC@Chi 08:00PM ET,10.345,Chi,1,0,13.321,4.941,16.750,16.250,21.000,18.600,0.172,-1.000,1.000,0.000,13.500,13.500,16.250,14.000,29.750,7.000,6.750,0.000,18.250,11.750,7.000,12.000
SF/PF,Jerami Grant,3100,OKC@Chi 08:00PM ET,13.209,OKC,0,0,12.536,9.312,11.562,10.500,15.250,18.600,0.123,1.000,1.000,0.000,15.500,15.500,10.500,14.000,8.500,13.250,6.250,12.250,13.500,19.500,15.000,11.250
SG,E'Twaun Moore,3100,NO@NY 07:30PM ET,18.338,NO,0,0,15.571,13.382,15.125,12.000,26.000,18.600,0.483,3.000,215.000,0.000,13.750,13.750,12.000,13.000,15.500,20.000,18.750,23.750,14.250,9.750,19.000,16.250
SF,Mindaugas Kuzminskas,3100,NO@NY 07:30PM ET,9.685,NY,1,0,11.750,5.194,17.688,19.750,20.000,18.600,0.101,-3.000,215.000,0.000,0.000,19.750,9.750,28.000,13.250,21.000,-0.500,4.750,17.500,0.000,12.250,1.000
PG,Devin Harris,3000,Dal@Min 08:00PM ET,11.131,Dal,0,0,9.429,5.688,17.750,12.750,20.000,18.000,0.196,4.500,196.500,0.000,6.250,6.250,12.750,21.250,27.500,9.500,18.750,4.750,12.250,7.750,9.250,1.250
PG,Kris Dunn,3000,Dal@Min 08:00PM ET,12.642,Min,1,0,13.929,7.534,12.188,9.500,1.000,18.000,0.241,-4.500,196.500,0.000,12.750,12.750,9.500,4.500,6.500,28.250,7.250,6.500,15.500,16.000,9.250,7.750
PG,Tyus Jones,3000,Dal@Min 08:00PM ET,9.000,Min,1,0,2.500,2.227,1.500,0.000,1.000,18.000,0.183,-4.500,196.500,0.000,10.750,10.750,0.000,1.250,4.750,0.000,0.000,6.500,0.000,0.000,9.750,10.500
SG/SF,Justin Anderson,3000,Dal@Min 08:00PM ET,14.971,Dal,0,0,11.536,9.458,9.125,5.500,5.250,18.000,0.346,4.500,196.500,0.000,2.000,2.000,5.500,2.500,20.500,8.000,33.000,13.500,6.750,7.500,5.250,14.750
SG,Brandon Rush,3000,Dal@Min 08:00PM ET,5.135,Min,1,0,5.083,2.375,6.250,0.000,4.000,18.000,0.013,-4.500,196.500,0.000,0.000,0.000,14.250,4.500,6.250,1.500,3.500,0.000,1.250,6.750,4.750,13.750
SG,Nicolas Brussino,3000,Dal@Min 08:00PM ET,4.926,Dal,0,0,5.607,1.359,6.438,-0.500,5.000,18.000,0.010,4.500,196.500,0.000,0.000,-0.500,6.000,8.750,11.500,0.000,0.000,0.000,2.000,0.000,3.500,8.250
SF/PF,Nemanja Bjelica,3000,Dal@Min 08:00PM ET,12.943,Min,1,0,11.393,6.474,9.312,6.250,4.500,18.000,0.298,-4.500,196.500,0.000,14.750,14.750,6.250,6.750,13.250,11.000,18.250,9.250,21.250,2.750,3.250,13.750
SF,Dorian Finney-Smith,3000,Dal@Min 08:00PM ET,11.868,Dal,0,0,10.464,7.087,7.688,11.500,5.500,18.000,0.230,4.500,196.500,0.000,5.000,5.000,11.500,7.250,10.000,2.000,21.750,6.250,8.750,11.500,9.000,11.500
PF,Jordan Hill,3000,Dal@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,1.250,3.500,18.000,0.048,-4.500,196.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Adreian Payne,3000,Dal@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,2.750,3.500,18.000,0.102,-4.500,196.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Nikola Pekovic,3000,Dal@Min 08:00PM ET,0.000,Min,1,1,0.000,0.000,0.000,0.000,7.000,18.000,0.000,-4.500,196.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Salah Mejri,3000,Dal@Min 08:00PM ET,10.727,Dal,0,0,11.357,4.375,4.500,1.250,15.000,18.000,0.199,4.500,196.500,0.000,5.750,5.750,1.250,1.250,2.000,13.500,6.500,8.250,18.000,18.500,4.500,14.750
C,A.J. Hammons,3000,Dal@Min 08:00PM ET,3.794,Dal,0,0,2.536,1.750,3.875,2.000,15.000,18.000,0.002,4.500,196.500,0.000,0.000,2.000,0.000,5.750,7.750,4.250,0.000,3.500,1.250,10.250,3.250,1.250
PG/SG,Denzel Valentine,3000,OKC@Chi 08:00PM ET,6.304,Chi,1,1,7.607,2.865,6.875,16.000,16.500,18.000,0.016,-1.000,1.000,0.000,0.000,16.000,3.500,0.000,8.000,16.000,11.250,3.250,6.500,9.250,0.000,5.500
PG,Isaiah Canaan,3000,OKC@Chi 08:00PM ET,11.212,Chi,1,0,7.214,6.150,5.125,0.000,21.000,18.000,0.190,-1.000,1.000,0.000,9.250,9.250,0.000,3.250,1.500,15.750,-0.500,9.250,21.000,16.750,9.500,9.750
PG,Semaj Christon,3000,OKC@Chi 08:00PM ET,9.333,OKC,0,0,10.429,4.809,10.312,3.500,12.000,18.000,0.049,1.000,1.000,0.000,0.000,3.500,14.250,15.250,8.250,14.750,5.250,10.750,6.500,13.500,10.250,15.000
PG,Cameron Payne,3000,OKC@Chi 08:00PM ET,12.500,OKC,0,0,0.000,0.000,12.500,12.500,12.000,18.000,0.159,1.000,1.000,0.000,9.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SG,Anthony Morrow,3000,OKC@Chi 08:00PM ET,8.759,OKC,0,0,7.464,4.044,5.125,5.500,14.000,18.000,0.092,1.000,1.000,0.000,0.000,5.500,0.000,4.000,11.000,3.250,2.000,8.750,7.500,16.500,5.500,15.500
SG,Alex Abrines,3000,OKC@Chi 08:00PM ET,9.315,OKC,0,0,14.179,4.344,11.812,16.500,14.000,18.000,0.099,1.000,1.000,0.000,14.500,14.500,16.500,5.500,12.250,13.000,21.250,13.750,20.500,16.000,7.500,26.750
SF,Kyle Singler,3000,OKC@Chi 08:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,6.000,12.500,18.000,0.001,1.000,1.000,0.000,0.000,6.000,2.000,2.000,0.000,5.000,4.750,5.750,4.000,9.500,2.000,1.250
SF,Josh Huestis,3000,OKC@Chi 08:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,12.500,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SF,Paul Zipser,3000,OKC@Chi 08:00PM ET,2.750,Chi,1,0,3.500,0.812,2.500,0.750,7.000,18.000,0.003,-1.000,1.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF/C,Joffrey Lauvergne,3000,OKC@Chi 08:00PM ET,12.438,OKC,0,0,10.893,6.625,6.375,5.500,13.250,18.000,0.231,1.000,1.000,0.000,5.000,5.000,5.500,7.750,12.750,-0.500,7.000,15.500,12.000,26.000,4.500,5.750
PF,Bobby Portis,3000,OKC@Chi 08:00PM ET,9.141,Chi,1,0,9.107,5.183,5.875,0.000,15.000,18.000,0.099,-1.000,1.000,0.000,11.500,11.500,0.000,0.750,2.250,20.500,12.000,8.250,11.250,8.000,16.750,1.250
C,Nick Collison,3000,OKC@Chi 08:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,7.000,8.500,18.000,0.012,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Cristiano Felicio,3000,OKC@Chi 08:00PM ET,11.603,Chi,1,0,14.286,6.304,13.938,17.500,12.000,18.000,0.177,-1.000,1.000,0.000,33.250,33.250,17.500,8.500,16.250,13.500,33.500,14.750,4.500,13.750,7.500,11.750
PG,Langston Galloway,3000,NO@NY 07:30PM ET,17.446,NO,0,0,16.036,10.238,15.875,28.500,13.000,18.000,0.476,3.000,215.000,0.000,9.000,9.000,28.500,15.000,9.500,10.500,21.500,24.000,15.250,5.000,21.750,13.250
PG,Ron Baker,3000,NO@NY 07:30PM ET,7.462,NY,1,0,5.050,3.464,6.812,8.500,27.000,18.000,0.047,-3.000,215.000,0.000,21.750,21.750,8.500,14.500,3.500,0.750,11.250,19.500,5.250,8.750,0.000,2.000
SG,Sasha Vujacic,3000,NO@NY 07:30PM ET,5.202,NY,1,0,7.964,0.591,5.688,0.000,17.500,18.000,0.017,-3.000,215.000,0.000,11.500,11.500,0.000,11.000,11.750,0.000,0.000,0.000,2.000,6.500,15.500,14.000
SF/PF,Lance Thomas,3000,NO@NY 07:30PM ET,9.317,NY,1,0,10.607,5.783,15.250,7.750,23.250,18.000,0.058,-3.000,215.000,0.000,11.250,11.250,7.750,14.500,21.500,17.250,13.750,6.750,1.250,7.000,3.250,6.000
SF,Quincy Pondexter,3000,NO@NY 07:30PM ET,0.000,NO,0,1,0.000,0.000,0.000,0.000,14.000,18.000,0.000,3.000,215.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SF,Solomon Hill,3000,NO@NY 07:30PM ET,15.208,NO,0,0,14.964,10.338,10.562,12.000,14.000,18.000,0.345,3.000,215.000,0.000,11.500,11.500,12.000,8.250,11.500,10.500,15.500,24.750,7.000,9.250,10.750,11.000
PF,Maurice Ndour,3000,NO@NY 07:30PM ET,5.067,NY,1,0,4.357,2.714,5.438,2.000,26.500,18.000,0.002,-3.000,215.000,0.000,5.250,5.250,2.000,6.000,4.500,9.250,4.750,0.000,1.250,4.000,6.500,5.250
PF,Cheick Diallo,3000,NO@NY 07:30PM ET,11.857,NO,0,0,16.600,5.812,19.938,11.000,20.000,18.000,0.382,3.000,215.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Alexis Ajinca,3000,NO@NY 07:30PM ET,12.450,NO,0,0,16.500,6.750,14.438,15.250,22.000,18.000,0.239,3.000,215.000,0.000,0.000,15.250,1.250,11.750,29.500,24.000,18.000,8.250,16.750,12.000,13.000,20.500
C,Omer Asik,3000,NO@NY 07:30PM ET,11.938,NO,0,0,8.321,7.062,5.125,4.000,22.000,18.000,0.191,3.000,215.000,0.000,0.000,4.000,11.500,5.000,0.000,8.000,24.250,4.750,5.750,9.750,30.250,7.000
C,Donatas Motiejunas,3000,NO@NY 07:30PM ET,25.750,NO,0,0,25.750,0.000,25.750,25.750,22.000,18.000,0.841,3.000,215.000,0.000,14.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Marshall Plumlee,3000,NO@NY 07:30PM ET,5.000,NY,1,0,1.250,0.625,5.000,0.000,20.500,18.000,0.105,-3.000,215.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
C,Guillermo Hernangomez,3000,NO@NY 07:30PM ET,13.210,NY,1,0,9.643,5.125,11.125,17.000,20.500,18.000,0.314,-3.000,215.000,0.000,14.500,14.500,17.000,1.250,9.250,17.000,4.000,3.500,0.000,21.250,0.000,34.750
