team,odds,overUnder
WAS,6.000,213.000
CHA,-6.000,213.000
SAC,7.000,205.500
DET,-7.000,205.500
SA,-8.500,215.000
BKN,8.500,215.000
GS,-11.000,218.500
MIA,11.000,218.500
LAC,7.500,206.500
ATL,-7.500,206.500
HOU,-5.000,226.500
MIL,5.000,226.500
CLE,-10.000,216.000
NO,10.000,216.000
NY,5.500,217.500
IND,-5.500,217.500
OKC,5.000,203.000
UTA,-5.000,203.000
