team,odds,overUnder
MEM,-2.000,191.000
WAS,2.000,191.000
CHI,3.500,187.000
BKN,-3.500,187.000
NY,4.000,210.000
DET,-4.000,210.000
CHA,11.500,197.000
MIA,-11.500,197.000
UTA,1.000,1.000
MIL,-1.000,1.000
MIN,-5.500,216.500
DEN,5.500,216.500
LAL,12.000,223.500
POR,-12.000,223.500
NO,4.500,204.500
SAC,-4.500,204.500
