team,odds,overUnder
PHO,11.000,228.000
WAS,-11.000,228.000
MIL,4.000,203.000
CHA,-4.000,203.000
ATL,7.500,209.000
PHI,-7.500,209.000
IND,10.000,217.500
CLE,-10.000,217.500
SAC,11.500,195.000
BOS,-11.500,195.000
CHI,10.000,196.000
MIA,-10.000,196.000
ORL,3.000,206.000
MEM,-3.000,206.000
HOU,-5.500,214.000
NY,5.500,214.000
MIN,2.000,224.500
NO,-2.000,224.500
TOR,1.500,217.000
DEN,-1.500,217.000
POR,3.500,192.000
UTA,-3.500,192.000
DAL,10.500,207.000
LAC,-10.500,207.000
