team,odds,overUnder
NO,5.500,202.000
CLE,-5.500,202.000
UTA,3.000,187.000
IND,-3.000,187.000
ATL,-2.000,197.000
NY,2.000,197.000
DET,10.000,190.000
CHI,-10.000,190.000
SA,2.000,203.000
LAC,-2.000,203.000
