team,odds,overUnder
PHI,12.000,198.000
DET,-12.000,198.000
BOS,3.000,207.000
OKC,-3.000,207.000
GS,-10.500,226.000
MIN,10.500,226.000
NO,2.000,216.000
PHO,-2.000,216.000
NY,-2.500,217.000
LAL,2.500,217.000
