team,odds,overUnder
GS,-7.000,204.000
WAS,7.000,204.000
CLE,-6.500,206.000
DET,6.500,206.000
IND,7.500,205.000
OKC,-7.500,205.000
TOR,4.500,204.000
DAL,-4.500,204.000
