team,odds,overUnder
TOR,4.000,200.000
MIA,-4.000,200.000
PHO,5.500,226.500
BKN,-5.500,226.500
LAC,-5.500,204.500
DAL,5.500,204.500
MEM,8.000,197.500
SA,-8.000,197.500
NY,12.500,210.500
POR,-12.500,210.500
