team,odds,overUnder
CHI,2.000,183.500
WAS,-2.000,183.500
LAC,-1.500,209.500
GS,1.500,209.500
TOR,4.000,193.000
BKN,-4.000,193.000
HOU,3.500,215.000
POR,-3.500,215.000
