team,odds,overUnder
BKN,12.500,208.500
TOR,-12.500,208.500
SA,-10.500,206.500
MIN,10.500,206.500
ATL,2.000,192.000
UTA,-2.000,192.000
NY,1.000,206.000
DEN,-1.000,206.000
WAS,5.500,213.500
POR,-5.500,213.500
ORL,-3.500,213.000
LAL,3.500,213.000
