team,odds,overUnder
BKN,10.500,219.000
IND,-10.500,219.000
UTA,4.500,197.000
TOR,-4.500,197.000
CHA,5.000,208.000
DET,-5.000,208.000
OKC,8.000,227.500
HOU,-8.000,227.500
ATL,2.000,208.500
NO,-2.000,208.500
PHO,5.500,206.000
DAL,-5.500,206.000
LAL,6.500,222.000
POR,-6.500,222.000
SA,-7.000,213.500
DEN,7.000,213.500
