team,odds,overUnder
BKN,-2.000,221.500
PHI,2.000,221.500
ORL,11.000,223.000
CLE,-11.000,223.000
TOR,3.000,202.500
IND,-3.000,202.500
CHA,3.000,219.500
WAS,-3.000,219.500
CHI,-5.000,203.500
NY,5.000,203.500
MIL,6.000,210.000
OKC,-6.000,210.000
DEN,3.000,228.500
NO,-3.000,228.500
MEM,9.000,195.500
SA,-9.000,195.500
DAL,-2.500,197.000
SAC,2.500,197.000
MIN,14.500,218.000
GS,-14.500,218.000
POR,6.000,201.500
UTA,-6.000,201.500
