team,odds,overUnder
ORL,-6.000,183.000
TOR,6.000,183.000
MIA,-3.500,192.500
IND,3.500,192.500
DET,-1.000,193.500
WAS,1.000,193.500
BOS,-6.500,182.500
CHA,6.500,182.500
MIL,4.500,206.000
NY,-4.500,206.000
UTA,1.500,197.500
BKN,-1.500,197.500
DEN,8.000,199.000
CHI,-8.000,199.000
SAC,6.000,211.000
HOU,-6.000,211.000
NO,10.000,182.000
LAC,-10.000,182.000
