team,odds,overUnder
POR,8.500,215.500
CLE,-8.500,215.500
SAS,-5.500,200.500
NYK,5.500,200.500
ATL,1.000,217.000
PHX,-1.000,217.000
CHA,-4.000,205.000
SAC,4.000,205.000
MEM,6.000,206.000
LAC,-6.000,206.000
