team,odds,overUnder
ORL,9.000,208.000
MIL,-9.000,208.000
MIA,-7.500,194.500
TOR,7.500,194.500
NY,13.500,193.500
LAC,-13.500,193.500
NO,1.500,191.000
MIN,-1.500,191.000
GS,7.500,217.500
HOU,-7.500,217.500
OKC,-5.500,208.000
DAL,5.500,208.000
ATL,4.000,189.000
BKN,-4.000,189.000
SAC,8.500,215.500
LAL,-8.500,215.500
