team,odds,overUnder
MIA,2.500,204.000
CHA,-2.500,204.000
TOR,-3.000,201.500
DET,3.000,201.500
CLE,4.000,222.000
BOS,-4.000,222.000
DEN,7.500,241.500
HOU,-7.500,241.500
OKC,-2.500,198.500
MEM,2.500,198.500
LAL,13.500,208.000
SA,-13.500,208.000
GS,-9.000,228.500
PHO,9.000,228.500
DAL,11.000,204.500
LAC,-11.000,204.500
