team,odds,overUnder
BOS,-4.500,194.500
ORL,4.500,194.500
MIL,-4.500,204.500
CHA,4.500,204.500
LAC,2.500,182.000
MEM,-2.500,182.000
PHO,4.500,201.500
MIN,-4.500,201.500
