team,odds,overUnder
MIN,4.500,209.500
OKC,-4.500,209.500
DEN,4.500,200.000
DET,-4.500,200.000
CLE,-12.000,210.000
PHI,12.000,210.000
WAS,6.000,201.000
ORL,-6.000,201.000
CHI,3.500,210.000
IND,-3.500,210.000
HOU,3.000,218.000
ATL,-3.000,218.000
SAC,3.500,202.000
MIL,-3.500,202.000
LAC,4.500,196.500
SA,-4.500,196.500
