team,odds,overUnder
NY,-1.500,192.500
ORL,1.500,192.500
MIL,6.500,187.000
CHA,-6.500,187.000
DET,1.000,203.500
CLE,-1.000,203.500
ATL,7.500,206.000
MIA,-7.500,206.000
IND,-6.500,196.000
BKN,6.500,196.000
DAL,4.000,210.500
HOU,-4.000,210.500
UTA,6.500,186.000
MEM,-6.500,186.000
TOR,11.500,203.000
SA,-11.500,203.000
GS,-1.500,208.000
DEN,1.500,208.000
LAL,7.500,210.000
PHO,-7.500,210.000
NO,1.000,1.000
SAC,-1.000,1.000
