team,odds,overUnder
POR,4.000,186.500
IND,-4.000,186.500
NY,-7.500,198.000
CHA,7.500,198.000
MIN,6.000,193.000
BOS,-6.000,193.000
DEN,2.000,199.500
ATL,-2.000,199.500
GS,1.000,192.500
DET,-1.000,192.500
LAL,-4.500,195.500
NO,4.500,195.500
CHI,-3.000,182.500
CLE,3.000,182.500
MIL,9.000,202.500
SA,-9.000,202.500
ORL,8.000,196.500
UTA,-8.000,196.500
TOR,2.500,198.000
SAC,-2.500,198.000
DAL,8.500,200.500
LAC,-8.500,200.500
