team,odds,overUnder
MIA,-3.500,199.000
MIL,3.500,199.000
NO,8.500,209.000
CHA,-8.500,209.000
HOU,-9.500,221.000
PHI,9.500,221.000
MEM,11.500,210.500
BOS,-11.500,210.500
DET,2.000,206.500
DAL,-2.000,206.500
LAC,6.000,215.500
OKC,-6.000,215.500
CLE,-7.000,218.500
SAC,7.000,218.500
NY,2.000,207.000
PHO,-2.000,207.000
UTA,14.000,209.000
GS,-14.000,209.000
