team,odds,overUnder
MIA,-9.000,188.500
CHA,9.000,188.500
GS,11.000,211.000
ORL,-11.000,211.000
MIN,8.000,203.500
BOS,-8.000,203.500
PHI,6.000,189.500
NO,-6.000,189.500
DET,9.000,193.000
UTA,-9.000,193.000
HOU,7.000,218.000
DEN,-7.000,218.000
