team,odds,overUnder
DAL,2.000,203.000
WAS,-2.000,203.000
IND,-5.500,190.000
TOR,5.500,190.000
NO,5.500,211.000
MIN,-5.500,211.000
PHI,9.000,213.000
DEN,-9.000,213.000
CHA,10.500,193.000
LAC,-10.500,193.000
