team,odds,overUnder
HOU,7.500,193.000
LAC,-7.500,193.000
TOR,-1.000,185.500
CHA,1.000,185.500
NY,4.000,198.500
IND,-4.000,198.500
PHI,4.000,185.000
CHI,-4.000,185.000
NO,3.000,186.000
BKN,-3.000,186.000
SA,3.000,198.000
DAL,-3.000,198.000
BOS,6.000,198.500
DEN,-6.000,198.500
GS,7.500,200.000
UTA,-7.500,200.000
