team,odds,overUnder
DAL,-5.000,205.000
PHI,5.000,205.000
CHI,7.500,212.000
WAS,-7.500,212.000
TOR,3.500,202.000
DET,-3.500,202.000
BOS,-8.500,213.000
BKN,8.500,213.000
MIN,4.500,205.000
MIA,-4.500,205.000
HOU,-6.500,228.500
NO,6.500,228.500
ORL,2.500,220.500
PHO,-2.500,220.500
MIL,-8.000,213.000
LAL,8.000,213.000
