team,odds,overUnder
DEN,-2.000,205.500
ORL,2.000,205.500
MIL,4.000,210.500
WAS,-4.000,210.500
POR,-1.000,217.500
IND,1.000,217.500
CHA,7.500,214.500
CLE,-7.500,214.500
DAL,12.500,209.000
HOU,-12.500,209.000
MIA,9.500,201.000
CHI,-9.500,201.000
GS,-13.000,211.500
MEM,13.000,211.500
BKN,16.000,210.000
SA,-16.000,210.000
SAC,6.000,196.500
UTA,-6.000,196.500
NO,15.000,200.000
LAC,-15.000,200.000
