team,odds,overUnder
POR,-4.500,210.500
BKN,4.500,210.500
NYK,-1.500,207.500
ATL,1.500,207.500
ORL,7.000,209.000
BOS,-7.000,209.000
DET,8.000,202.000
OKC,-8.000,202.000
MIA,5.000,208.000
MIN,-5.000,208.000
TOR,-2.000,216.500
IND,2.000,216.500
CHA,5.000,219.000
CLE,-5.000,219.000
MEM,6.500,209.500
DEN,-6.500,209.500
NOP,-6.500,226.000
PHX,6.500,226.000
CHI,15.000,211.500
GSW,-15.000,211.500
