team,odds,overUnder
LAL,10.500,221.000
WAS,-10.500,221.000
ATL,9.500,226.000
HOU,-9.500,226.000
PHI,17.000,214.500
SA,-17.000,214.500
GS,-8.000,230.000
LAC,8.000,230.000
