team,odds,overUnder
ATL,6.000,184.000
IND,-6.000,184.000
LAL,4.000,198.500
BKN,-4.000,198.500
GS,2.500,217.000
HOU,-2.500,217.000
PHO,9.000,184.000
MEM,-9.000,184.000
MIL,7.000,213.000
DEN,-7.000,213.000
