team,odds,overUnder
PHI,9.500,194.500
DET,-9.500,194.500
PHO,-2.000,207.000
HOU,2.000,207.000
GS,-2.500,204.000
CHI,2.500,204.000
MIN,14.000,201.500
SA,-14.000,201.500
ORL,6.000,196.000
SAC,-6.000,196.000
NO,9.000,207.000
LAC,-9.000,207.000
