team,odds,overUnder
BKN,-5.500,211.500
PHI,5.500,211.500
MIL,8.000,192.000
CLE,-8.000,192.000
UTA,7.500,198.500
ATL,-7.500,198.500
SAC,10.000,208.000
MIA,-10.000,208.000
CHA,6.000,190.500
DET,-6.000,190.500
HOU,5.500,197.500
IND,-5.500,197.500
TOR,6.500,203.500
DAL,-6.500,203.500
PHO,4.000,208.000
DEN,-4.000,208.000
MIN,-6.000,210.500
LAL,6.000,210.500
