team,odds,overUnder
LAL,-4.500,201.500
TOR,4.500,201.500
DAL,-3.500,201.500
ORL,3.500,201.500
BOS,-2.000,184.000
DET,2.000,184.000
OKC,-1.000,208.500
DEN,1.000,208.500
