team,odds,overUnder
MEM,-1.500,181.000
ORL,1.500,181.000
DAL,9.000,196.500
IND,-9.000,196.500
ATL,6.500,203.500
TOR,-6.500,203.500
SA,-3.500,192.500
BOS,3.500,192.500
CHA,7.500,194.000
BKN,-7.500,194.000
CLE,8.000,209.500
DET,-8.000,209.500
SAC,6.000,202.000
NY,-6.000,202.000
DEN,6.500,208.500
MIN,-6.500,208.500
NO,-8.000,194.500
MIL,8.000,194.500
WAS,8.500,204.500
HOU,-8.500,204.500
PHI,8.000,201.000
UTA,-8.000,201.000
MIA,-1.000,206.000
GS,1.000,206.000
POR,9.000,217.500
LAC,-9.000,217.500
