team,odds,overUnder
MIA,4.000,209.500
CLE,-4.000,209.500
WAS,5.000,209.500
MIN,-5.000,209.500
PHX,1.000,1.000
CHI,-1.000,1.000
DEN,-1.000,205.500
UTH,1.000,205.500
MIL,-6.500,197.000
SAC,6.500,197.000
