team,odds,overUnder
MEM,1.000,1.000
ATL,-1.000,1.000
DET,2.000,186.000
ORL,-2.000,186.000
BOS,3.500,186.500
MIN,-3.500,186.500
UTA,7.000,191.000
OKC,-7.000,191.000
SAC,3.000,190.500
POR,-3.000,190.500
