team,odds,overUnder
BOS,9.500,191.500
WAS,-9.500,191.500
CHI,4.500,186.000
CLE,-4.500,186.000
ATL,-5.500,202.000
ORL,5.500,202.000
DAL,3.000,200.500
TOR,-3.000,200.500
LAC,-6.000,198.000
CHA,6.000,198.000
PHI,8.000,205.500
NY,-8.000,205.500
DET,-4.500,196.500
MIL,4.500,196.500
SAC,9.500,217.000
HOU,-9.500,217.000
IND,-6.000,196.500
PHO,6.000,196.500
OKC,6.500,205.000
SA,-6.500,205.000
