team,odds,overUnder
CHI,9.500,202.500
CHA,-9.500,202.500
CLE,-3.500,221.000
IND,3.500,221.000
DEN,2.000,218.000
ORL,-2.000,218.000
GSW,-5.500,212.000
DET,5.500,212.000
SAC,9.500,208.500
NOP,-9.500,208.500
DAL,7.000,202.000
MIL,-7.000,202.000
TOR,-5.500,202.000
MEM,5.500,202.000
BOS,2.500,197.500
SAS,-2.500,197.500
