team,odds,overUnder
ORL,2.500,200.500
WAS,-2.500,200.500
CHI,5.500,201.000
DET,-5.500,201.000
NY,1.000,205.500
MIA,-1.000,205.500
PHI,7.500,194.500
MEM,-7.500,194.500
SA,-4.000,205.500
MIN,4.000,205.500
PHO,7.000,204.500
UTA,-7.000,204.500
