team,odds,overUnder
UTA,-3.000,192.500
TOR,3.000,192.500
MIL,4.000,191.000
PHI,-4.000,191.000
OKC,-7.000,193.500
DET,7.000,193.500
BOS,2.500,184.000
CHI,-2.500,184.000
MIA,-5.500,195.000
HOU,5.500,195.000
MIN,7.000,191.500
DAL,-7.000,191.500
DEN,-4.500,203.000
PHO,4.500,203.000
ATL,2.500,194.000
POR,-2.500,194.000
