team,odds,overUnder
NO,-4.000,208.000
ORL,4.000,208.000
CHA,-1.500,194.000
DET,1.500,194.000
MEM,2.000,184.000
ATL,-2.000,184.000
WAS,4.000,210.500
MIA,-4.000,210.500
PHO,-5.000,194.000
DAL,5.000,194.000
