team,odds,overUnder
BKN,7.000,192.500
MIA,-7.000,192.500
SA,-7.500,206.500
MIN,7.500,206.500
DAL,-7.000,201.000
UTA,7.000,201.000
OKC,-9.500,201.000
SAC,9.500,201.000
HOU,-9.000,228.000
LAL,9.000,228.000
DET,7.500,209.500
ATL,-7.500,209.500
