team,odds,overUnder
SA,-9.500,211.000
NY,9.500,211.000
CHI,7.000,205.000
MIN,-7.000,205.000
DET,6.500,213.000
TOR,-6.500,213.000
NO,4.000,214.000
SAC,-4.000,214.000
