avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
16.90,2016-12-30,19.49,+2.59,Clippers,174063,Raymond Felton,PG,"4,200",5.0,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.0%)</td>",200,5.0
22.34,2016-12-30,22.65,+0.31,Clippers,172643,J.J. Redick,SG,"5,400",3.8,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.8%)</td>",200,3.8
30.53,2016-12-30,36.47,+5.94,Knicks,399612,Derrick Rose,PG,"6,500",3.2,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.2%)</td>",200,3.2
16.29,2016-12-30,16.85,+0.56,Bucks,550991,Tony Snell,SG,"3,500",-2.8,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.8%)</td>",-100,-2.8
38.14,2016-12-30,42.90,+4.76,Knicks,172890,Carmelo Anthony,SF,"7,100",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$200 (-2.7%)</td>",-200,-2.7
20.40,2016-12-30,22.57,+2.17,Bulls,599809,Nikola Mirotic,SF,"4,100",-2.4,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.4%)</td>",-100,-2.4
25.80,2016-12-30,23.74,-2.06,Bucks,467468,Greg Monroe,C,"4,600",2.2,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.2%)</td>",100,2.2
25.10,2016-12-30,24.19,-0.91,Bulls,330057,Taj Gibson,PF,"4,700",-2.1,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.1%)</td>",-100,-2.1
19.41,2016-12-30,22.63,+3.22,Clippers,3388,Jamal Crawford,SG,"4,800",-2.0,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.0%)</td>",-100,-2.0
20.20,2016-12-30,25.39,+5.19,Clippers,601139,Austin Rivers,PG,"4,900",-2.0,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.0%)</td>",-100,-2.0
27.16,2016-12-30,28.07,+0.91,Rockets,229738,Trevor Ariza,SF,"5,400",1.9,"<td class=""width-15 green"" id=""salary-col"">+$100 (1.9%)</td>",100,1.9
