avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
16.62,2016-11-16,17.13,+0.51,Hawks,520388,Mike Muscala,C,"4,800",33.3,"<td class=""width-15 green"" id=""salary-col"">+$1200 (33.3%)</td>",1200,33.3
23.90,2016-11-16,18.01,-5.89,Pelicans,553573,Terrence Jones,PF,"6,200",31.9,"<td class=""width-15 green"" id=""salary-col"">+$1500 (31.9%)</td>",1500,31.9
3.65,2016-10-20,5.74,+2.09,Nuggets,296605,Alonzo Gee,SF,"3,000",-25.0,"<td class=""width-15 red"" id=""salary-col"">-$1000 (-25.0%)</td>",-1000,-25.0
16.34,2016-11-15,7.98,-8.36,Nets,843834,Isaiah Whitehead,PG,"3,300",-17.5,"<td class=""width-15 red"" id=""salary-col"">-$700 (-17.5%)</td>",-700,-17.5
11.00,2016-10-20,6.58,-4.42,Mavericks,333196,Jonathan Gibson,SG,"3,300",-17.5,"<td class=""width-15 red"" id=""salary-col"">-$700 (-17.5%)</td>",-700,-17.5
24.57,2016-11-16,28.37,+3.80,Pelicans,513606,Tim Frazier,PG,"4,900",-16.9,"<td class=""width-15 red"" id=""salary-col"">-$1000 (-16.9%)</td>",-1000,-16.9
10.56,2016-11-16,10.76,+0.20,Pistons,296379,Aron Baynes,C,"3,800",-13.6,"<td class=""width-15 red"" id=""salary-col"">-$600 (-13.6%)</td>",-600,-13.6
15.14,2016-11-16,15.64,+0.50,Pelicans,295799,Dante Cunningham,SF,"3,400",13.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (13.3%)</td>",400,13.3
36.21,2016-11-16,29.66,-6.55,Grizzlies,329468,Mike Conley,PG,"6,800",13.3,"<td class=""width-15 green"" id=""salary-col"">+$800 (13.3%)</td>",800,13.3
21.10,2016-11-16,31.12,+10.02,Mavericks,463135,Seth Curry,SG,"5,200",13.0,"<td class=""width-15 green"" id=""salary-col"">+$600 (13.0%)</td>",600,13.0
21.25,2016-11-16,21.37,+0.12,Spurs,3508,Tony Parker,PG,"4,400",12.8,"<td class=""width-15 green"" id=""salary-col"">+$500 (12.8%)</td>",500,12.8
28.20,2016-11-15,23.39,-4.81,Lakers,292401,Lou Williams,SG,"4,900",-12.5,"<td class=""width-15 red"" id=""salary-col"">-$700 (-12.5%)</td>",-700,-12.5
19.53,2016-11-16,27.76,+8.23,Suns,616982,Alex Len,C,"4,200",-12.5,"<td class=""width-15 red"" id=""salary-col"">-$600 (-12.5%)</td>",-600,-12.5
29.13,2016-11-16,21.57,-7.56,Nuggets,295941,Wilson Chandler,SF,"5,500",12.2,"<td class=""width-15 green"" id=""salary-col"">+$600 (12.2%)</td>",600,12.2
16.30,2016-11-16,16.75,+0.45,Pelicans,509169,Solomon Hill,SF,"3,700",12.1,"<td class=""width-15 green"" id=""salary-col"">+$400 (12.1%)</td>",400,12.1
21.86,2016-11-15,22.09,+0.23,Nets,599812,Bojan Bogdanovic,SG,"4,700",11.9,"<td class=""width-15 green"" id=""salary-col"">+$500 (11.9%)</td>",500,11.9
18.36,2016-11-16,19.50,+1.14,Kings,168051,Matt Barnes,SF,"3,800",11.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (11.8%)</td>",400,11.8
19.21,2016-11-16,24.06,+4.85,Celtics,514882,Kelly Olynyk,PF,"4,600",-11.5,"<td class=""width-15 red"" id=""salary-col"">-$600 (-11.5%)</td>",-600,-11.5
17.28,2016-11-15,13.93,-3.35,Hornets,329824,Spencer Hawes,PF,"3,400",-10.5,"<td class=""width-15 red"" id=""salary-col"">-$400 (-10.5%)</td>",-400,-10.5
12.93,2016-11-16,20.16,+7.24,Grizzlies,400599,Chandler Parsons,SF,"3,700",-9.8,"<td class=""width-15 red"" id=""salary-col"">-$400 (-9.8%)</td>",-400,-9.8
14.36,2016-11-16,16.49,+2.13,Suns,884141,Marquese Chriss,PF,"3,000",-9.1,"<td class=""width-15 red"" id=""salary-col"">-$300 (-9.1%)</td>",-300,-9.1
16.34,2016-11-15,16.97,+0.63,Nets,458718,Justin Hamilton,C,"4,000",-9.1,"<td class=""width-15 red"" id=""salary-col"">-$400 (-9.1%)</td>",-400,-9.1
18.02,2016-11-16,27.00,+8.98,Pacers,292394,C.J. Miles,SG,"5,000",-9.1,"<td class=""width-15 red"" id=""salary-col"">-$500 (-9.1%)</td>",-500,-9.1
22.26,2016-11-16,24.10,+1.84,Suns,660085,T.J. Warren,SF,"6,100",-9.0,"<td class=""width-15 red"" id=""salary-col"">-$600 (-9.0%)</td>",-600,-9.0
10.92,2016-11-16,12.91,+1.99,Celtics,462461,Tyler Zeller,C,"3,100",-8.8,"<td class=""width-15 red"" id=""salary-col"">-$300 (-8.8%)</td>",-300,-8.8
10.37,2016-11-16,11.60,+1.23,Celtics,883436,Jaylen Brown,SF,"3,100",-8.8,"<td class=""width-15 red"" id=""salary-col"">-$300 (-8.8%)</td>",-300,-8.8
24.47,2016-11-15,22.58,-1.89,Nets,511055,Sean Kilpatrick,PG,"5,300",-8.6,"<td class=""width-15 red"" id=""salary-col"">-$500 (-8.6%)</td>",-500,-8.6
20.94,2016-11-15,18.87,-2.07,Lakers,263228,Nick Young,SG,"4,300",-8.5,"<td class=""width-15 red"" id=""salary-col"">-$400 (-8.5%)</td>",-400,-8.5
