avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
22.44,2016-11-25,20.41,-2.03,Grizzlies,172922,Tony Allen,SG,"4,100",17.1,"<td class=""width-15 green"" id=""salary-col"">+$600 (17.1%)</td>",600,17.1
22.63,2016-11-25,24.53,+1.90,Grizzlies,460833,JaMychal Green,PF,"5,000",13.6,"<td class=""width-15 green"" id=""salary-col"">+$600 (13.6%)</td>",600,13.6
48.64,2016-11-25,44.54,-4.10,Wizards,509456,John Wall,PG,"8,100",-8.0,"<td class=""width-15 red"" id=""salary-col"">-$700 (-8.0%)</td>",-700,-8.0
19.55,2016-11-25,16.26,-3.29,Spurs,411562,Patty Mills,PG,"4,200",7.7,"<td class=""width-15 green"" id=""salary-col"">+$300 (7.7%)</td>",300,7.7
28.82,2016-11-25,32.71,+3.89,Spurs,3494,Pau Gasol,C,"5,400",-6.9,"<td class=""width-15 red"" id=""salary-col"">-$400 (-6.9%)</td>",-400,-6.9
31.25,2016-11-25,29.08,-2.17,Wizards,292408,Marcin Gortat,C,"5,500",-6.8,"<td class=""width-15 red"" id=""salary-col"">-$400 (-6.8%)</td>",-400,-6.8
8.22,2016-11-25,7.10,-1.12,Spurs,599814,Davis Bertans,SF,"3,200",6.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (6.7%)</td>",200,6.7
30.19,2016-11-25,25.41,-4.78,Wizards,609256,Otto Porter,SF,"5,800",-6.5,"<td class=""width-15 red"" id=""salary-col"">-$400 (-6.5%)</td>",-400,-6.5
16.29,2016-11-25,16.71,+0.42,Grizzlies,786409,Andrew Harrison,PG,"3,300",6.5,"<td class=""width-15 green"" id=""salary-col"">+$200 (6.5%)</td>",200,6.5
28.35,2016-11-25,23.13,-5.22,Wizards,469085,Markieff Morris,SF,"5,000",-5.7,"<td class=""width-15 red"" id=""salary-col"">-$300 (-5.7%)</td>",-300,-5.7
18.01,2016-11-25,19.63,+1.62,Spurs,295922,Danny Green,SG,"4,000",5.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.3%)</td>",200,5.3
17.70,2016-11-25,16.38,-1.32,Spurs,65840,David Lee,PF,"4,000",5.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.3%)</td>",200,5.3
21.25,2016-11-25,20.04,-1.21,Spurs,3508,Tony Parker,PG,"4,000",-4.8,"<td class=""width-15 red"" id=""salary-col"">-$200 (-4.8%)</td>",-200,-4.8
20.61,2016-11-25,28.74,+8.13,Hornets,606731,Frank Kaminsky,PF,"4,800",4.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.3%)</td>",200,4.3
28.46,2016-11-25,26.44,-2.02,Heat,571786,Tyler Johnson,PG,"4,800",4.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.3%)</td>",200,4.3
24.00,2016-11-25,26.39,+2.39,Hornets,603095,Michael Kidd-Gilchrist,SF,"4,900",4.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.3%)</td>",200,4.3
27.19,2016-11-25,28.52,+1.33,Heat,552007,Dion Waiters,SG,"5,300",3.9,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.9%)</td>",200,3.9
28.18,2016-11-25,27.66,-0.52,Pistons,552523,Tobias Harris,SF,"5,700",3.6,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.6%)</td>",200,3.6
30.53,2016-11-25,28.99,-1.54,Knicks,399612,Derrick Rose,PG,"5,600",-3.4,"<td class=""width-15 red"" id=""salary-col"">-$200 (-3.4%)</td>",-200,-3.4
39.46,2016-11-25,37.91,-1.55,Grizzlies,393441,Marc Gasol,C,"6,900",3.0,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.0%)</td>",200,3.0
28.71,2016-11-25,29.60,+0.89,Thunder,553166,Victor Oladipo,SG,"6,400",-3.0,"<td class=""width-15 red"" id=""salary-col"">-$200 (-3.0%)</td>",-200,-3.0
18.64,2016-11-25,19.20,+0.56,Warriors,173004,Andre Iguodala,SF,"3,500",-2.8,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.8%)</td>",-100,-2.8
38.72,2016-11-25,35.08,-3.64,Pistons,614746,Andre Drummond,C,"7,500",2.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (2.7%)</td>",200,2.7
38.14,2016-11-25,37.09,-1.05,Knicks,172890,Carmelo Anthony,SF,"7,300",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$200 (-2.7%)</td>",-200,-2.7
