avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
19.87,2017-01-23,20.32,+0.45,Bucks,531447,Matthew Dellavedova,PG,"4,100",17.1,"<td class=""width-15 green"" id=""salary-col"">+$600 (17.1%)</td>",600,17.1
27.19,2017-01-23,29.52,+2.33,Heat,552007,Dion Waiters,SG,"6,600",15.8,"<td class=""width-15 green"" id=""salary-col"">+$900 (15.8%)</td>",900,15.8
19.23,2017-01-23,18.16,-1.07,Heat,329670,Wayne Ellington,SF,"3,900",14.7,"<td class=""width-15 green"" id=""salary-col"">+$500 (14.7%)</td>",500,14.7
23.90,2017-01-23,31.05,+7.15,Pelicans,553573,Terrence Jones,PF,"7,100",14.5,"<td class=""width-15 green"" id=""salary-col"">+$900 (14.5%)</td>",900,14.5
26.22,2017-01-23,28.57,+2.35,Thunder,553574,Enes Kanter,C,"5,400",-14.3,"<td class=""width-15 red"" id=""salary-col"">-$900 (-14.3%)</td>",-900,-14.3
18.40,2017-01-23,24.87,+6.47,Rockets,698651,Montrezl Harrell,C,"3,700",-14.0,"<td class=""width-15 red"" id=""salary-col"">-$600 (-14.0%)</td>",-600,-14.0
14.26,2017-01-23,10.75,-3.51,Knicks,840567,Guillermo Hernangómez,C,"3,400",13.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (13.3%)</td>",400,13.3
31.17,2017-01-21,35.77,+4.60,Trail Blazers,510790,Mason Plumlee,C,"6,200",12.7,"<td class=""width-15 green"" id=""salary-col"">+$700 (12.7%)</td>",700,12.7
10.82,2017-01-24,15.89,+5.07,Bulls,552319,Jerian Grant,PG,"3,800",11.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (11.8%)</td>",400,11.8
64.40,2017-01-23,68.17,+3.77,Thunder,329830,Russell Westbrook,PG,"12,800",11.3,"<td class=""width-15 green"" id=""salary-col"">+$1300 (11.3%)</td>",1300,11.3
11.39,2017-01-23,10.49,-0.90,Knicks,639284,Mindaugas Kuzminskas,SF,"3,300",-10.8,"<td class=""width-15 red"" id=""salary-col"">-$400 (-10.8%)</td>",-400,-10.8
19.70,2017-01-23,17.46,-2.24,Hawks,551771,Tim Hardaway Jr.,SG,"4,200",-10.6,"<td class=""width-15 red"" id=""salary-col"">-$500 (-10.6%)</td>",-500,-10.6
37.26,2017-01-21,39.42,+2.16,Trail Blazers,522878,C.J. McCollum,PG,"7,800",9.9,"<td class=""width-15 green"" id=""salary-col"">+$700 (9.9%)</td>",700,9.9
21.59,2017-01-21,31.04,+9.45,Trail Blazers,398068,Evan Turner,SG,"4,500",9.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.8%)</td>",400,9.8
