Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
C,Dwight Howard,7500,Atl@NO 08:00PM ET,36.863,Atl,0,0,37.750,25.327,35.062,35.000,21.500,45.000,0.253,2.000,208.500,-2.953,31.500
PG,Jeff Teague,7400,Bkn@Ind 07:00PM ET,35.569,Ind,1,0,38.357,26.542,36.812,32.750,30.000,44.400,0.208,0.000,219.000,4.452,57.250
PF,Paul Millsap,7400,Atl@NO 08:00PM ET,38.367,Atl,0,0,38.179,27.375,43.250,36.000,27.000,44.400,0.307,2.000,208.500,-2.953,42.500
PG,Eric Bledsoe,7300,Pho@Dal 08:30PM ET,38.201,Pho,0,0,38.857,29.013,45.062,37.500,1.000,43.800,0.319,5.500,206.000,-24.716,38.000
C,Rudy Gobert,7300,Uta@Tor 07:30PM ET,35.444,Uta,0,0,40.000,26.750,37.188,25.750,11.000,43.800,0.179,4.500,197.000,-11.064,41.500
SG,DeMar DeRozan,7200,Uta@Tor 07:30PM ET,41.581,Tor,1,0,38.214,33.500,38.688,32.500,1.000,43.200,0.424,0.000,197.000,-31.064,40.250
PG,Jrue Holiday,7200,Atl@NO 08:00PM ET,32.964,NO,1,0,38.250,26.773,35.812,42.000,20.500,43.200,0.104,0.000,208.500,-2.953,30.000
PF/C,LaMarcus Aldridge,7100,SA@Den 09:00PM ET,32.914,SA,0,0,32.857,25.056,39.375,42.750,10.500,42.600,0.182,0.000,213.500,0.573,38.500
C,Nikola Jokic,7100,SA@Den 09:00PM ET,30.563,Den,1,0,38.357,21.145,42.125,37.000,3.000,42.600,0.194,7.000,213.500,-14.760,42.250
PF/C,Julius Randle,7100,LAL@Por 10:30PM ET,32.182,LAL,0,0,26.964,23.931,43.938,58.500,28.500,42.600,0.182,6.500,222.000,4.568,36.750
SF/PF,Harrison Barnes,7000,Pho@Dal 08:30PM ET,31.736,Dal,1,0,31.250,24.000,36.000,44.250,23.250,42.000,0.115,0.000,206.000,-4.716,33.500
C,Myles Turner,6800,Bkn@Ind 07:00PM ET,32.321,Ind,1,0,35.929,24.594,34.875,35.750,29.500,40.800,0.193,0.000,219.000,4.452,58.250
PG,Reggie Jackson,6700,Cha@Det 07:30PM ET,28.531,Det,1,0,31.893,21.125,39.125,52.250,13.000,40.200,0.123,0.000,208.000,-3.306,41.250
C,Brook Lopez,6700,Bkn@Ind 07:00PM ET,35.517,Bkn,0,0,36.500,28.044,34.938,29.000,19.000,40.200,0.333,10.500,219.000,2.452,25.500
PG,Dennis Schroder,6600,Atl@NO 08:00PM ET,32.136,Atl,0,0,36.321,24.368,35.125,36.500,27.000,39.600,0.219,2.000,208.500,-2.953,37.500
PG,George Hill,6400,Uta@Tor 07:30PM ET,32.808,Uta,0,1,37.000,18.812,27.750,7.250,9.000,38.400,0.311,4.500,197.000,-22.301,0.000
SG,Devin Booker,6300,Pho@Dal 08:30PM ET,29.243,Pho,0,0,27.393,21.987,30.562,36.000,4.000,37.800,0.196,5.500,206.000,-17.216,26.000
PG,Deron Williams,6200,Pho@Dal 08:30PM ET,27.889,Dal,1,0,28.786,19.500,24.438,30.750,25.500,37.200,0.161,0.000,206.000,-4.716,33.500
SF/PF,Tobias Harris,6100,Cha@Det 07:30PM ET,28.074,Det,1,0,30.893,20.592,33.562,32.250,17.500,36.600,0.178,0.000,208.000,-3.306,32.500
SG,Victor Oladipo,6000,OKC@Hou 08:00PM ET,28.574,OKC,0,0,32.500,19.750,22.562,31.250,27.000,36.000,0.254,8.000,227.500,8.447,32.250
PG,D'Angelo Russell,6000,LAL@Por 10:30PM ET,29.050,LAL,0,0,27.107,22.633,31.062,36.000,10.000,36.000,0.259,6.500,222.000,4.568,32.500
C,Pau Gasol,5900,SA@Den 09:00PM ET,29.197,SA,0,0,31.679,22.042,29.750,22.500,15.000,35.400,0.267,0.000,213.500,0.573,38.250
SG,Eric Gordon,5900,OKC@Hou 08:00PM ET,28.757,Hou,1,0,30.821,23.000,30.812,41.500,11.000,35.400,0.207,0.000,227.500,10.447,34.750
C,Mason Plumlee,5900,LAL@Por 10:30PM ET,30.270,Por,1,0,30.857,22.988,33.938,44.000,29.500,35.400,0.307,0.000,222.000,6.568,34.250
SG,Kentavious Caldwell-Pope,5800,Cha@Det 07:30PM ET,26.993,Det,1,0,27.857,17.338,29.562,29.750,18.000,34.800,0.236,0.000,208.000,-14.105,16.000
SF,Trevor Ariza,5800,OKC@Hou 08:00PM ET,28.167,Hou,1,0,35.536,21.235,33.000,36.000,7.000,34.800,0.202,0.000,227.500,2.584,20.250
SF/PF,Wilson Chandler,5700,SA@Den 09:00PM ET,29.813,Den,1,0,29.250,20.297,28.438,19.750,2.250,34.200,0.358,7.000,213.500,-15.871,24.750
PF,Ryan Anderson,5600,OKC@Hou 08:00PM ET,24.639,Hou,1,0,22.536,17.702,25.500,20.500,15.500,33.600,0.183,0.000,227.500,10.447,19.500
C,Steven Adams,5600,OKC@Hou 08:00PM ET,27.153,OKC,0,0,31.071,21.079,33.562,42.000,26.000,33.600,0.206,8.000,227.500,8.447,29.500
SG,Wesley Matthews,5600,Pho@Dal 08:30PM ET,26.676,Dal,1,0,27.321,19.897,25.812,20.500,15.000,33.600,0.201,0.000,206.000,-4.716,20.000
PF,Thaddeus Young,5600,Bkn@Ind 07:00PM ET,25.403,Ind,1,0,29.857,19.625,25.625,23.750,30.000,33.600,0.188,0.000,219.000,4.452,23.500
PF,Trevor Booker,5600,Bkn@Ind 07:00PM ET,28.798,Bkn,0,0,23.393,20.217,30.438,42.250,28.000,33.600,0.309,10.500,219.000,2.452,23.500
SF,Danilo Gallinari,5500,SA@Den 09:00PM ET,29.117,Den,1,0,31.714,23.529,32.625,37.000,2.000,33.000,0.303,7.000,213.500,-23.943,20.750
PF/C,Montrezl Harrell,5500,OKC@Hou 08:00PM ET,16.731,Hou,1,0,24.964,7.768,26.688,29.750,13.750,33.000,0.077,0.000,227.500,10.447,22.000
SG,Sean Kilpatrick,5400,Bkn@Ind 07:00PM ET,25.970,Bkn,0,0,21.429,17.417,23.375,14.000,23.000,32.400,0.290,10.500,219.000,2.452,34.500
PG,Patrick Beverley,5300,OKC@Hou 08:00PM ET,27.727,Hou,1,1,30.107,21.325,33.188,31.250,20.500,31.800,0.308,0.000,227.500,10.447,30.500
PG,Jeremy Lin,5200,Bkn@Ind 07:00PM ET,30.146,Bkn,0,1,27.929,25.472,29.125,26.500,17.000,31.200,0.454,10.500,219.000,2.452,0.000
C,Enes Kanter,5100,OKC@Hou 08:00PM ET,24.368,OKC,0,0,27.321,16.500,25.500,32.000,26.000,30.600,0.280,8.000,227.500,8.447,35.750
SF,T.J. Warren,5100,Pho@Dal 08:30PM ET,24.207,Pho,0,0,15.286,10.075,14.750,3.500,3.500,30.600,0.329,5.500,206.000,-17.574,15.250
SG/SF,Evan Turner,5100,LAL@Por 10:30PM ET,20.882,Por,1,0,26.500,15.053,22.375,17.250,23.750,30.600,0.105,0.000,222.000,6.568,24.250
SG/SF,Will Barton,5000,SA@Den 09:00PM ET,25.837,Den,1,0,21.714,15.725,19.000,9.500,10.750,30.000,0.347,7.000,213.500,-1.427,16.750
PG,Tony Parker,4900,SA@Den 09:00PM ET,20.788,SA,0,0,18.464,14.308,29.750,29.500,29.000,29.400,0.133,0.000,213.500,0.573,38.250
SG,Gary Harris,4900,SA@Den 09:00PM ET,23.283,Den,1,0,28.821,14.950,25.438,24.250,19.500,29.400,0.238,7.000,213.500,-1.427,18.750
C,Clint Capela,4900,OKC@Hou 08:00PM ET,26.804,Hou,1,1,26.679,20.607,20.062,14.500,12.000,29.400,0.362,0.000,227.500,3.102,0.000
PF/C,Derrick Favors,4900,Uta@Tor 07:30PM ET,20.298,Uta,0,0,21.786,13.788,21.188,29.500,16.500,29.400,0.195,4.500,197.000,-11.064,21.000
SG,Lou Williams,4900,LAL@Por 10:30PM ET,28.461,LAL,0,0,27.143,20.250,18.375,20.750,10.000,29.400,0.464,6.500,222.000,-5.904,15.750
PF,Jon Leuer,4800,Cha@Det 07:30PM ET,23.444,Det,1,0,21.571,17.266,24.188,26.750,13.000,28.800,0.233,0.000,208.000,-3.306,17.500
C,Tyson Chandler,4800,Pho@Dal 08:30PM ET,24.384,Pho,0,0,19.679,17.562,27.125,35.000,9.500,28.800,0.318,5.500,206.000,-4.716,30.000
SF,Maurice Harkless,4800,LAL@Por 10:30PM ET,23.819,Por,1,0,25.286,17.059,22.438,24.250,28.000,28.800,0.261,0.000,222.000,6.568,26.500
PG,Shelvin Mack,4700,Uta@Tor 07:30PM ET,17.194,Uta,0,0,17.393,10.868,16.438,17.250,9.000,28.200,0.078,4.500,197.000,-11.064,25.500
SG,Rodney Hood,4700,Uta@Tor 07:30PM ET,23.532,Uta,0,0,16.786,15.161,21.562,18.750,2.000,28.200,0.314,4.500,197.000,-26.064,16.500
SF,Michael Kidd-Gilchrist,4600,Cha@Det 07:30PM ET,23.050,Cha,0,0,20.929,16.789,22.375,30.750,3.500,27.600,0.302,5.000,208.000,-16.163,24.250
SG,Nick Young,4600,LAL@Por 10:30PM ET,22.282,LAL,0,0,25.571,15.844,24.500,26.000,10.000,27.600,0.277,6.500,222.000,4.568,18.500
PF,Frank Kaminsky,4500,Cha@Det 07:30PM ET,21.544,Cha,0,0,16.821,15.908,22.750,33.500,12.000,27.000,0.254,5.000,208.000,-11.533,12.500
C,Cody Zeller,4500,Cha@Det 07:30PM ET,23.653,Cha,0,1,27.179,18.359,22.250,13.250,5.000,27.000,0.320,5.000,208.000,-22.424,0.000
C,Jonas Valanciunas,4500,Uta@Tor 07:30PM ET,27.023,Tor,1,0,24.143,19.656,18.250,9.000,2.000,27.000,0.496,0.000,197.000,-26.064,35.750
PG/SG,Jordan Clarkson,4500,LAL@Por 10:30PM ET,23.388,LAL,0,0,24.929,16.097,20.375,30.250,10.000,27.000,0.338,6.500,222.000,4.568,32.250
PF/C,Kenneth Faried,4400,SA@Den 09:00PM ET,23.547,Den,1,1,20.679,14.156,17.188,15.500,2.750,26.400,0.402,7.000,213.500,-9003.427,0.000
PF/C,Dirk Nowitzki,4400,Pho@Dal 08:30PM ET,21.825,Dal,1,0,17.312,17.000,17.938,22.750,22.500,26.400,0.306,0.000,206.000,-4.716,29.250
SG/SF,Allen Crabbe,4400,LAL@Por 10:30PM ET,17.797,Por,1,0,20.179,12.375,24.000,29.750,23.750,26.400,0.120,0.000,222.000,6.568,20.000
SF,Luol Deng,4400,LAL@Por 10:30PM ET,20.467,LAL,0,0,28.786,13.511,16.125,19.500,18.500,26.400,0.266,6.500,222.000,2.568,0.000
PF,Al-Farouq Aminu,4400,LAL@Por 10:30PM ET,19.313,Por,1,0,17.321,14.591,22.500,31.250,26.000,26.400,0.239,0.000,222.000,6.568,33.250
SG/SF,Tyreke Evans,4400,Atl@NO 08:00PM ET,17.250,NO,1,1,17.625,12.050,18.688,16.250,25.750,26.400,0.152,0.000,208.500,-2.953,13.500
PF/C,Terrence Jones,4400,Atl@NO 08:00PM ET,22.456,NO,1,0,20.357,14.569,15.188,14.250,11.500,26.400,0.355,0.000,208.500,-2.953,35.250
PG,Emmanuel Mudiay,4300,SA@Den 09:00PM ET,24.625,Den,1,0,28.214,14.544,23.750,16.500,4.000,25.800,0.461,7.000,213.500,-9003.427,17.750
PF,Marvin Williams,4300,Cha@Det 07:30PM ET,21.342,Cha,0,0,21.000,15.567,20.438,25.500,12.000,25.800,0.270,5.000,208.000,-3.306,33.750
SG,Seth Curry,4300,Pho@Dal 08:30PM ET,20.460,Dal,1,0,20.393,14.516,21.625,23.750,15.000,25.800,0.257,0.000,206.000,-4.716,17.250
SF,Marcus Morris,4200,Cha@Det 07:30PM ET,23.069,Det,1,0,22.214,16.697,21.750,23.750,22.000,25.200,0.397,0.000,208.000,-3.306,43.250
SG/SF,Kent Bazemore,4200,Atl@NO 08:00PM ET,21.909,Atl,0,0,22.536,13.267,21.062,28.500,19.000,25.200,0.365,2.000,208.500,-12.691,6.750
SG/SF,Jeremy Lamb,4100,Cha@Det 07:30PM ET,18.360,Cha,0,0,18.321,8.455,22.875,19.250,5.000,24.600,0.286,5.000,208.000,-9014.366,5.250
SG,Kyle Korver,4100,Atl@NO 08:00PM ET,19.141,Atl,0,0,17.036,12.183,26.938,20.250,17.000,24.600,0.243,2.000,208.500,-2.953,0.000
PG/SG,Brandon Knight,4000,Pho@Dal 08:30PM ET,20.586,Pho,0,1,18.786,13.986,11.688,9.500,2.500,24.000,0.349,5.500,206.000,-9004.716,25.000
PG,J.J. Barea,4000,Pho@Dal 08:30PM ET,27.932,Dal,1,1,32.083,21.708,20.312,10.750,25.500,24.000,0.682,0.000,206.000,-12.966,0.000
SG/SF,Joe Ingles,4000,Uta@Tor 07:30PM ET,14.889,Uta,0,0,16.929,7.274,14.812,20.750,5.750,24.000,0.196,4.500,197.000,-11.064,17.500
SG/SF,Norman Powell,4000,Uta@Tor 07:30PM ET,11.600,Tor,1,0,12.107,5.276,7.938,5.500,1.000,24.000,0.124,0.000,197.000,-9011.064,2.500
SG/SF,Bojan Bogdanovic,4000,Bkn@Ind 07:00PM ET,21.371,Bkn,0,0,15.607,15.842,21.250,13.250,17.000,24.000,0.376,10.500,219.000,-8.104,7.250
PG,Tim Frazier,4000,Atl@NO 08:00PM ET,14.266,NO,1,0,20.036,18.092,14.500,5.750,20.500,24.000,0.593,0.000,208.500,-2.953,0.000
SF/PF,Dante Cunningham,4000,Atl@NO 08:00PM ET,14.783,NO,1,0,16.429,8.091,19.250,13.000,22.250,24.000,0.133,0.000,208.500,-2.953,14.750
SF,Thabo Sefolosha,4000,Atl@NO 08:00PM ET,20.766,Atl,0,0,24.000,14.809,15.000,17.750,21.000,24.000,0.341,2.000,208.500,-2.953,29.500
SG,Danny Green,3900,SA@Den 09:00PM ET,17.639,SA,0,0,16.607,10.500,21.250,13.250,29.000,23.400,0.222,0.000,213.500,0.573,19.750
SG,Marco Belinelli,3900,Cha@Det 07:30PM ET,18.710,Cha,0,0,20.750,12.517,14.438,11.000,6.500,23.400,0.287,5.000,208.000,-3.306,13.000
SF,P.J. Tucker,3900,Pho@Dal 08:30PM ET,17.715,Pho,0,0,15.929,9.338,20.688,20.000,3.500,23.400,0.287,5.500,206.000,-9004.716,19.750
C,Alex Len,3900,Pho@Dal 08:30PM ET,21.875,Pho,0,0,20.036,15.711,17.188,24.000,9.500,23.400,0.434,5.500,206.000,-4.716,23.750
SG/SF,Terrence Ross,3900,Uta@Tor 07:30PM ET,18.356,Tor,1,0,19.321,12.368,26.938,25.750,1.000,23.400,0.276,0.000,197.000,-9011.064,18.500
SG/SF,Jonathon Simmons,3800,SA@Den 09:00PM ET,13.243,SA,0,0,11.393,8.316,17.438,18.000,23.000,22.800,0.101,0.000,213.500,-6.795,4.500
SG,Manu Ginobili,3800,SA@Den 09:00PM ET,18.284,SA,0,0,16.321,13.176,23.000,8.250,29.000,22.800,0.269,0.000,213.500,0.573,24.750
C,Aron Baynes,3800,Cha@Det 07:30PM ET,10.799,Det,1,1,10.643,6.655,8.812,6.500,25.000,22.800,0.037,0.000,208.000,-3.306,0.000
PF/C,Dwight Powell,3800,Pho@Dal 08:30PM ET,18.750,Dal,1,0,18.321,13.250,23.000,14.750,22.500,22.800,0.286,0.000,206.000,-11.972,9.750
SF/PF,DeMarre Carroll,3800,Uta@Tor 07:30PM ET,18.526,Tor,1,0,20.179,12.500,17.375,20.250,1.000,22.800,0.311,0.000,197.000,-9011.064,18.000
SG/SF,Glenn Robinson III,3800,Bkn@Ind 07:00PM ET,13.838,Ind,1,0,17.750,6.500,19.062,18.500,30.000,22.800,0.178,0.000,219.000,4.452,18.500
SG,Buddy Hield,3800,Atl@NO 08:00PM ET,15.104,NO,1,0,18.036,8.139,23.688,30.250,26.000,22.800,0.186,0.000,208.500,-2.953,33.750
PG,Patty Mills,3700,SA@Den 09:00PM ET,20.079,SA,0,0,20.786,14.137,13.438,16.750,29.000,22.200,0.397,0.000,213.500,0.573,14.750
PF/C,Spencer Hawes,3700,Cha@Det 07:30PM ET,15.673,Cha,0,0,11.929,8.038,14.375,24.500,8.500,22.200,0.248,5.000,208.000,-3.306,31.000
PF,Patrick Patterson,3700,Uta@Tor 07:30PM ET,19.605,Tor,1,1,22.679,14.094,13.312,0.000,1.000,22.200,0.358,0.000,197.000,-9018.192,0.000
SG,Monta Ellis,3700,Bkn@Ind 07:00PM ET,20.643,Ind,1,0,18.321,12.625,13.812,21.250,30.000,22.200,0.439,0.000,219.000,-5.941,4.250
SF,Rondae Hollis-Jefferson,3700,Bkn@Ind 07:00PM ET,19.308,Bkn,0,1,20.143,13.132,18.312,13.250,11.000,22.200,0.377,10.500,219.000,0.452,0.000
SG/SF,Tim Hardaway Jr.,3700,Atl@NO 08:00PM ET,17.629,Atl,0,0,21.500,10.294,16.500,17.500,19.000,22.200,0.316,2.000,208.500,-2.953,25.500
PF,David Lee,3600,SA@Den 09:00PM ET,16.329,SA,0,0,14.964,12.075,16.375,18.500,6.000,21.600,0.206,0.000,213.500,-5.873,9.250
C,Jusuf Nurkic,3600,SA@Den 09:00PM ET,22.218,Den,1,0,15.714,13.735,21.500,32.500,3.000,21.600,0.522,7.000,213.500,-9003.427,14.000
SF,C.J. Miles,3600,Bkn@Ind 07:00PM ET,18.608,Ind,1,0,12.893,12.469,14.062,11.250,30.000,21.600,0.359,0.000,219.000,4.452,11.000
C,Dewayne Dedmon,3500,SA@Den 09:00PM ET,14.474,SA,0,0,12.857,8.411,10.500,12.500,15.000,21.000,0.190,0.000,213.500,0.573,7.250
SF,Andre Roberson,3500,OKC@Hou 08:00PM ET,17.938,OKC,0,0,11.393,10.219,11.500,5.500,24.000,21.000,0.355,8.000,227.500,6.447,29.250
C,Nene Hilario,3500,OKC@Hou 08:00PM ET,14.702,Hou,1,0,12.321,9.422,14.438,18.250,12.000,21.000,0.165,0.000,227.500,10.447,25.250
PG,Cory Joseph,3500,Uta@Tor 07:30PM ET,18.000,Tor,1,0,22.393,12.653,20.375,21.250,6.000,21.000,0.333,0.000,197.000,-11.064,15.250
C,Lucas Nogueira,3500,Uta@Tor 07:30PM ET,16.426,Tor,1,0,21.536,10.625,10.625,11.250,2.000,21.000,0.304,0.000,197.000,-9011.064,21.500
PF/C,Justin Hamilton,3500,Bkn@Ind 07:00PM ET,15.473,Bkn,0,0,14.179,8.769,13.875,14.000,23.500,21.000,0.253,10.500,219.000,0.452,32.000
SF/PF,Larry Nance Jr.,3500,LAL@Por 10:30PM ET,19.214,LAL,0,0,17.143,12.214,21.000,21.500,23.750,21.000,0.414,6.500,222.000,2.568,0.000
PG,Ramon Sessions,3400,Cha@Det 07:30PM ET,13.611,Cha,0,0,16.429,10.364,12.938,16.000,25.500,20.400,0.099,5.000,208.000,-3.306,13.750
SF/PF,Sam Dekker,3400,OKC@Hou 08:00PM ET,15.444,Hou,1,0,17.250,10.417,16.500,13.500,11.250,20.400,0.248,0.000,227.500,10.447,15.500
PF,Marquese Chriss,3400,Pho@Dal 08:30PM ET,13.910,Pho,0,0,14.393,9.107,14.688,33.000,4.000,20.400,0.196,5.500,206.000,-9004.716,12.000
C,Andrew Bogut,3400,Pho@Dal 08:30PM ET,20.776,Dal,1,0,21.179,15.850,12.312,12.000,24.000,20.400,0.524,0.000,206.000,-11.272,9.000
SG/SF,Joe Johnson,3400,Uta@Tor 07:30PM ET,16.347,Uta,0,0,12.750,8.750,14.938,31.250,5.750,20.400,0.323,4.500,197.000,-11.064,14.250
PG,Isaiah Whitehead,3400,Bkn@Ind 07:00PM ET,15.837,Bkn,0,0,14.071,10.750,16.688,22.000,17.000,20.400,0.242,10.500,219.000,0.452,13.000
SG,Alex Abrines,3300,OKC@Hou 08:00PM ET,9.198,OKC,0,0,13.893,4.267,15.062,12.250,27.000,19.800,0.062,8.000,227.500,6.447,5.500
PF,Trey Lyles,3300,Uta@Tor 07:30PM ET,17.181,Uta,0,0,11.571,10.515,10.250,6.000,22.000,19.800,0.370,4.500,197.000,-11.064,11.500
C,Al Jefferson,3300,Bkn@Ind 07:00PM ET,15.854,Ind,1,0,18.143,11.119,16.062,13.000,29.500,19.800,0.292,0.000,219.000,-2.790,6.500
C,Timofey Mozgov,3300,LAL@Por 10:30PM ET,16.466,LAL,0,0,15.929,11.464,16.250,25.250,28.000,19.800,0.320,6.500,222.000,2.568,13.250
PG,Ish Smith,3200,Cha@Det 07:30PM ET,11.662,Det,1,0,13.000,13.806,11.125,8.000,13.000,19.200,0.604,0.000,208.000,-3.306,15.250
SF/PF,Jerami Grant,3200,OKC@Hou 08:00PM ET,13.264,OKC,0,0,12.179,9.706,10.062,8.500,19.750,19.200,0.107,8.000,227.500,6.447,14.000
PG,Devin Harris,3200,Pho@Dal 08:30PM ET,10.513,Dal,1,0,13.000,5.688,15.125,27.500,25.500,19.200,0.143,0.000,206.000,-4.716,21.250
PF,Jared Dudley,3200,Pho@Dal 08:30PM ET,16.858,Pho,0,0,12.786,11.000,7.750,2.000,4.000,19.200,0.385,5.500,206.000,-9012.689,0.000
SG,Joe Harris,3200,Bkn@Ind 07:00PM ET,16.484,Bkn,0,0,18.464,11.397,7.938,9.250,23.000,19.200,0.357,10.500,219.000,0.452,19.500
SG,E'Twaun Moore,3200,Atl@NO 08:00PM ET,18.703,NO,1,0,15.357,13.500,19.500,15.500,26.000,19.200,0.468,0.000,208.500,-2.953,13.000
PF/C,Mike Muscala,3200,Atl@NO 08:00PM ET,17.064,Atl,0,0,16.357,10.143,12.375,12.750,24.250,19.200,0.378,2.000,208.500,-2.953,21.000
PG,Jameer Nelson,3100,SA@Den 09:00PM ET,18.693,Den,1,0,13.250,12.036,12.812,12.750,4.000,18.600,0.504,7.000,213.500,-9003.427,13.000
SG/SF,Justin Anderson,3100,Pho@Dal 08:30PM ET,15.258,Dal,1,0,15.071,9.691,16.000,2.500,20.250,18.600,0.330,0.000,206.000,-12.303,0.000
PG/SG,Rodney Stuckey,3100,Bkn@Ind 07:00PM ET,15.794,Ind,1,1,16.786,8.306,14.625,2.000,30.000,18.600,0.385,0.000,219.000,-5.167,0.000
SF,Brandon Ingram,3100,LAL@Por 10:30PM ET,16.546,LAL,0,0,16.000,12.024,12.125,14.250,18.500,18.600,0.379,6.500,222.000,2.568,19.500
PF/C,Meyers Leonard,3100,LAL@Por 10:30PM ET,11.647,Por,1,0,14.821,5.184,11.562,11.750,27.750,18.600,0.224,0.000,222.000,6.568,0.000
PF,Thomas Robinson,3100,LAL@Por 10:30PM ET,11.820,LAL,0,0,15.679,4.673,16.875,1.000,29.000,18.600,0.227,6.500,222.000,2.568,19.250
SF,Solomon Hill,3100,Atl@NO 08:00PM ET,15.507,NO,1,0,14.214,10.863,15.562,11.500,25.500,18.600,0.331,0.000,208.500,-10.014,8.250
PG/SG,Jamal Murray,3000,SA@Den 09:00PM ET,15.829,Den,1,0,7.857,8.275,10.250,4.500,11.750,18.000,0.416,7.000,213.500,-3.427,11.000
PG,Bryn Forbes,3000,SA@Den 09:00PM ET,1.462,SA,0,0,0.179,0.125,0.000,0.000,29.000,18.000,0.001,0.000,213.500,0.573,0.000
PG,Malik Beasley,3000,SA@Den 09:00PM ET,4.475,Den,1,0,4.792,0.821,3.875,3.250,4.000,18.000,0.021,7.000,213.500,-9003.427,0.000
PG,Dejounte Murray,3000,SA@Den 09:00PM ET,4.691,SA,0,0,4.917,1.750,6.375,8.500,29.000,18.000,0.007,0.000,213.500,0.573,6.500
SG,Mike Miller,3000,SA@Den 09:00PM ET,5.250,Den,1,0,9.375,1.125,5.250,5.500,19.500,18.000,0.068,7.000,213.500,-3.427,2.250
SG,Kyle Anderson,3000,SA@Den 09:00PM ET,9.185,SA,0,0,10.964,4.263,10.250,5.750,29.000,18.000,0.138,0.000,213.500,0.573,10.750
SF/PF,Davis Bertans,3000,SA@Den 09:00PM ET,6.232,SA,0,0,2.571,2.333,4.125,13.000,11.500,18.000,0.040,0.000,213.500,0.573,1.250
SF,Alonzo Gee,3000,SA@Den 09:00PM ET,3.938,Den,1,0,5.750,0.571,0.312,1.250,2.000,18.000,0.033,7.000,213.500,-9003.427,0.250
PF,Darrell Arthur,3000,SA@Den 09:00PM ET,10.000,Den,1,0,10.200,5.031,7.688,18.750,2.500,18.000,0.115,7.000,213.500,-9003.427,21.000
PF,Juancho Hernangomez,3000,SA@Den 09:00PM ET,8.146,Den,1,0,2.929,3.312,3.062,2.750,2.500,18.000,0.126,7.000,213.500,-9003.427,0.000
PG,Beno Udrih,3000,Cha@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,5.000,13.000,18.000,0.245,0.000,208.000,-9.584,0.000
PG,Brian Roberts,3000,Cha@Det 07:30PM ET,3.194,Cha,0,0,5.083,0.000,3.438,-0.500,25.500,18.000,0.009,5.000,208.000,-3.306,0.000
PG,Aaron Harrison,3000,Cha@Det 07:30PM ET,1.850,Cha,0,0,2.500,0.625,1.625,2.750,25.500,18.000,0.014,5.000,208.000,-3.306,0.000
SG/SF,Stanley Johnson,3000,Cha@Det 07:30PM ET,9.712,Det,1,0,10.071,4.895,10.000,4.250,20.000,18.000,0.121,0.000,208.000,-3.306,4.500
SG,Darrun Hilliard,3000,Cha@Det 07:30PM ET,6.845,Det,1,0,6.857,3.083,6.625,2.000,18.000,18.000,0.023,0.000,208.000,-3.306,4.000
