Player_ID,,Name,TEAM,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,PACE,AST,TO,ORR,DRR,REBR,EFF FG%,TS%,OFF EFF,DEF EFF,MIN,salary,DKFPS,NET_RATING,DEF_RATING,OFF_RATING,shiftedMINavg,shiftedDKFPS,shiftedsalaryavg,shiftedDEF_RAT,shiftedOFF_RAT,shiftedNET_RAT,shiftedDKFPSavg,shiftedMINstd,shiftedsalarystd,shiftedDKFPSstd,shiftedOFF_RATINGavg,shiftedDEF_RATINGavg,shiftedNET_RATINGavg,MINavg,salaryavg,DKFPSavg,NET_RATINGavg,DEF_RATINGavg,OFF_RATINGavg,MINstd,salarystd,DKFPSstd,NET_RATINGstd,DEF_RATINGstd,OFF_RATINGstd
2734,45335,Devin Harris,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,96.6,17.3,12.4,17.4,79.6,47.4,51.1,54.3,102.8,106.2,0.0,3600.0,0.0,-6.800000000000007,117.49999999999994,110.69999999999999,18.5,14.275,3580.0,115.39999999999995,128.3,12.899999999999993,14.275,4.624812308503875,78.88106377466156,8.841544925332148,109.60000000000005,-0.7899999999999997,108.79999999999993,16.6,3570.0,13.225,-3.1399999999999997,113.18000000000004,110.03999999999994,7.441624673267107,67.49485577105528,9.89981060424895,26.59862987281697,14.538668745414366,18.18303238369955
2744,45224,Al Jefferson,IND,208.0,2.0,PF/C,2017-12-26,21700498.0,0.0,DET,99.2,17.4,12.7,21.6,75.6,49.2,53.6,56.8,108.2,106.5,0.0,3200.0,0.0,-11.699999999999964,107.8,96.19999999999995,0.4,0.325,3320.0,0.0,-5.684341886080802e-14,3.552713678800501e-14,0.325,1.2649110640672994,78.88106377466156,1.0277402395547472,9.999999999999995,-3.929999999999997,6.06999999999992,0.4,3300.0,0.325,-5.099999999999997,20.779999999999994,15.689999999999921,1.2649110640672994,81.64965809277261,1.0277402395547472,12.566622457924009,43.84664690081155,34.11934772074189
2863,45227,Damien Wilkins,IND,208.0,2.0,SG/SF,2017-12-26,21700498.0,0.0,DET,99.2,17.4,12.7,21.6,75.6,49.2,53.6,56.8,108.2,106.5,0.0,3000.0,0.0,-19.9,116.10000000000002,96.20000000000003,1.4,0.225,3000.0,2.842170943040401e-14,2.842170943040401e-14,0.0,0.225,2.6749870196985173,0.0,0.477987679990001,45.31,-25.979999999999997,19.320000000000007,1.0,3000.0,0.1,-21.339999999999993,42.790000000000006,21.44000000000001,2.5385910352879697,0.0,0.31622776601684044,75.1873984713455,78.3224879016947,45.495963190888354
101139,45213,C.J. Miles,TOR,209.0,-6.0,SG/SF,2017-12-26,21700499.0,0.0,DAL,100.60000000000002,17.2,12.8,22.6,77.0,50.3,53.70000000000002,57.7,109.90000000000003,102.4,0.0,3700.0,0.0,-83.60000000000001,150.09999999999997,66.40000000000008,17.8,14.85,3900.0,113.19999999999993,109.20000000000007,-4.000000000000011,14.85,3.9944405810520673,221.10831935702666,6.68248124243949,108.90000000000002,-4.130000000000008,104.75000000000009,15.7,3850.0,13.5,-15.860000000000008,116.77000000000001,100.87000000000009,6.717307661721498,201.38409955990954,8.181109677516593,31.062274367613348,19.186051067261257,21.978830724130933
101150,45258,Lou Williams,LAC,205.0,-5.0,PG/SG,2017-12-26,21700505.0,1.0,SAC,99.0,15.8,13.299999999999997,23.7,76.49999999999997,49.9,51.6,55.20000000000003,105.9,106.5,0.0,7600.0,0.0,46.40000000000001,89.70000000000019,136.10000000000005,34.8,39.925,7410.0,122.00000000000018,107.50000000000006,-14.499999999999986,39.925,3.1198290551460497,296.08557321603274,11.395083003939288,108.54999999999991,0.5300000000000018,109.09000000000003,31.3,7470.0,35.4,5.350000000000001,105.38999999999992,110.75000000000003,11.431438132526367,262.67851073127395,16.764794461410283,21.113884320776013,11.917815795410478,19.024793764395522
200746,45266,LaMarcus Aldridge,SAS,207.0,-11.0,PF/C,2017-12-26,21700502.0,1.0,BKN,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,8500.0,0.0,11.300000000000011,103.90000000000005,115.1,33.8,35.55,7950.0,109.30000000000003,112.59999999999998,3.200000000000011,35.55,3.938414796731172,291.547594742265,8.615876817441958,106.30999999999997,0.06000000000000819,106.40000000000009,30.5,7990.0,33.1,1.600000000000008,103.14999999999998,104.77000000000007,11.41392911217595,338.1321240777536,13.943437325295545,10.50185168857802,10.463932763970147,9.456690753112397
200752,45273,Rudy Gay,SAS,207.0,-11.0,SF/PF,2017-12-26,21700502.0,1.0,BKN,96.5,17.2,13.3,23.800000000000008,79.6,51.899999999999984,51.3,54.90000000000001,105.1,101.5,0.0,5200.0,0.0,26.300000000000008,85.49999999999997,111.80000000000001,24.6,21.95,5520.0,119.59999999999995,134.3,14.700000000000008,21.95,6.619835513230078,285.9681411936964,9.35622193456786,108.71000000000008,0.049999999999997956,108.78000000000002,21.3,5520.0,18.425,-0.9900000000000023,107.02000000000007,106.04,9.545796049687114,285.9681411936964,10.373611018134204,16.80981525445443,13.962234778143472,12.508592602243066
200757,45297,Thabo Sefolosha,UTA,205.0,6.0,SG/SF,2017-12-26,21700503.0,0.0,DEN,96.9,16.599999999999994,13.7,19.8,78.3,48.2,51.6,55.5,104.1,104.6,0.0,3500.0,0.0,0.0,-5.684341886080802e-14,-1.5631940186722204e-13,19.2,15.775,3710.0,87.39999999999995,105.89999999999985,18.5,15.775,7.583608053631934,191.19507199599983,10.022509388593484,99.17000000000003,-3.410000000000008,95.77000000000005,17.1,3690.0,12.425,-0.9800000000000079,89.40000000000002,88.42000000000004,9.65459015759401,202.48456731316588,8.984593294449494,16.862700455937254,50.00135553718076,47.02072356359955
200768,45206,Kyle Lowry,TOR,209.0,-6.0,PG,2017-12-26,21700499.0,0.0,DAL,100.6,17.2,12.8,22.6,77.0,50.3,53.7,57.7,109.9,102.4,0.0,8200.0,0.0,22.999999999999968,77.20000000000009,100.19999999999996,33.5,37.925,8350.0,102.70000000000007,115.89999999999995,13.199999999999967,37.925,3.719318934070197,206.8278940998476,9.802246057806249,99.71999999999998,18.080000000000005,117.79000000000003,30.0,8360.0,34.75,20.500000000000007,96.25999999999999,116.75000000000004,11.16542281629613,195.50504398153572,15.506718973829829,16.546970182550705,12.748002022103481,11.131461918564252
200826,45330,J.J. Barea,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,96.6,17.3,12.4,17.4,79.6,47.4,51.1,54.3,102.8,106.2,0.0,4600.0,0.0,6.300000000000022,101.9,108.19999999999996,25.1,27.325,5230.0,112.39999999999999,121.09999999999997,8.700000000000022,27.325,2.9981475762358523,537.5872022286238,6.195932805747107,108.80999999999999,-1.480000000000001,107.33,22.6,5240.0,24.95,-0.32000000000000106,108.78,108.46,8.48789988421426,523.2377832092949,10.661326788392183,23.71402772856418,10.948952258346763,19.4338307540685
201148,45363,Brandan Wright,MEM,205.0,-2.0,PF/C,2017-12-26,21700504.0,0.0,PHX,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,3600.0,0.0,-16.600000000000033,89.39999999999999,72.80000000000001,13.5,11.9,3250.0,73.79999999999998,104.5,30.79999999999997,11.9,4.45346307196246,177.95130420052186,6.731146509572744,100.05999999999997,2.1499999999999977,102.17999999999998,12.3,3300.0,11.45,-3.140000000000002,101.94999999999997,98.78,6.1833108714776195,200.0,7.398197978787357,26.647793321190566,20.363270311464714,16.006790225817724
201152,45218,Thaddeus Young,IND,208.0,2.0,SF/PF,2017-12-26,21700498.0,0.0,DET,99.2,17.4,12.7,21.6,75.6,49.2,53.6,56.8,108.2,106.5,0.0,5800.0,0.0,-77.80000000000003,151.7,73.80000000000015,33.6,27.15,6020.0,109.5,145.90000000000015,36.39999999999997,27.15,5.4812812776251825,204.39612955674522,9.340919535986693,101.79999999999993,15.899999999999995,117.71000000000001,30.9,6040.0,23.85,3.6699999999999946,107.83999999999995,111.5,11.939197814109809,164.6545204697129,12.379530596019297,31.162550530332975,18.467521039201042,18.783444246936646
201162,45362,Jared Dudley,PHX,205.0,2.0,PF,2017-12-26,21700504.0,1.0,MEM,103.3,15.1,13.9,24.1,76.3,50.0,49.2,53.5,102.0,108.3,0.0,3200.0,0.0,0.0,5.684341886080802e-14,1.4210854715202004e-13,6.9,4.775,3520.0,5.684341886080802e-14,1.4210854715202004e-13,0.0,4.775,9.397990328906621,225.09257354845508,8.983356524398015,42.67000000000005,21.000000000000004,63.66000000000004,4.4,3480.0,2.2,19.590000000000003,32.10000000000005,51.69000000000003,7.089898917944236,244.04006956964167,5.194548424390062,48.9013394499578,51.74632568813196,68.39963368972738
201163,45232,Wilson Chandler,DEN,205.0,-6.0,SF/PF,2017-12-26,21700503.0,1.0,UTA,98.4,17.4,13.9,27.3,78.3,52.6,52.8,56.0,107.9,106.6,0.0,4600.0,0.0,22.699999999999992,93.7,116.3000000000001,32.5,25.725,4480.0,79.2,97.90000000000012,18.699999999999992,25.725,6.240548408949691,91.89365834726814,7.022236506666213,101.75,6.020000000000001,107.78999999999996,30.1,4490.0,24.075,9.170000000000002,98.3,107.47999999999995,11.911245853300896,99.44289260117532,10.505322724959743,24.626816909846692,19.90159122616414,10.133092102391842
201167,45345,Arron Afflalo,ORL,205.0,7.0,SG/SF,2017-12-26,21700500.0,0.0,MIA,101.9,17.2,13.5,18.800000000000008,75.4,47.0,51.8,54.90000000000001,102.69999999999997,108.20000000000003,0.0,3400.0,0.0,3.900000000000017,95.2999999999999,99.20000000000016,16.6,5.325,3410.0,133.9999999999999,129.70000000000013,-4.299999999999983,5.325,5.660781257427665,179.195734076208,3.9757074842095816,110.68000000000004,-13.1,97.57000000000001,15.0,3450.0,5.05,-19.1,113.36000000000004,94.25000000000001,7.731609003162129,108.01234497346404,4.2586513253741725,27.33016241769847,25.09303577577736,21.04187623658014
201188,45366,Marc Gasol,MEM,205.0,-2.0,C,2017-12-26,21700504.0,0.0,PHX,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,8700.0,0.0,-13.100000000000005,100.39999999999979,87.40000000000013,36.0,38.6,7850.0,125.19999999999979,121.70000000000013,-3.500000000000005,38.6,2.748737083745073,236.87784005920477,8.082216417680398,113.24000000000001,-11.219999999999994,102.01999999999995,32.6,7920.0,35.15,-12.519999999999992,112.56000000000002,100.04999999999997,11.758684733704989,358.3914681524208,14.68947090795158,13.91528336438433,14.431539534413256,11.959491813803893
201229,45280,Anthony Tolliver,DET,208.0,-2.0,SF/PF,2017-12-26,21700498.0,1.0,IND,97.80000000000003,16.8,13.100000000000003,24.199999999999992,77.69999999999997,50.0,51.3,54.40000000000001,104.6,104.5,0.0,3900.0,0.0,-10.100000000000001,105.70000000000019,95.60000000000005,23.2,16.05,3520.0,113.40000000000018,97.40000000000006,-16.0,16.05,6.528569691917375,122.92725943057184,6.696599468718766,106.03999999999994,-5.1499999999999915,100.86999999999993,20.8,3570.0,15.025,-5.859999999999991,106.17999999999995,100.30999999999992,9.795690662508466,163.6391694484477,8.280205646936288,19.99978888777468,12.148232610365715,13.613428827611456
201571,45347,D.J. Augustin,ORL,205.0,7.0,PG/SG,2017-12-26,21700500.0,0.0,MIA,101.9,17.2,13.5,18.8,75.4,47.0,51.8,54.9,102.7,108.2,0.0,3800.0,0.0,24.40000000000002,83.80000000000004,108.29999999999998,24.8,16.85,3970.0,127.60000000000005,76.1,-51.49999999999998,16.85,4.848825745591528,176.6981104093143,7.493701058592838,105.79,-15.279999999999998,90.50999999999993,23.2,3970.0,14.475,-11.959999999999997,105.17999999999999,93.22999999999993,8.966604708583963,176.6981104093143,8.72611820278002,20.647474959961148,16.248815341433417,11.200104166182207
201577,45391,Robin Lopez,CHI,213.0,7.0,C,2017-12-26,21700501.0,0.0,MIL,99.4,17.5,12.6,20.0,81.8,49.7,49.2,52.0,99.3,106.2,0.0,4500.0,0.0,-29.000000000000043,114.49999999999994,85.39999999999995,29.0,23.525,4860.0,131.89999999999995,94.59999999999995,-37.30000000000003,23.525,7.453559924999298,316.92971530679245,7.4632897869803,102.13,2.4099999999999944,104.54999999999993,25.6,4750.0,21.05,-0.7500000000000056,103.22,102.46999999999994,11.548929724341466,201.38409955990966,10.498544872716625,20.803538694708227,14.993168814867353,11.861145719439488
201578,45337,Marreese Speights,ORL,205.0,7.0,PF/C,2017-12-26,21700500.0,0.0,MIA,101.9,17.2,13.5,18.8,75.4,47.000000000000014,51.80000000000001,54.9,102.7,108.2,0.0,3600.0,0.0,23.6,87.19999999999987,110.79999999999995,9.0,4.325,3060.0,120.59999999999987,79.39999999999996,-41.1,4.325,8.041558721209872,69.9205898780101,4.102929170455904,59.4099999999999,16.220000000000013,75.63000000000002,7.5,3110.0,3.45,17.310000000000013,61.329999999999906,78.64000000000001,8.19552723542949,185.2925614624973,3.9857384649662246,76.01386496335168,54.48816487193445,69.56303616145571
201585,45380,Kosta Koufos,SAC,205.0,5.0,C,2017-12-26,21700505.0,0.0,LAC,96.5,16.3,13.5,21.4,76.0,47.7,49.9,52.5,99.5,109.4,0.0,3500.0,0.0,-44.40000000000002,144.40000000000006,100.00000000000006,17.1,17.025,3380.0,116.90000000000003,86.60000000000005,-30.300000000000015,17.025,4.771442828607149,122.92725943057184,7.949012866737328,112.09,-17.640000000000008,94.42000000000003,16.2,3390.0,17.0,-11.17000000000001,111.12000000000003,99.92000000000003,6.8605150438335585,128.66839377079188,8.007808689023486,26.288782990300458,21.416857327296633,16.366687033252756
201586,45211,Serge Ibaka,TOR,209.0,-6.0,PF/C,2017-12-26,21700499.0,0.0,DAL,100.6,17.2,12.8,22.6,77.0,50.3,53.7,57.7,109.9,102.4,0.0,5800.0,0.0,15.700000000000003,81.20000000000003,96.90000000000005,30.0,32.45,5480.0,98.70000000000003,119.20000000000005,20.500000000000004,32.45,3.2998316455372354,489.4441291460706,5.931085716610218,100.19000000000007,19.71,119.91,27.0,5590.0,30.2,19.94,97.57000000000006,117.52000000000001,10.044346115546245,412.17579852399,11.64271350578454,19.183511438501338,14.098309591342268,13.841949124150032
201588,45378,George Hill,SAC,205.0,5.0,PG/SG,2017-12-26,21700505.0,0.0,LAC,96.5,16.3,13.5,21.400000000000006,76.00000000000003,47.7,49.9,52.5,99.5,109.4,0.0,4600.0,0.0,-21.899999999999995,115.50000000000011,93.60000000000004,27.2,22.925,4220.0,113.50000000000011,117.80000000000004,4.300000000000004,22.925,6.494442068244025,274.06406388125953,10.118773805819227,122.05000000000007,-14.870000000000005,107.17999999999998,25.2,4270.0,22.175,-12.600000000000005,118.85000000000007,106.24999999999996,10.685400216078838,294.580681270476,11.563862532331775,20.84301108552004,17.310449637911375,9.980787098776961
201596,45365,Mario Chalmers,MEM,205.0,-2.0,PG,2017-12-26,21700504.0,0.0,PHX,95.4,16.4,13.7,20.8,76.0,48.3,49.7,54.1,101.9,105.6,0.0,3600.0,0.0,0.0,-2.842170943040401e-14,-1.4210854715202004e-14,18.8,13.85,4230.0,-2.842170943040401e-14,-1.4210854715202004e-14,0.0,13.85,10.206751578135803,397.3523485382827,10.415799963943662,110.96000000000004,-27.369999999999997,83.6,16.5,4100.0,11.625,-28.45,101.24000000000004,72.79999999999998,11.645218379708943,365.14837167011075,10.791747103947325,34.96688115599928,58.66521210318012,39.826373171555566
201599,45256,DeAndre Jordan,LAC,205.0,-5.0,C,2017-12-26,21700505.0,1.0,SAC,99.0,15.8,13.3,23.7,76.5,49.9,51.6,55.2,105.9,106.5,0.0,8300.0,0.0,21.599999999999966,100.29999999999997,121.9,33.2,41.525,7310.0,121.69999999999997,117.60000000000001,-4.100000000000035,41.525,2.3475755815545423,246.98178070456945,7.827524441922149,106.35999999999999,-3.9500000000000113,102.38999999999993,29.8,7450.0,36.8,-1.3300000000000112,105.51999999999998,104.16999999999993,10.726913193769528,359.7838857487151,14.980450223170488,19.286209811388265,9.770568048992779,15.14962779154068
201609,45314,Goran Dragic,MIA,205.0,-7.0,PG,2017-12-26,21700500.0,1.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,6600.0,0.0,7.300000000000008,83.20000000000013,90.49999999999993,25.1,23.025,6320.0,133.6000000000001,109.19999999999992,-24.39999999999999,23.025,9.036346360977763,325.91750830880846,10.20651344322176,95.29999999999993,-5.880000000000008,89.43000000000009,22.3,6280.0,21.325,-4.050000000000009,93.83999999999995,89.79000000000009,11.916841490559142,248.55135843076332,12.483350022240728,29.09514086960609,42.89123712627351,33.23212802896218
201936,45364,Tyreke Evans,MEM,205.0,-2.0,SG/SF,2017-12-26,21700504.0,0.0,PHX,95.4,16.399999999999984,13.7,20.800000000000008,76.0,48.3,49.7,54.100000000000016,101.9,105.6,0.0,8600.0,0.0,16.4,90.10000000000001,106.50000000000009,34.0,39.125,7320.0,118.30000000000001,124.40000000000008,6.199999999999999,39.125,4.082482904638647,315.5242550986459,14.432914736039208,110.16000000000001,-8.45000000000001,101.70000000000009,30.7,7450.0,34.8,-7.490000000000011,109.83,102.33000000000008,11.528226229563684,512.6185499743231,18.860526091401706,22.911396969873124,12.951452085040916,16.04147748806203
201937,45300,Ricky Rubio,UTA,205.0,6.0,PG,2017-12-26,21700503.0,0.0,DEN,96.9,16.6,13.699999999999996,19.8,78.3,48.2,51.6,55.499999999999986,104.10000000000002,104.6,0.0,5800.0,0.0,-22.89999999999999,105.69999999999993,82.80000000000001,30.4,23.45,5170.0,120.59999999999992,90.10000000000001,-30.499999999999993,23.45,5.189733454940952,249.6664441476534,9.39104183073778,111.14999999999989,-14.469999999999988,96.69000000000007,27.0,5210.0,21.25,-16.13999999999999,112.12999999999988,95.99000000000008,10.739335795724678,314.2893217686178,11.986682424906222,24.927682069003794,17.056380363697084,14.756049606856177
201942,45214,DeMar DeRozan,TOR,209.0,-6.0,SG/SF,2017-12-26,21700499.0,0.0,DAL,100.6,17.2,12.8,22.6,77.0,50.3,53.7,57.7,109.9,102.4,0.0,8800.0,0.0,-3.1999999999999993,92.39999999999986,89.20000000000014,34.3,44.475,8300.0,102.49999999999987,117.70000000000016,15.3,44.475,3.1989581637359796,286.74417556808766,8.390181099886282,100.66000000000005,17.430000000000007,118.08999999999995,30.9,8390.0,40.0,17.430000000000007,99.06000000000007,116.49999999999996,11.318127053536712,288.48262031225084,16.368160149102494,18.392573984567182,13.327848872025683,13.343579396515418
201954,45223,Darren Collison,IND,208.0,2.0,PG,2017-12-26,21700498.0,0.0,DET,99.19999999999997,17.4,12.7,21.6,75.6,49.2,53.6,56.8,108.19999999999997,106.5,0.0,5600.0,0.0,-83.40000000000003,166.6999999999999,83.19999999999982,28.2,26.5,5740.0,119.39999999999993,131.1999999999998,11.799999999999969,26.5,5.884065110297648,183.7873166945363,8.670672151313047,109.95000000000005,1.6999999999999935,111.67,24.8,5720.0,23.025,-5.260000000000007,115.48000000000005,110.23000000000002,10.315037566582092,187.3795909674026,11.49906397156839,32.53480870971547,21.381913436879827,13.903161111376296
201960,45304,DeMarre Carroll,BKN,207.0,11.0,SF/PF,2017-12-26,21700502.0,0.0,SAS,102.8,16.599999999999994,13.9,22.6,78.0,49.7,51.0,54.7,103.9,107.7,0.0,5000.0,0.0,-8.69999999999999,115.1,106.39999999999982,28.4,26.325,5310.0,123.10000000000001,119.19999999999982,-3.8999999999999915,26.325,4.376706016578652,409.4712037087183,9.861576671326164,101.74000000000002,0.41999999999999904,102.12999999999994,25.3,5220.0,23.475,0.1799999999999991,103.01000000000002,103.15999999999994,9.866328823044796,361.4784456460256,12.833576837516674,25.610102173426277,19.250134198666423,14.35248333138826
201961,45321,Wayne Ellington,MIA,205.0,-7.0,SG/SF,2017-12-26,21700500.0,1.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,3900.0,0.0,9.79999999999999,100.79999999999981,110.59999999999994,29.3,21.5,3790.0,123.09999999999982,97.49999999999994,-25.600000000000012,21.5,6.236986451805063,119.72189997378648,8.969856929368122,106.20999999999997,5.349999999999997,111.55000000000003,27.4,3810.0,20.475,11.239999999999998,102.86999999999996,114.11000000000001,10.885260166339107,119.72189997378648,10.797665642782855,23.20317028147471,15.85798431915822,17.578171438210294
201973,45294,Jonas Jerebko,UTA,205.0,6.0,SF/PF,2017-12-26,21700503.0,0.0,DEN,96.9,16.599999999999994,13.699999999999996,19.8,78.3,48.20000000000002,51.6,55.5,104.10000000000002,104.6,0.0,3600.0,0.0,-26.299999999999955,123.0,96.70000000000007,18.5,14.675,3660.0,125.6,75.40000000000009,-50.299999999999955,14.675,4.696334267868459,96.6091783079296,7.629484109543566,108.06999999999998,-11.0,97.06999999999996,16.4,3640.0,13.375,-13.940000000000001,109.79999999999998,95.85999999999997,7.381658952355418,84.32740427115678,8.941359889114556,22.464055238931774,11.730681518517436,13.100059372214881
