GAME_ID,tdate,player_id,Target,avg(t2.DKFPS),std(t2.DKFPS),min(t2.DKFPS),max(t2.DKFPS),avg(t2.MIN),min(s1.salary),max(s1.salary),avg(s1.salary),DISPLAY_FIRST_LAST,id,fantasy_pts,avg_pts,fpts_diff,player_name,date,salary,salary_change,salary_diff,salary_diff_percentage,GAME_ID,GAME_DATE,Player_ID,team,ou,odds,home,OPP
21700272,21700272-201961,201961,?,14.5,9.901073174,3,29,19,3400,3400,3400,Wayne Ellington,52,12.01,12.75,-0.74,Wayne Ellington,11/22/17,3400,3,100,3,21700272,11/24/17,201961,MIA,208,5,0,MIN
21700272,21700272-202355,202355,?,35.25,10.16888637,23.5,48,28.75,8500,8500,8500,Hassan Whiteside,112,38.88,38.25,0.63,Hassan Whiteside,11/22/17,8500,-1.2,-100,-1.2,21700272,11/24/17,202355,MIA,208,5,0,MIN
21700272,21700272-1626175,1626175,?,5.25,0,5.25,5.25,3,3000,3000,3000,Jordan Mickey,198,0.41,11.08,-10.67,Jordan Mickey,11/22/17,3000,0,0,0,21700272,11/24/17,1626175,MIA,208,5,0,MIN
21700272,21700272-201166,201166,?,2.5,2.5,0,5,2,3000,3000,3000,Aaron Brooks,222,0.82,3.25,-2.43,Aaron Brooks,11/22/17,3000,0,0,0,21700272,11/24/17,201166,MIN,208,-5,1,MIA
21700272,21700272-201959,201959,?,26.2,9.964185867,14.5,44.25,32.8,5100,5100,5100,Taj Gibson,40,22.84,25.35,-2.51,Taj Gibson,11/22/17,5100,-3.8,-200,-3.8,21700272,11/24/17,201959,MIN,208,-5,1,MIA
21700272,21700272-202332,202332,?,0,0,0,0,1,3000,3000,3000,Cole Aldrich,151,0.77,1.15,-0.38,Cole Aldrich,11/22/17,3000,0,0,0,21700272,11/24/17,202332,MIN,208,-5,1,MIA
21700272,21700272-202357,202357,?,12.5,6.842879511,2,23.5,14.6,3400,3400,3400,Nemanja Bjelica,148,11.07,13.51,-2.44,Nemanja Bjelica,11/22/17,3400,0,0,0,21700272,11/24/17,202357,MIN,208,-5,1,MIA
21700272,21700272-1626145,1626145,?,9.2,2.930017065,5.25,14,12.2,3000,3000,3000,Tyus Jones,250,7.95,8.67,-0.72,Tyus Jones,11/22/17,3000,0,0,0,21700272,11/24/17,1626145,MIN,208,-5,1,MIA
21700272,21700272-2037,2037,?,13.8,6.227760432,5,24.5,13.6,3600,3600,3600,Jamal Crawford,226,11.26,15.44,-4.18,Jamal Crawford,11/22/17,3600,0,0,0,21700272,11/24/17,2037,MIN,208,-5,1,MIA
21700272,21700272-201952,201952,?,34.5,9.350133689,21,49.75,35.4,6400,6400,6400,Jeff Teague,53,32.72,33.17,-0.45,Jeff Teague,11/22/17,6400,-3,-200,-3,21700272,11/24/17,201952,MIN,208,-5,1,MIA
21700272,21700272-202710,202710,?,37.55,10.76963323,24.75,54.5,36.2,6800,6800,6800,Jimmy Butler,6,37.54,34.14,3.4,Jimmy Butler,11/22/17,6800,-8.1,-600,-8.1,21700272,11/24/17,202710,MIN,208,-5,1,MIA
21700272,21700272-1626157,1626157,?,40.25,8.510287892,32.25,56.5,36.2,8700,8700,8700,Karl-Anthony Towns,16,43.97,41.9,2.07,Karl-Anthony Towns,11/22/17,8700,-5.4,-500,-5.4,21700272,11/24/17,1626157,MIN,208,-5,1,MIA
21700272,21700272-203476,203476,?,7.375,2.019436803,4.75,10,12.5,3700,3700,3700,Gorgui Dieng,239,11.46,13.65,-2.19,Gorgui Dieng,11/22/17,3700,0,0,0,21700272,11/24/17,203476,MIN,208,-5,1,MIA
21700272,21700272-203498,203498,?,7.5,4.083503398,3.5,13.5,9,3500,3500,3500,Shabazz Muhammad,245,6.55,7.56,-1.01,Shabazz Muhammad,11/22/17,3500,0,0,0,21700272,11/24/17,203498,MIN,208,-5,1,MIA
21700272,21700272-1627875,1627875,?,3.375,3.375,0,6.75,1.5,3000,3000,3000,Marcus Georges-Hunt,232,0.65,1.03,-0.38,Marcus Georges-Hunt,11/22/17,3000,0,0,0,21700272,11/24/17,1627875,MIN,208,-5,1,MIA
21700272,21700272-203952,203952,?,27.6,8.664006002,15.75,36.5,38.2,6300,6300,6300,Andrew Wiggins,50,32.23,29.9,2.33,Andrew Wiggins,11/22/17,6300,-3.1,-200,-3.1,21700272,11/24/17,203952,MIN,208,-5,1,MIA
21700271,21700271-203485,203485,?,6.75,1.5,5.25,8.25,13,3000,3000,3000,Lorenzo Brown,174,1.45,6.75,-5.3,Lorenzo Brown,11/22/17,3000,0,0,0,21700271,11/24/17,203485,TOR,217,-2,0,IND
21700271,21700271-1627751,1627751,?,9.7,4.05401036,2.25,14.5,12.6,3300,3300,3300,Jakob Poeltl,144,10.39,14.81,-4.42,Jakob Poeltl,11/22/17,3300,0,0,0,21700271,11/24/17,1627751,TOR,217,-2,0,IND
21700271,21700271-203512,203512,?,6.75,7.810249676,0,20,9.4,3400,3400,3400,Lucas Nogueira,138,6.95,12.86,-5.91,Lucas Nogueira,11/22/17,3400,0,0,0,21700271,11/24/17,203512,TOR,217,-2,0,IND
21700271,21700271-1628384,1628384,?,11.9,6.242195127,6.25,23.5,22,3700,3700,3700,OG Anunoby,193,14.41,12.68,1.73,OG Anunoby,11/22/17,3700,0,0,0,21700271,11/24/17,1628384,TOR,217,-2,0,IND
21700271,21700271-200768,200768,?,44.95,8.569422384,28.75,52,34.8,8100,8100,8100,Kyle Lowry,111,38.04,35.49,2.55,Kyle Lowry,11/22/17,8100,-1.2,-100,-1.2,21700271,11/24/17,200768,TOR,217,-2,0,IND
21700271,21700271-201586,201586,?,19.5625,2.489823036,15.25,21,27.5,5000,5000,5000,Serge Ibaka,90,28.28,23.02,5.26,Serge Ibaka,11/22/17,5000,-2,-100,-2,21700271,11/24/17,201586,TOR,217,-2,0,IND
21700271,21700271-202685,202685,?,21.05,5.795256681,13.25,31,20,4800,4800,4800,Jonas Valanciunas,89,20.34,21.65,-1.31,Jonas Valanciunas,11/22/17,4800,-2,-100,-2,21700271,11/24/17,202685,TOR,217,-2,0,IND
21700271,21700271-1626181,1626181,?,21.5,0,21.5,21.5,23,3700,3700,3700,Norman Powell,229,17.16,16.92,0.24,Norman Powell,11/22/17,3700,0,0,0,21700271,11/24/17,1626181,TOR,217,-2,0,IND
21700271,21700271-1627783,1627783,?,21.05,7.857162338,9.75,32.5,27.6,3800,3800,3800,Pascal Siakam,237,24.06,18.17,5.89,Pascal Siakam,11/22/17,3800,0,0,0,21700271,11/24/17,1627783,TOR,217,-2,0,IND
21700271,21700271-1627832,1627832,?,17.9,3.679673899,13.25,22.25,19.6,3500,3500,3500,Fred VanVleet,190,15.87,12.01,3.86,Fred VanVleet,11/22/17,3500,0,0,0,21700271,11/24/17,1627832,TOR,217,-2,0,IND
21700271,21700271-201942,201942,?,44.65,8.452218644,32.5,58,33.6,8400,8400,8400,DeMar DeRozan,220,42.22,39.22,3,DeMar DeRozan,11/22/17,8400,0,0,0,21700271,11/24/17,201942,TOR,217,-2,0,IND
21700271,21700271-202362,202362,?,20.5,6.545513731,9.25,25.5,20.75,3600,3600,3600,Lance Stephenson,61,19.99,16.96,3.03,Lance Stephenson,11/20/17,3600,-2.7,-100,-2.7,21700271,11/24/17,202362,IND,217,2,1,TOR
21700271,21700271-1626167,1626167,?,29.125,12.4367148,17.75,49.75,30.75,6700,6700,6700,Myles Turner,106,31.09,31.45,-0.36,Myles Turner,11/20/17,6700,-1.5,-100,-1.5,21700271,11/24/17,1626167,IND,217,2,1,TOR
21700271,21700271-202709,202709,?,20.875,4.445854811,16,26.25,24.75,3600,3600,3600,Cory Joseph,181,19.23,19.64,-0.41,Cory Joseph,11/20/17,3600,0,0,0,21700271,11/24/17,202709,IND,217,2,1,TOR
21700271,21700271-1626202,1626202,?,1,0,1,1,3,3000,3000,3000,Joe Young,143,0.55,3.93,-3.38,Joe Young,11/20/17,3000,0,0,0,21700271,11/24/17,1626202,IND,217,2,1,TOR
21700271,21700271-1627816,1627816,?,1.25,0,1.25,1.25,3,3000,3000,3000,Alex Poythress,243,0.8,1.64,-0.84,Alex Poythress,11/20/17,3000,0,0,0,21700271,11/24/17,1627816,IND,217,2,1,TOR
21700271,21700271-201954,201954,?,34.0625,6.320539435,30,45,34.75,6000,6000,6000,Darren Collison,102,30.13,28.93,1.2,Darren Collison,11/20/17,6000,-1.6,-100,-1.6,21700271,11/24/17,201954,IND,217,2,1,TOR
21700271,21700271-202711,202711,?,30.625,8.473303665,21.75,40.75,33.5,4500,4500,4500,Bojan Bogdanovic,26,26.58,23.43,3.15,Bojan Bogdanovic,11/20/17,4500,4.7,200,4.7,21700271,11/24/17,202711,IND,217,2,1,TOR
21700271,21700271-1627734,1627734,?,23.375,4.641861157,15.5,27.5,21.75,5700,5700,5700,Domantas Sabonis,47,24.32,28.61,-4.29,Domantas Sabonis,11/20/17,5700,-3.4,-200,-3.4,21700271,11/24/17,1627734,IND,217,2,1,TOR
21700271,21700271-203506,203506,?,47.875,12.1353049,34,65.75,35.25,8000,8000,8000,Victor Oladipo,18,37.49,39.92,-2.43,Victor Oladipo,11/20/17,8000,5.3,400,5.3,21700271,11/24/17,203506,IND,217,2,1,TOR
21700271,21700271-2863,2863,?,2,0,2,2,3,3000,3000,3000,Damien Wilkins,141,1.25,3.15,-1.9,Damien Wilkins,11/20/17,3000,0,0,0,21700271,11/24/17,2863,IND,217,2,1,TOR
21700271,21700271-1628388,1628388,?,4.083333333,3.595908168,0,8.75,4,3000,3000,3000,TJ Leaf,234,2.53,7.97,-5.44,TJ Leaf,11/20/17,3000,0,0,0,21700271,11/24/17,1628388,IND,217,2,1,TOR
21700271,21700271-201152,201152,?,27.75,6.282415937,17,32.75,33.5,6000,6000,6000,Thaddeus Young,20,28.36,27.56,0.8,Thaddeus Young,11/20/17,6000,-4.8,-300,-4.8,21700271,11/24/17,201152,IND,217,2,1,TOR
21700270,21700270-2730,2730,?,37.25,16.20570887,15.25,57,29.6,7000,7000,7000,Dwight Howard,31,36.9,35.76,1.14,Dwight Howard,11/22/17,7000,4.5,300,4.5,21700270,11/24/17,2730,CHA,221,5,0,CLE
21700270,21700270-1628407,1628407,?,5,2.669269563,1.5,9,13.6,3400,3400,3400,Dwayne Bacon,115,10.57,12.31,-1.74,Dwayne Bacon,11/22/17,3400,0,0,0,21700270,11/24/17,1628407,CHA,221,5,0,CLE
21700270,21700270-203077,203077,?,22.6,8.750142856,15.5,37.5,31.4,4000,4000,4000,Michael Kidd-Gilchrist,76,23.17,17.2,5.97,Michael Kidd-Gilchrist,11/22/17,4000,-2.4,-100,-2.4,21700270,11/24/17,203077,CHA,221,5,0,CLE
21700270,21700270-203487,203487,?,14.25,1.968501969,12.5,17,15.6667,3200,3200,3200,Michael Carter-Williams,154,13.23,12.58,0.65,Michael Carter-Williams,11/22/17,3200,0,0,0,21700270,11/24/17,203487,CHA,221,5,0,CLE
21700270,21700270-101107,101107,?,19.2,6.063002556,8.5,26,27.6,3800,3800,3800,Marvin Williams,183,22.25,18.6,3.65,Marvin Williams,11/22/17,3800,0,0,0,21700270,11/24/17,101107,CHA,221,5,0,CLE
21700270,21700270-1628370,1628370,?,3.666666667,3.299831646,0,8,6.6667,3600,3600,3600,Malik Monk,155,2,14.28,-12.28,Malik Monk,11/22/17,3600,0,0,0,21700270,11/24/17,1628370,CHA,221,5,0,CLE
21700270,21700270-202689,202689,?,41.5,12.18297993,27,64,37.4,8200,8200,8200,Kemba Walker,72,41.08,38.99,2.09,Kemba Walker,11/22/17,8200,2.5,200,2.5,21700270,11/24/17,202689,CHA,221,5,0,CLE
21700270,21700270-203087,203087,?,31.2,8.133879763,24.75,47.25,25.2,5100,5100,5100,Jeremy Lamb,92,34.37,30.25,4.12,Jeremy Lamb,11/22/17,5100,-1.9,-100,-1.9,21700270,11/24/17,203087,CHA,221,5,0,CLE
21700270,21700270-203469,203469,?,14.5,3.12649964,8.75,17.5,19,3600,3600,3600,Cody Zeller,147,15.27,18.02,-2.75,Cody Zeller,11/22/17,3600,0,0,0,21700270,11/24/17,203469,CHA,221,5,0,CLE
21700270,21700270-1626163,1626163,?,20.15,7.714596555,10.5,33.75,21.6,3900,3900,3900,Frank Kaminsky,73,20.51,20.31,0.2,Frank Kaminsky,11/22/17,3900,-2.5,-100,-2.5,21700270,11/24/17,1626163,CHA,221,5,0,CLE
21700270,21700270-1627790,1627790,?,0,0,0,0,0,3300,3300,3300,Ante Zizic,191,1.26,3.88,-2.62,Ante Zizic,11/22/17,3300,0,0,0,21700270,11/24/17,1627790,CLE,221,-5,1,CHA
21700270,21700270-201567,201567,?,40.5625,2.647965021,38,45,31.5,7700,7700,7700,Kevin Love,71,38.39,37.4,0.99,Kevin Love,11/22/17,7700,-2.5,-200,-2.5,21700270,11/24/17,201567,CLE,221,-5,1,CHA
21700270,21700270-203109,203109,?,19.5,4.479118217,13.25,25.25,26.75,3800,3800,3800,Jae Crowder,140,21.54,16.79,4.75,Jae Crowder,11/22/17,3800,0,0,0,21700270,11/24/17,203109,CLE,221,-5,1,CHA
21700270,21700270-2544,2544,?,53.375,10.12036931,38,66,35.75,11200,11200,11200,LeBron James,97,57.87,54.81,3.06,LeBron James,11/22/17,11200,-1.8,-200,-1.8,21700270,11/24/17,2544,CLE,221,-5,1,CHA
21700270,21700270-101181,101181,?,12.91666667,8.85610273,3,24.5,19.3333,3000,3000,3000,Jose Calderon,135,13.35,6.14,7.21,Jose Calderon,11/22/17,3000,0,0,0,21700270,11/24/17,101181,CLE,221,-5,1,CHA
21700270,21700270-2594,2594,?,17.25,3.791437722,13.25,22.75,24,3600,3600,3600,Kyle Korver,233,18.09,17.39,0.7,Kyle Korver,11/22/17,3600,0,0,0,21700270,11/24/17,2594,CLE,221,-5,1,CHA
21700270,21700270-1626224,1626224,?,6.75,6.214901447,0,15,7,3000,3000,3000,Cedi Osman,168,5.74,3.55,2.19,Cedi Osman,11/22/17,3000,0,0,0,21700270,11/24/17,1626224,CLE,221,-5,1,CHA
21700270,21700270-2747,2747,?,15.8125,5.987943616,9,25.25,31.75,4000,4000,4000,JR Smith,21,18.83,16.5,2.33,J.R. Smith,11/22/17,4000,-4.8,-200,-4.8,21700270,11/24/17,2747,CLE,221,-5,1,CHA
21700270,21700270-201145,201145,?,15.375,4.881406047,9.5,22.75,19,3700,3700,3700,Jeff Green,69,16.14,17.25,-1.11,Jeff Green,11/22/17,3700,-2.6,-100,-2.6,21700270,11/24/17,201145,CLE,221,-5,1,CHA
21700270,21700270-204066,204066,?,1,1,0,2,5,3000,3000,3000,John Holland,178,1.6,1,0.6,John Holland,11/22/17,3000,0,0,0,21700270,11/24/17,204066,CLE,221,-5,1,CHA
21700270,21700270-101112,101112,?,14.75,6.033759193,6.25,23,17.25,3400,3400,3400,Channing Frye,240,14.17,8.84,5.33,Channing Frye,11/22/17,3400,0,0,0,21700270,11/24/17,101112,CLE,221,-5,1,CHA
21700270,21700270-2548,2548,?,33.125,11.88026199,22,52.75,26,5200,5200,5200,Dwyane Wade,42,27.4,23.79,3.61,Dwyane Wade,11/22/17,5200,-3.7,-200,-3.7,21700270,11/24/17,2548,CLE,221,-5,1,CHA
21700274,21700274-1628415,1628415,?,17.875,4.339138739,11.5,23.25,29.75,4100,4100,4100,Dillon Brooks,27,20.04,19.01,1.03,Dillon Brooks,11/22/17,4100,-4.7,-200,-4.7,21700274,11/24/17,1628415,MEM,211,7,0,DEN
21700274,21700274-201188,201188,?,48.125,14.68045044,34.5,70.75,36.25,7900,7900,7900,Marc Gasol,24,44.31,41.31,3,Marc Gasol,11/22/17,7900,-4.8,-400,-4.8,21700274,11/24/17,201188,MEM,211,7,0,DEN
21700274,21700274-201936,201936,?,34.6875,10.21086278,19.75,44.5,29.75,6900,6900,6900,Tyreke Evans,37,33.01,32.54,0.47,Tyreke Evans,11/22/17,6900,-4.2,-300,-4.2,21700274,11/24/17,201936,MEM,211,7,0,DEN
21700274,21700274-202718,202718,?,18.75,2.468552207,15.5,21.5,24.5,4000,4000,4000,Chandler Parsons,66,18.78,16.68,2.1,Chandler Parsons,11/22/17,4000,2.6,100,2.6,21700274,11/24/17,202718,MEM,211,7,0,DEN
21700274,21700274-203210,203210,?,20.3125,5.245161461,11.25,23.75,25.5,4300,4300,4300,JaMychal Green,32,23.81,17.1,6.71,JaMychal Green,11/22/17,4300,-4.4,-200,-4.4,21700274,11/24/17,203210,MEM,211,7,0,DEN
21700274,21700274-201596,201596,?,30.0625,6.591602138,21.5,40,31.5,5300,5300,5300,Mario Chalmers,12,31.39,21.22,10.17,Mario Chalmers,11/22/17,5300,6,300,6,21700274,11/24/17,201596,MEM,211,7,0,DEN
21700274,21700274-203463,203463,?,11.6875,1.254678744,9.75,13.25,16.75,3500,3500,3500,Ben McLemore,176,10.74,9.46,1.28,Ben McLemore,11/22/17,3500,0,0,0,21700274,11/24/17,203463,MEM,211,7,0,DEN
21700274,21700274-1626150,1626150,?,5.375,3.375,2,8.75,7.5,3400,3400,3400,Andrew Harrison,130,2.52,8.88,-6.36,Andrew Harrison,11/22/17,3400,0,0,0,21700274,11/24/17,1626150,MEM,211,7,0,DEN
21700274,21700274-203516,203516,?,5.625,3.475359694,1.25,10.5,15.25,3600,3600,3600,James Ennis III,125,8.97,15.56,-6.59,James Ennis III,11/22/17,3600,0,0,0,21700274,11/24/17,203516,MEM,211,7,0,DEN
21700274,21700274-1626185,1626185,?,6.333333333,3.842380628,3.25,11.75,9.3333,3400,3400,3400,Jarell Martin,241,9.23,12.64,-3.41,Jarell Martin,11/22/17,3400,0,0,0,21700274,11/24/17,1626185,MEM,211,7,0,DEN
21700274,21700274-1627738,1627738,?,14.41666667,8.806563209,6.75,26.75,12.6667,3000,3000,3000,Deyonta Davis,221,11.7,10.65,1.05,Deyonta Davis,11/22/17,3000,0,0,0,21700274,11/24/17,1627738,MEM,211,7,0,DEN
21700274,21700274-1626144,1626144,?,17.9375,13.40752471,4.5,33.5,23.25,4200,4200,4200,Emmanuel Mudiay,78,22.14,20.56,1.58,Emmanuel Mudiay,11/22/17,4200,-2.3,-100,-2.3,21700274,11/24/17,1626144,DEN,211,-7,1,MEM
21700274,21700274-203486,203486,?,21.0625,3.890593624,16,26.5,22.75,3600,3600,3600,Mason Plumlee,172,19.17,16.9,2.27,Mason Plumlee,11/22/17,3600,0,0,0,21700274,11/24/17,203486,DEN,211,-7,1,MEM
21700274,21700274-1626168,1626168,?,14.8125,7.502864036,2,21,15.75,3200,3200,3200,Trey Lyles,165,13.78,8.04,5.74,Trey Lyles,11/22/17,3200,0,0,0,21700274,11/24/17,1626168,DEN,211,-7,1,MEM
21700274,21700274-203914,203914,?,29.5,4.697073557,23.25,34.75,33.25,5100,5100,5100,Gary Harris,95,26.33,25.78,0.55,Gary Harris,11/22/17,5100,-1.9,-100,-1.9,21700274,11/24/17,203914,DEN,211,-7,1,MEM
21700274,21700274-1627736,1627736,?,9.083333333,4.59317126,3.5,14.75,5.3333,3000,3000,3000,Malik Beasley,214,2.41,6,-3.59,Malik Beasley,11/22/17,3000,0,0,0,21700274,11/24/17,1627736,DEN,211,-7,1,MEM
21700274,21700274-2210,2210,?,1.5,0,1.5,1.5,5,3000,3000,3000,Richard Jefferson,228,1.26,2.6,-1.34,Richard Jefferson,11/22/17,3000,0,0,0,21700274,11/24/17,2210,DEN,211,-7,1,MEM
21700274,21700274-1627750,1627750,?,25.9375,8.732795586,19.75,41,26.5,5200,5200,5200,Jamal Murray,91,24.88,22.43,2.45,Jamal Murray,11/22/17,5200,-1.9,-100,-1.9,21700274,11/24/17,1627750,DEN,211,-7,1,MEM
21700274,21700274-201163,201163,?,25.16666667,10.54026671,11.25,36.75,30,4900,4900,4900,Wilson Chandler,87,24.31,20.16,4.15,Wilson Chandler,11/22/17,4900,2.1,100,2.1,21700274,11/24/17,201163,DEN,211,-7,1,MEM
21700274,21700274-202702,202702,?,11.5,5.412177627,5.75,18.75,11.6667,3800,3800,3800,Kenneth Faried,2,4.97,9.53,-4.56,Kenneth Faried,11/22/17,3800,11.8,400,11.8,21700274,11/24/17,202702,DEN,211,-7,1,MEM
21700274,21700274-203115,203115,?,27.75,13.24410246,11.25,41.5,31.25,6000,6000,6000,Will Barton,4,33.02,29.21,3.81,Will Barton,11/22/17,6000,11.1,600,11.1,21700274,11/24/17,203115,DEN,211,-7,1,MEM
21700274,21700274-203999,203999,?,33.1875,10.42139476,16,43.5,25,8600,8600,8600,Nikola Jokic,45,38.99,40.74,-1.75,Nikola Jokic,11/22/17,8600,-3.4,-300,-3.4,21700274,11/24/17,203999,DEN,211,-7,1,MEM
21700275,21700275-1627767,1627767,?,9,3.889087297,3.5,11.75,10.6667,3300,3300,3300,Cheick Diallo,122,3.08,6.38,-3.3,Cheick Diallo,11/22/17,3300,0,0,0,21700275,11/24/17,1627767,NOP,228,-7,0,PHX
21700275,21700275-2754,2754,?,11.75,4.75,7,16.5,15.5,3000,3000,3000,Tony Allen,152,8.08,9.79,-1.71,Tony Allen,11/22/17,3000,0,0,0,21700275,11/24/17,2754,NOP,228,-7,0,PHX
21700275,21700275-201950,201950,?,26.8125,6.631777194,16.25,34.5,31.75,6500,6500,6500,Jrue Holiday,10,31.16,30.96,0.2,Jrue Holiday,11/22/17,6500,6.6,400,6.6,21700275,11/24/17,201950,NOP,228,-7,0,PHX
21700275,21700275-202326,202326,?,42.5625,10.83884075,26,52.25,28.5,11400,11400,11400,DeMarcus Cousins,5,55.95,57.21,-1.26,DeMarcus Cousins,11/22/17,11400,10.7,1100,10.7,21700275,11/24/17,202326,NOP,228,-7,0,PHX
21700275,21700275-202734,202734,?,19.1875,3.954329115,16.25,26,29,3700,3700,3700,E'Twaun Moore,65,20.58,21.1,-0.52,E'Twaun Moore,11/22/17,3700,-2.6,-100,-2.6,21700275,11/24/17,202734,NOP,228,-7,0,PHX
21700275,21700275-203121,203121,?,18.5,6.903350636,8,26.25,24.75,3300,3300,3300,Darius Miller,194,10.76,10.93,-0.17,Darius Miller,11/22/17,3300,0,0,0,21700275,11/24/17,203121,NOP,228,-7,0,PHX
21700275,21700275-203546,203546,?,5.625,2.875,2.75,8.5,10,3400,3400,3400,Ian Clark,248,3.75,10.95,-7.2,Ian Clark,11/22/17,3400,0,0,0,21700275,11/24/17,203546,NOP,228,-7,0,PHX
21700275,21700275-1627883,1627883,?,3.375,1.375,2,4.75,3.5,3000,3000,3000,Jalen Jones,131,0.64,2,-1.36,Jalen Jones,11/22/17,3000,0,0,0,21700275,11/24/17,1627883,NOP,228,-7,0,PHX
21700275,21700275-2749,2749,?,19.1875,7.270176666,8,27,23,3600,3600,3600,Jameer Nelson,64,14.54,18.34,-3.8,Jameer Nelson,11/22/17,3600,-2.7,-100,-2.7,21700275,11/24/17,2749,NOP,228,-7,0,PHX
21700275,21700275-1628429,1628429,?,1.5,0,1.5,1.5,2,3000,3000,3000,Charles Cooke,117,0.52,1.83,-1.31,Charles Cooke,11/22/17,3000,0,0,0,21700275,11/24/17,1628429,NOP,228,-7,0,PHX
21700275,21700275-200765,200765,?,21.25,2.311655251,19.75,25.25,23.25,4900,4900,4900,Rajon Rondo,86,27.01,17.9,9.11,Rajon Rondo,11/22/17,4900,2.1,100,2.1,21700275,11/24/17,200765,NOP,228,-7,0,PHX
21700275,21700275-201967,201967,?,11.3125,5.360081039,4,18,23.25,3500,3500,3500,Dante Cunningham,242,9.59,12.64,-3.05,Dante Cunningham,11/22/17,3500,0,0,0,21700275,11/24/17,201967,NOP,228,-7,0,PHX
21700275,21700275-203076,203076,?,43.875,13.23525123,28.25,61.25,33.75,10700,10700,10700,Anthony Davis,3,52.81,51.28,1.53,Anthony Davis,11/22/17,10700,11.5,1100,11.5,21700275,11/24/17,203076,NOP,228,-7,0,PHX
21700275,21700275-1626164,1626164,?,37,5.341465155,29.25,43.75,33.75,7800,7800,7800,Devin Booker,109,38.83,36.92,1.91,Devin Booker,11/22/17,7800,1.3,100,1.3,21700275,11/24/17,1626164,PHX,228,7,1,NOP
21700275,21700275-203458,203458,?,32.58333333,10.54816993,25,47.5,25,4500,4500,4500,Alex Len,81,13.49,24.06,-10.57,Alex Len,11/22/17,4500,-2.2,-100,-2.2,21700275,11/24/17,203458,PHX,228,7,1,NOP
21700275,21700275-1627737,1627737,?,12,6.578848683,3.5,21.5,16.75,3800,3800,3800,Marquese Chriss,68,14.89,17.68,-2.79,Marquese Chriss,11/22/17,3800,-2.6,-100,-2.6,21700275,11/24/17,1627737,PHX,228,7,1,NOP
21700275,21700275-203584,203584,?,18.9375,9.590644856,6.25,31.75,18,3300,3300,3300,Troy Daniels,206,7.24,9.34,-2.1,Troy Daniels,11/22/17,3300,0,0,0,21700275,11/24/17,203584,PHX,228,7,1,NOP
21700275,21700275-2199,2199,?,26,0,26,26,21,4400,4400,4400,Tyson Chandler,80,20.54,21.45,-0.91,Tyson Chandler,11/22/17,4400,-2.2,-100,-2.2,21700275,11/24/17,2199,PHX,228,7,1,NOP
21700275,21700275-1628367,1628367,?,19.125,7.530147741,8.5,29.25,21.75,3600,3600,3600,Josh Jackson,149,12.8,17.64,-4.84,Josh Jackson,11/22/17,3600,0,0,0,21700275,11/24/17,1628367,PHX,228,7,1,NOP
21700275,21700275-1628455,1628455,?,18.4375,7.70830518,6.75,26.75,21.75,4200,4200,4200,Mike James,79,15.91,22.24,-6.33,Mike James,11/22/17,4200,-2.3,-100,-2.3,21700275,11/24/17,1628455,PHX,228,7,1,NOP
21700275,21700275-1627733,1627733,?,16.125,8.603233404,7.5,26.5,25.5,3400,3400,3400,Dragan Bender,175,13.17,14.49,-1.32,Dragan Bender,11/22/17,3400,0,0,0,21700275,11/24/17,1627733,PHX,228,7,1,NOP
21700275,21700275-1627755,1627755,?,22.6875,6.425960531,14,30.75,25.75,4100,4100,4100,Tyler Ulis,25,26.51,16.78,9.73,Tyler Ulis,11/22/17,4100,-4.7,-200,-4.7,21700275,11/24/17,1627755,PHX,228,7,1,NOP
21700275,21700275-203933,203933,?,35,7.814249804,23.75,43.25,35.5,6600,6600,6600,TJ Warren,210,34.06,31.39,2.67,T.J. Warren,11/22/17,6600,0,0,0,21700275,11/24/17,203933,PHX,228,7,1,NOP
21700275,21700275-202328,202328,?,30.1875,14.06944273,9.75,43.75,23.75,4700,4700,4700,Greg Monroe,82,21.38,21.17,0.21,Greg Monroe,11/22/17,4700,2.2,100,2.2,21700275,11/24/17,202328,PHX,228,7,1,NOP
21700276,21700276-1627835,1627835,?,4.583333333,3.501983565,0,8.5,9,3800,3800,3800,Paul Zipser,158,5.48,10.21,-4.73,Paul Zipser,11/22/17,3800,0,0,0,21700276,11/24/17,1627835,CHI,211,15,0,GSW
21700276,21700276-201577,201577,?,19,6.97316284,10,29.5,27.8,4700,4700,4700,Robin Lopez,85,26.66,24.63,2.04,Robin Lopez,11/22/17,4700,-2.1,-100,-2.1,21700276,11/24/17,201577,CHI,211,15,0,GSW
21700276,21700276-1626171,1626171,?,21.5,4.716990566,14.25,27.5,20.4,5200,5200,5200,Bobby Portis,15,22.35,27.31,-4.96,Bobby Portis,11/22/17,5200,-5.5,-300,-5.5,21700276,11/24/17,1626171,CHI,211,15,0,GSW
21700276,21700276-202347,202347,?,3.3125,2.280179543,1.25,6.75,12.75,3000,3000,3000,Quincy Pondexter,133,4.66,7.02,-2.36,Quincy Pondexter,11/22/17,3000,0,0,0,21700276,11/24/17,202347,CHI,211,15,0,GSW
21700276,21700276-1626245,1626245,?,9.15,5.510444628,2.5,16.25,14.8,3000,3000,3000,Cristiano Felicio,199,8.91,9.56,-0.65,Cristiano Felicio,11/22/17,3000,0,0,0,21700276,11/24/17,1626245,CHI,211,15,0,GSW
