Player_ID,,Name,Team,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,MIN,salary,DKFPS,MINavg,salaryavg,DKFPSavg,MINstd,salarystd,DKFPSstd
201980,44642,Danny Green,SAS,207.0,-11.0,SG/SF,2017-12-26,21700502.0,1.0,BKN,0.0,5100.0,0.0,,,,,,
201988,44579,Patty Mills,SAS,207.0,-11.0,PG,2017-12-26,21700502.0,1.0,BKN,0.0,3900.0,0.0,,,,,,
202066,44559,Garrett Temple,SAC,205.0,5.0,PG/SG,2017-12-26,21700505.0,0.0,LAC,0.0,4100.0,0.0,,,,,,
202083,44632,Wesley Matthews,DAL,209.0,6.0,SG/SF,2017-12-26,21700499.0,1.0,TOR,0.0,4400.0,0.0,,,,,,
202324,44609,Derrick Favors,UTA,205.0,6.0,PF/C,2017-12-26,21700503.0,0.0,DEN,0.0,5900.0,0.0,,,,,,
202327,44591,Ekpe Udoh,UTA,205.0,6.0,PF/C,2017-12-26,21700503.0,0.0,DEN,0.0,3600.0,0.0,,,,,,
202328,44605,Greg Monroe,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,4500.0,0.0,,,,,,
202339,44558,Eric Bledsoe,MIL,213.0,-7.0,PG/SG,2017-12-26,21700501.0,1.0,CHI,0.0,7500.0,0.0,,,,,,
202347,44679,Quincy Pondexter,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,3000.0,0.0,,,,,,
202355,44652,Hassan Whiteside,MIA,205.0,-7.0,C,2017-12-26,21700500.0,1.0,ORL,0.0,7100.0,0.0,,,,,,
202362,44628,Lance Stephenson,IND,208.0,2.0,SG/SF,2017-12-26,21700498.0,0.0,DET,0.0,4300.0,0.0,,,,,,
202389,44674,Timofey Mozgov,BKN,207.0,11.0,C,2017-12-26,21700502.0,0.0,SAS,0.0,3000.0,0.0,,,,,,
202397,44656,Ish Smith,DET,208.0,-2.0,PG,2017-12-26,21700498.0,1.0,IND,0.0,3800.0,0.0,,,,,,
202685,44567,Jonas Valanciunas,TOR,209.0,-6.0,C,2017-12-26,21700499.0,0.0,DAL,0.0,4900.0,0.0,,,,,,
202687,44553,Bismack Biyombo,ORL,205.0,7.0,PF/C,2017-12-26,21700500.0,0.0,MIA,0.0,3800.0,0.0,,,,,,
202692,44604,Alec Burks,UTA,205.0,6.0,PG/SG,2017-12-26,21700503.0,0.0,DEN,0.0,4400.0,0.0,,,,,,
202695,44704,Kawhi Leonard,SAS,207.0,-11.0,SF/PF,2017-12-26,21700502.0,1.0,BKN,0.0,6100.0,0.0,,,,,,
202699,44647,Tobias Harris,DET,208.0,-2.0,SF/PF,2017-12-26,21700498.0,1.0,IND,0.0,6100.0,0.0,,,,,,
202702,44746,Kenneth Faried,DEN,205.0,-6.0,PF/C,2017-12-26,21700503.0,1.0,UTA,0.0,3600.0,0.0,,,,,,
202703,44686,Nikola Mirotic,CHI,213.0,7.0,PF/C,2017-12-26,21700501.0,0.0,MIL,0.0,6500.0,0.0,,,,,,
202704,44692,Reggie Jackson,DET,208.0,-2.0,PG,2017-12-26,21700498.0,1.0,IND,0.0,5500.0,0.0,,,,,,
202709,44593,Cory Joseph,IND,208.0,2.0,PG,2017-12-26,21700498.0,0.0,DET,0.0,3700.0,0.0,,,,,,
