Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SG,J.J. Redick,5000,Mem@LAC 10:30PM ET,21.007,LAC,1,0,20.750,14.103,20.000,27.500,8.500,30.000,0.153,1.500,197.000,-7.933,26.250
SG,Tony Allen,5000,Mem@LAC 10:30PM ET,22.142,Mem,0,0,22.464,15.891,23.500,17.000,6.500,30.000,0.176,-1.500,197.000,-7.933,25.000
PF,JaMychal Green,5000,Mem@LAC 10:30PM ET,23.459,Mem,0,1,23.250,15.618,25.812,12.500,9.000,30.000,0.227,-1.500,197.000,-16.236,0.000
SG/SF,Evan Turner,4900,Por@GS 10:30PM ET,20.992,Por,0,0,22.286,14.931,23.625,26.750,11.000,29.400,0.140,16.000,222.500,8.457,17.250
PG/SG,Austin Rivers,4900,Mem@LAC 10:30PM ET,17.438,LAC,1,0,22.893,10.292,21.625,21.000,8.250,29.400,0.088,1.500,197.000,-7.933,46.500
PG,Andrew Harrison,4900,Mem@LAC 10:30PM ET,18.306,Mem,0,0,22.286,11.964,20.500,11.750,2.000,29.400,0.112,-1.500,197.000,-22.933,24.250
SF,Michael Kidd-Gilchrist,4800,OKC@Cha 07:00PM ET,22.824,Cha,1,0,22.643,16.789,21.938,17.750,7.000,28.800,0.248,-2.000,208.500,0.361,30.750
C,Greg Monroe,4800,Mil@NY 07:30PM ET,24.680,Mil,0,0,24.714,15.969,28.250,31.500,22.000,28.800,0.350,-3.500,213.000,3.606,41.750
SG,Jamal Crawford,4800,Mem@LAC 10:30PM ET,19.568,LAC,1,0,26.500,13.455,18.250,34.750,8.500,28.800,0.151,1.500,197.000,-7.933,31.250
SF,Maurice Harkless,4700,Por@GS 10:30PM ET,23.807,Por,0,0,20.786,17.059,22.312,23.750,10.000,28.200,0.289,16.000,222.500,8.457,24.250
SF/PF,Aaron Gordon,4600,Atl@Orl 07:00PM ET,21.639,Orl,1,0,25.357,14.750,29.250,41.000,22.500,27.600,0.262,2.000,207.000,-0.721,32.000
SG,Dion Waiters,4600,Mia@Sac 10:30PM ET,27.078,Mia,0,1,26.786,15.679,31.750,44.750,23.000,27.600,0.482,7.500,204.000,-17.226,5.250
PG,Raymond Felton,4600,Mem@LAC 10:30PM ET,14.750,LAC,1,0,19.036,8.487,27.500,32.500,8.000,27.600,0.093,1.500,197.000,-7.933,32.000
C,Cody Zeller,4500,OKC@Cha 07:00PM ET,23.653,Cha,1,1,23.357,18.359,22.250,13.250,12.000,27.000,0.320,-2.000,208.500,-6.996,0.000
PG,Darren Collison,4500,Mia@Sac 10:30PM ET,23.067,Sac,1,0,23.321,16.727,23.875,39.000,7.000,27.000,0.283,-7.500,204.000,-2.885,19.000
PG,Michael Carter-Williams,4500,Chi@Cle 08:00PM ET,17.063,Chi,0,0,14.250,9.417,21.000,27.250,22.000,27.000,0.116,4.000,204.000,-2.885,24.250
PF/C,Taj Gibson,4500,Chi@Cle 08:00PM ET,25.143,Chi,0,0,22.607,19.575,19.188,19.000,10.000,27.000,0.405,4.000,204.000,-2.885,30.250
C,Tristan Thompson,4500,Chi@Cle 08:00PM ET,24.015,Cle,1,0,22.179,18.092,20.250,14.750,8.500,27.000,0.365,-4.000,204.000,-2.885,18.250
SG,Jodie Meeks,4400,Atl@Orl 07:00PM ET,16.641,Orl,1,0,14.000,8.000,23.312,32.000,26.000,26.400,0.158,2.000,207.000,-0.721,16.000
C,Robin Lopez,4400,Chi@Cle 08:00PM ET,23.050,Chi,0,0,18.429,17.250,19.125,17.250,6.000,26.400,0.324,4.000,204.000,-10.806,14.750
PF/C,Marreese Speights,4400,Mem@LAC 10:30PM ET,19.243,LAC,1,0,22.429,13.274,23.875,20.500,2.250,26.400,0.200,1.500,197.000,-9007.933,15.500
PF,Al-Farouq Aminu,4300,Por@GS 10:30PM ET,18.684,Por,0,0,17.500,14.591,21.062,18.000,10.000,25.800,0.233,16.000,222.500,6.457,31.250
PF,Frank Kaminsky,4300,OKC@Cha 07:00PM ET,21.182,Cha,1,0,24.500,15.908,17.938,15.250,15.000,25.800,0.284,-2.000,208.500,0.361,33.500
SG/SF,Kent Bazemore,4300,Atl@Orl 07:00PM ET,21.703,Atl,0,0,21.786,13.267,16.438,15.000,23.500,25.800,0.335,-2.000,207.000,-0.721,28.500
SF/PF,Nikola Mirotic,4300,Chi@Cle 08:00PM ET,21.326,Chi,0,0,20.214,14.569,19.500,23.000,20.500,25.800,0.327,4.000,204.000,-2.885,28.000
PG/SG,Brandon Jennings,4300,Mil@NY 07:30PM ET,21.309,NY,1,0,19.536,15.512,25.688,21.250,10.000,25.800,0.317,3.500,213.000,-6.810,9.500
SG/SF,Allen Crabbe,4200,Por@GS 10:30PM ET,17.465,Por,0,0,17.536,12.092,20.375,23.000,11.000,25.200,0.138,16.000,222.500,6.457,29.750
PF,Marvin Williams,4200,OKC@Cha 07:00PM ET,21.198,Cha,1,0,20.500,15.161,19.562,13.000,15.000,25.200,0.293,-2.000,208.500,0.361,25.500
SG,Kyle Korver,4200,Atl@Orl 07:00PM ET,19.105,Atl,0,0,15.714,12.183,24.938,36.000,22.000,25.200,0.223,-2.000,207.000,-0.721,20.250
SF/PF,Matt Barnes,4200,Mia@Sac 10:30PM ET,19.188,Sac,1,0,19.464,12.044,21.375,15.750,8.000,25.200,0.267,-7.500,204.000,-2.885,29.250
SG/SF,Jeremy Lamb,4100,OKC@Cha 07:00PM ET,18.323,Cha,1,0,14.429,8.455,22.812,29.000,9.500,24.600,0.289,-2.000,208.500,0.361,19.250
SF,Wayne Ellington,4100,Mia@Sac 10:30PM ET,19.875,Mia,0,0,18.464,14.975,20.750,16.250,17.000,24.600,0.284,7.500,204.000,-6.885,19.000
SF,Thabo Sefolosha,4000,Atl@Orl 07:00PM ET,20.863,Atl,0,0,25.321,14.625,17.125,11.000,25.000,24.000,0.347,-2.000,207.000,-0.721,17.750
C,Bismack Biyombo,4000,Atl@Orl 07:00PM ET,21.100,Orl,1,0,24.357,15.382,16.750,15.000,4.000,24.000,0.352,2.000,207.000,-9009.703,5.500
PG,Ty Lawson,4000,Mia@Sac 10:30PM ET,19.667,Sac,1,1,21.464,11.667,18.375,6.000,7.000,24.000,0.315,-7.500,204.000,-2.885,24.500
SG,Jordan McRae,4000,Chi@Cle 08:00PM ET,8.321,Cle,1,0,6.607,3.250,15.062,11.250,14.000,24.000,0.017,-4.000,204.000,-2.885,31.250
C,Willie Reed,3900,Mia@Sac 10:30PM ET,12.188,Mia,0,0,22.500,7.300,25.062,54.500,11.000,23.400,0.151,7.500,204.000,-6.885,16.500
PG/SG,Justin Holiday,3900,Mil@NY 07:30PM ET,15.588,NY,1,0,15.036,10.012,23.500,9.500,10.000,23.400,0.185,3.500,213.000,3.606,11.750
SG,Courtney Lee,3800,Mil@NY 07:30PM ET,19.026,NY,1,0,21.607,13.462,19.188,19.250,16.000,22.800,0.282,3.500,213.000,3.606,23.500
C,John Henson,3800,Mil@NY 07:30PM ET,18.903,Mil,0,0,14.107,11.797,13.688,23.750,22.000,22.800,0.338,-3.500,213.000,-5.052,4.500
PF,Anthony Tolliver,3700,Mia@Sac 10:30PM ET,12.455,Sac,1,0,12.393,6.385,15.688,12.250,8.000,22.200,0.147,-7.500,204.000,-2.885,20.750
PG/SG,Matthew Dellavedova,3700,Mil@NY 07:30PM ET,20.517,Mil,0,0,17.393,15.397,18.188,17.000,19.500,22.200,0.408,-3.500,213.000,3.606,0.000
PG,Shaun Livingston,3600,Por@GS 10:30PM ET,10.949,GS,1,0,12.000,7.806,11.125,17.750,11.000,21.600,0.010,-16.000,222.500,10.457,14.500
SG/SF,Tim Hardaway Jr.,3600,Atl@Orl 07:00PM ET,17.633,Atl,0,0,20.464,9.844,12.625,39.250,23.500,21.600,0.341,-2.000,207.000,-0.721,17.500
PG/SG,Garrett Temple,3600,Mia@Sac 10:30PM ET,17.147,Sac,1,0,16.393,10.956,19.000,27.250,5.000,21.600,0.288,-7.500,204.000,-9002.885,23.500
PG/SG,Iman Shumpert,3600,Chi@Cle 08:00PM ET,15.672,Cle,1,0,15.750,11.118,14.125,13.500,13.000,21.600,0.165,-4.000,204.000,-2.885,10.250
PF/C,Channing Frye,3600,Chi@Cle 08:00PM ET,16.731,Cle,1,0,14.750,10.964,14.625,24.500,13.250,21.600,0.258,-4.000,204.000,-2.885,24.750
SG/SF,Tony Snell,3600,Mil@NY 07:30PM ET,16.742,Mil,0,0,17.179,11.324,11.812,6.750,20.000,21.600,0.245,-3.500,213.000,-2.988,7.750
PF/C,Kyle O'Quinn,3600,Mil@NY 07:30PM ET,17.430,NY,1,0,25.607,9.556,10.438,14.250,14.750,21.600,0.360,3.500,213.000,3.606,12.000
SG,Marco Belinelli,3500,OKC@Cha 07:00PM ET,18.967,Cha,1,1,15.464,13.033,16.688,0.000,12.000,21.000,0.403,-2.000,208.500,-7.288,11.000
PF/C,Spencer Hawes,3500,OKC@Cha 07:00PM ET,15.320,Cha,1,0,11.786,8.038,9.812,19.250,13.500,21.000,0.277,-2.000,208.500,0.361,24.500
C,Kosta Koufos,3500,Mia@Sac 10:30PM ET,15.963,Sac,1,0,15.286,9.861,19.500,29.250,16.000,21.000,0.280,-7.500,204.000,-2.885,17.500
PG,Jerian Grant,3500,Chi@Cle 08:00PM ET,9.991,Chi,0,0,5.714,4.250,10.875,29.750,22.000,21.000,0.112,4.000,204.000,-2.885,14.000
SG,J.R. Smith,3500,Chi@Cle 08:00PM ET,17.321,Cle,1,1,17.750,11.300,19.688,8.250,14.000,21.000,0.317,-4.000,204.000,-10.566,0.000
SF/PF,Richard Jefferson,3500,Chi@Cle 08:00PM ET,10.727,Cle,1,0,14.536,6.639,15.250,31.000,15.250,21.000,0.054,-4.000,204.000,-2.885,9.250
SF,Doug McDermott,3500,Chi@Cle 08:00PM ET,16.045,Chi,0,0,16.714,10.682,17.000,13.250,27.000,21.000,0.245,4.000,204.000,-2.885,29.500
SF/PF,Luc Richard Mbah a Moute,3500,Mem@LAC 10:30PM ET,13.536,LAC,1,0,17.750,9.443,12.500,17.750,3.750,21.000,0.125,1.500,197.000,-9007.933,19.500
SF,James Ennis III,3500,Mem@LAC 10:30PM ET,17.207,Mem,0,0,15.107,11.404,10.938,3.250,21.000,21.000,0.319,-1.500,197.000,-7.933,26.500
