Strategy,p1,p2,p3,p4,p5,p6,p7,p8
NeuralNetwork,28.390104478214138,43.024777530485004,44.62639633709048,46.3958552403996,34.72907316144883,41.57826368283509,37.08939386814042,28.063839503304788
RandomForest,24.419553571428573,26.09523809523809,61.14380952380952,71.57583333333334,44.683749999999996,42.00178571428572,72.34666666666666,32.95701388888889
Join[{"Adaboost"}, AdaBoostRosteroost]
