avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
10.94,2017-12-19,13.71,+2.77,76ers,920091,Timothe Luwawu-Cabarrot,SG,"3,400",13.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (13.3%)</td>",400,13.3
18.08,2017-12-20,18.18,+0.10,Grizzlies,296572,Mario Chalmers,PG,"4,300",13.2,"<td class=""width-15 green"" id=""salary-col"">+$500 (13.2%)</td>",500,13.2
19.11,2017-12-18,16.56,-2.55,Knicks,405345,Michael Beasley,SF,"5,200",13.0,"<td class=""width-15 green"" id=""salary-col"">+$600 (13.0%)</td>",600,13.0
20.84,2017-12-19,20.96,+0.12,76ers,330453,Trevor Booker,PF,"4,600",9.5,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.5%)</td>",400,9.5
18.07,2017-12-20,23.19,+5.12,Jazz,512995,Alec Burks,PG,"4,700",9.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.3%)</td>",400,9.3
39.16,2017-12-20,42.56,+3.40,Celtics,551768,Kyrie Irving,PG,"8,700",8.8,"<td class=""width-15 green"" id=""salary-col"">+$700 (8.8%)</td>",700,8.8
15.98,2017-12-19,23.84,+7.86,76ers,395391,Jerryd Bayless,PG,"3,700",8.8,"<td class=""width-15 green"" id=""salary-col"">+$300 (8.8%)</td>",300,8.8
35.45,2017-12-20,36.20,+0.75,Grizzlies,464841,Tyreke Evans,PG,"7,600",8.6,"<td class=""width-15 green"" id=""salary-col"">+$600 (8.6%)</td>",600,8.6
24.52,2017-12-19,26.22,+1.70,Cavaliers,61849,Dwyane Wade,PG,"5,200",8.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (8.3%)</td>",400,8.3
26.87,2017-12-20,24.63,-2.24,Bulls,395365,Justin Holiday,SG,"5,600",7.7,"<td class=""width-15 green"" id=""salary-col"">+$400 (7.7%)</td>",400,7.7
20.84,2017-12-19,22.81,+1.97,76ers,551787,T.J. McConnell,PG,"4,400",7.3,"<td class=""width-15 green"" id=""salary-col"">+$300 (7.3%)</td>",300,7.3
17.28,2017-12-20,11.19,-6.09,Spurs,884168,Dejounte Murray,PG,"4,400",7.3,"<td class=""width-15 green"" id=""salary-col"">+$300 (7.3%)</td>",300,7.3
25.22,2017-12-18,26.21,+0.99,Knicks,276755,Courtney Lee,SG,"5,400",-6.9,"<td class=""width-15 red"" id=""salary-col"">-$400 (-6.9%)</td>",-400,-6.9
22.07,2017-12-20,17.59,-4.48,Suns,509094,Isaiah Canaan,PG,"4,800",6.7,"<td class=""width-15 green"" id=""salary-col"">+$300 (6.7%)</td>",300,6.7
39.75,2017-12-20,41.06,+1.31,Grizzlies,393441,Marc Gasol,C,"8,200",6.5,"<td class=""width-15 green"" id=""salary-col"">+$500 (6.5%)</td>",500,6.5
39.07,2017-12-19,40.17,+1.10,Cavaliers,395374,Kevin Love,PF,"8,300",6.4,"<td class=""width-15 green"" id=""salary-col"">+$500 (6.4%)</td>",500,6.4
38.92,2017-12-20,39.67,+0.75,Raptors,457594,DeMar DeRozan,SG,"8,800",6.0,"<td class=""width-15 green"" id=""salary-col"">+$500 (6.0%)</td>",500,6.0
25.74,2017-12-20,26.28,+0.54,Jazz,503689,Ricky Rubio,PG,"5,400",5.9,"<td class=""width-15 green"" id=""salary-col"">+$300 (5.9%)</td>",300,5.9
12.19,2017-12-20,8.09,-4.10,Grizzlies,744245,Jarell Martin,PF,"3,600",5.9,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.9%)</td>",200,5.9
26.34,2017-12-20,26.49,+0.15,Jazz,603106,Rodney Hood,SG,"5,900",5.4,"<td class=""width-15 green"" id=""salary-col"">+$300 (5.4%)</td>",300,5.4
37.95,2017-12-20,37.26,-0.69,Raptors,266394,Kyle Lowry,PG,"8,600",4.9,"<td class=""width-15 green"" id=""salary-col"">+$400 (4.9%)</td>",400,4.9
27.80,2017-12-19,30.53,+2.73,76ers,830641,Dario Saric,PF,"6,400",4.9,"<td class=""width-15 green"" id=""salary-col"">+$300 (4.9%)</td>",300,4.9
16.17,2017-12-18,17.14,+0.97,Knicks,1056995,Frank Ntilikina,PG,"4,000",-4.8,"<td class=""width-15 red"" id=""salary-col"">-$200 (-4.8%)</td>",-200,-4.8
30.86,2017-12-20,25.82,-5.04,Bulls,599809,Nikola Mirotic,PF,"6,700",4.7,"<td class=""width-15 green"" id=""salary-col"">+$300 (4.7%)</td>",300,4.7
16.86,2017-12-19,20.96,+4.10,76ers,695069,Richaun Holmes,PF,"4,600",4.5,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.5%)</td>",200,4.5
23.60,2017-12-20,29.89,+6.29,Suns,467468,Greg Monroe,PF,"4,700",4.4,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.4%)</td>",200,4.4
26.97,2017-12-20,30.40,+3.43,Celtics,937647,Jayson Tatum,SF,"5,800",3.6,"<td class=""width-15 green"" id=""salary-col"">+$200 (3.6%)</td>",200,3.6
30.69,2017-12-18,28.57,-2.12,Knicks,553574,Enes Kanter,PF,"6,200",-3.1,"<td class=""width-15 red"" id=""salary-col"">-$200 (-3.1%)</td>",-200,-3.1
16.70,2017-12-20,18.37,+1.67,Suns,884141,Marquese Chriss,PF,"3,600",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.7%)</td>",-100,-2.7
14.92,2017-12-20,17.18,+2.26,Raptors,707832,Fred VanVleet,PG,"3,600",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.7%)</td>",-100,-2.7
15.46,2017-12-20,12.92,-2.54,Grizzlies,854601,Dillon Brooks,SG,"3,800",2.7,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.7%)</td>",100,2.7
12.79,2017-12-20,15.70,+2.91,Raptors,900535,OG Anunoby,SF,"3,600",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.7%)</td>",-100,-2.7
14.30,2017-12-20,16.68,+2.38,Jazz,503807,Jonas Jerebko,SF,"3,600",-2.7,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.7%)</td>",-100,-2.7
16.54,2017-12-20,16.91,+0.37,Raptors,844478,Jakob Poeltl,PF,"3,700",-2.6,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.6%)</td>",-100,-2.6
20.61,2017-12-20,15.42,-5.19,Bulls,552319,Jerian Grant,PG,"3,800",-2.6,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.6%)</td>",-100,-2.6
17.68,2017-12-20,16.45,-1.23,Raptors,853408,Pascal Siakam,PF,"3,800",-2.6,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.6%)</td>",-100,-2.6
12.06,2017-12-20,15.28,+3.22,Suns,513526,Troy Daniels,SG,"3,800",-2.6,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.6%)</td>",-100,-2.6
57.56,2017-12-19,61.57,+4.01,Cavaliers,214152,LeBron James,SF,"11,900",2.6,"<td class=""width-15 green"" id=""salary-col"">+$300 (2.6%)</td>",300,2.6
