avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
18.66,2017-03-24,16.00,-2.66,76ers,329189,Sergio  Rodriguez,PG,"4,500",25.0,"<td class=""width-15 green"" id=""salary-col"">+$900 (25.0%)</td>",900,25.0
26.71,2017-03-24,24.13,-2.58,Rockets,292401,Louis Williams,SG,"4,300",-18.9,"<td class=""width-15 red"" id=""salary-col"">-$1000 (-18.9%)</td>",-1000,-18.9
31.55,2017-03-24,37.56,+6.01,Suns,845564,Devin Booker,SG,"7,600",16.9,"<td class=""width-15 green"" id=""salary-col"">+$1100 (16.9%)</td>",1100,16.9
17.25,2017-03-24,20.09,+2.84,Kings,697086,Buddy Hield,SG,"5,400",14.9,"<td class=""width-15 green"" id=""salary-col"">+$700 (14.9%)</td>",700,14.9
22.28,2017-03-24,22.82,+0.54,Bucks,601146,Malcolm Brogdon,PG,"5,600",14.3,"<td class=""width-15 green"" id=""salary-col"">+$700 (14.3%)</td>",700,14.3
12.48,2017-03-24,10.63,-1.85,Celtics,883436,Jaylen Brown,SF,"4,000",14.3,"<td class=""width-15 green"" id=""salary-col"">+$500 (14.3%)</td>",500,14.3
13.70,2017-03-23,12.05,-1.65,Heat,469333,Willie Reed,C,"4,100",13.9,"<td class=""width-15 green"" id=""salary-col"">+$500 (13.9%)</td>",500,13.9
6.88,2016-10-18,9.28,+2.40,Suns,552302,Jarell Eddie,SG,"3,500",-12.5,"<td class=""width-15 red"" id=""salary-col"">-$500 (-12.5%)</td>",-500,-12.5
17.18,2017-03-24,10.43,-6.75,76ers,603109,Shawn Long,C,"4,000",11.1,"<td class=""width-15 green"" id=""salary-col"">+$400 (11.1%)</td>",400,11.1
17.20,2017-03-24,20.70,+3.50,Kings,891349,Skal Labissiere,PF,"4,700",9.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.3%)</td>",400,9.3
22.02,2017-03-24,21.12,-0.90,Nets,750654,Rondae Hollis-Jefferson,SF,"4,700",9.3,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.3%)</td>",400,9.3
25.00,2017-03-22,24.57,-0.43,Thunder,553574,Enes Kanter,PF,"6,000",9.1,"<td class=""width-15 green"" id=""salary-col"">+$500 (9.1%)</td>",500,9.1
18.72,2017-03-24,18.67,-0.05,Rockets,168013,Nene Hilario,C,"4,800",9.1,"<td class=""width-15 green"" id=""salary-col"">+$400 (9.1%)</td>",400,9.1
34.11,2017-03-24,31.76,-2.35,Pacers,398043,Jeff Teague,PG,"7,400",8.8,"<td class=""width-15 green"" id=""salary-col"">+$600 (8.8%)</td>",600,8.8
8.20,2017-03-24,12.54,+4.34,Nets,604734,K.J. McDaniels,SG,"3,800",8.6,"<td class=""width-15 green"" id=""salary-col"">+$300 (8.6%)</td>",300,8.6
25.16,2017-03-24,11.85,-13.31,Nets,330453,Trevor Booker,PF,"4,400",-8.3,"<td class=""width-15 red"" id=""salary-col"">-$400 (-8.3%)</td>",-400,-8.3
17.72,2017-03-24,10.87,-6.85,Rockets,698651,Montrezl Harrell,PF,"3,900",8.3,"<td class=""width-15 green"" id=""salary-col"">+$300 (8.3%)</td>",300,8.3
26.42,2017-03-24,24.95,-1.47,Bulls,262882,Rajon Rondo,PG,"5,800",-7.9,"<td class=""width-15 red"" id=""salary-col"">-$500 (-7.9%)</td>",-500,-7.9
16.17,2017-03-23,13.74,-2.43,Heat,329670,Wayne Ellington,SG,"3,600",-7.7,"<td class=""width-15 red"" id=""salary-col"">-$300 (-7.7%)</td>",-300,-7.7
13.83,2017-03-24,18.11,+4.29,Bulls,750703,Bobby Portis,PF,"4,300",7.5,"<td class=""width-15 green"" id=""salary-col"">+$300 (7.5%)</td>",300,7.5
17.01,2017-03-24,17.78,+0.77,Nets,698991,Caris LeVert,SG,"4,000",-7.0,"<td class=""width-15 red"" id=""salary-col"">-$300 (-7.0%)</td>",-300,-7.0
34.51,2017-03-24,31.17,-3.34,Nets,330047,Brook Lopez,C,"6,700",-6.9,"<td class=""width-15 red"" id=""salary-col"">-$500 (-6.9%)</td>",-500,-6.9
18.41,2017-03-24,16.17,-2.24,Hornets,552980,Jeremy Lamb,SG,"4,700",-6.0,"<td class=""width-15 red"" id=""salary-col"">-$300 (-6.0%)</td>",-300,-6.0
23.48,2017-03-24,23.46,-0.02,Bulls,330050,Robin Lopez,C,"4,700",-6.0,"<td class=""width-15 red"" id=""salary-col"">-$300 (-6.0%)</td>",-300,-6.0
27.00,2017-03-24,23.51,-3.49,Rockets,332691,Patrick Beverley,PG,"5,300",6.0,"<td class=""width-15 green"" id=""salary-col"">+$300 (6.0%)</td>",300,6.0
16.03,2017-03-24,11.46,-4.57,76ers,329887,Gerald Henderson,SG,"3,700",5.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.7%)</td>",200,5.7
