avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
26.26,2017-11-13,33.24,+6.98,Clippers,292401,Lou Williams,SG,21,23.5,"<td class=""width-15 green"" id=""salary-col"">+$4 (23.5%)</td>",4,23.5
26.00,2017-11-14,29.27,+3.27,Nets,602411,Spencer Dinwiddie,PG,13,18.2,"<td class=""width-15 green"" id=""salary-col"">+$2 (18.2%)</td>",2,18.2
22.30,2017-11-13,26.07,+3.77,Clippers,601139,Austin Rivers,SG,14,16.7,"<td class=""width-15 green"" id=""salary-col"">+$2 (16.7%)</td>",2,16.7
27.44,2017-11-15,21.92,-5.52,Bulls,698968,Kris Dunn,PG,13,-13.3,"<td class=""width-15 red"" id=""salary-col"">-$2 (-13.3%)</td>",-2,-13.3
20.03,2017-11-13,22.45,+2.43,Nuggets,295941,Wilson Chandler,SF,15,-11.8,"<td class=""width-15 red"" id=""salary-col"">-$2 (-11.8%)</td>",-2,-11.8
23.37,2017-11-14,22.71,-0.66,Mavericks,295809,Wesley Matthews,SF,16,-11.1,"<td class=""width-15 red"" id=""salary-col"">-$2 (-11.1%)</td>",-2,-11.1
16.51,2017-11-15,18.14,+1.63,Raptors,292394,C.J. Miles,SF,11,10.0,"<td class=""width-15 green"" id=""salary-col"">+$1 (10.0%)</td>",1,10.0
18.33,2017-11-13,16.05,-2.28,Clippers,329544,Wesley Johnson,SF,11,10.0,"<td class=""width-15 green"" id=""salary-col"">+$1 (10.0%)</td>",1,10.0
27.75,2017-11-13,29.51,+1.76,Nuggets,551760,Will Barton,SG,22,10.0,"<td class=""width-15 green"" id=""salary-col"">+$2 (10.0%)</td>",2,10.0
22.44,2017-11-15,23.11,+0.67,Spurs,266358,Rudy Gay,SF,20,-9.1,"<td class=""width-15 red"" id=""salary-col"">-$2 (-9.1%)</td>",-2,-9.1
17.68,2017-11-15,12.28,-5.40,Trail Blazers,462458,Ed Davis,PF,10,-9.1,"<td class=""width-15 red"" id=""salary-col"">-$1 (-9.1%)</td>",-1,-9.1
28.30,2017-11-15,29.43,+1.13,Hornets,456451,Nicolas Batum,SG,27,8.0,"<td class=""width-15 green"" id=""salary-col"">+$2 (8.0%)</td>",2,8.0
20.33,2017-11-13,19.47,-0.86,Nuggets,877870,Emmanuel Mudiay,PG,12,-7.7,"<td class=""width-15 red"" id=""salary-col"">-$1 (-7.7%)</td>",-1,-7.7
19.45,2017-11-15,20.73,+1.28,Spurs,411562,Patty Mills,PG,14,7.7,"<td class=""width-15 green"" id=""salary-col"">+$1 (7.7%)</td>",1,7.7
40.34,2017-11-13,45.01,+4.67,Clippers,399725,Blake Griffin,PF,42,-6.7,"<td class=""width-15 red"" id=""salary-col"">-$3 (-6.7%)</td>",-3,-6.7
39.91,2017-11-15,39.95,+0.04,Spurs,266554,LaMarcus Aldridge,PF,41,5.1,"<td class=""width-15 green"" id=""salary-col"">+$2 (5.1%)</td>",2,5.1
26.41,2017-11-15,29.10,+2.69,Lakers,844476,Kyle Kuzma,SF,24,4.3,"<td class=""width-15 green"" id=""salary-col"">+$1 (4.3%)</td>",1,4.3
31.36,2017-11-13,34.78,+3.42,Clippers,398142,DeAndre Jordan,C,28,-3.4,"<td class=""width-15 red"" id=""salary-col"">-$1 (-3.4%)</td>",-1,-3.4
32.05,2017-11-13,35.09,+3.04,Nuggets,237675,Paul Millsap,PF,32,-3.0,"<td class=""width-15 red"" id=""salary-col"">-$1 (-3.0%)</td>",-1,-3.0
35.21,2017-11-15,38.14,+2.93,Cavaliers,395374,Kevin Love,C,34,3.0,"<td class=""width-15 green"" id=""salary-col"">+$1 (3.0%)</td>",1,3.0
39.92,2017-11-13,42.30,+2.38,Nuggets,830650,Nikola Jokic,C,45,2.3,"<td class=""width-15 green"" id=""salary-col"">+$1 (2.3%)</td>",1,2.3
7.87,2017-11-15,7.21,-0.66,Timberwolves,697722,Shabazz Muhammad,SF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
12.45,2017-11-14,6.28,-6.17,Mavericks,699947,Nerlens Noel,C,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
40.93,2017-11-15,44.12,+3.19,Timberwolves,837030,Karl-Anthony Towns,C,47,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
33.28,2017-11-15,31.26,-2.02,Hornets,253975,Dwight Howard,C,29,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
7.49,2017-11-15,9.41,+1.92,Bulls,329825,Quincy Pondexter,SG,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
27.56,2017-11-15,26.29,-1.27,Bulls,395365,Justin Holiday,SF,20,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
22.08,2017-11-15,21.92,-0.16,Bulls,552319,Jerian Grant,PG,17,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.40,2017-11-15,17.10,-2.30,Hornets,602028,Cody Zeller,C,12,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
19.75,2017-11-15,17.97,-1.78,Hornets,606731,Frank Kaminsky,PF,17,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
25.50,2017-11-15,25.91,+0.41,Bulls,750703,Bobby Portis,PF,16,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
10.15,2017-11-15,8.89,-1.26,Bulls,920098,Paul Zipser,SF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
