avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
33.80,2018-01-02,35.21,+1.41,Clippers,398142,DeAndre Jordan,C,30,-9.1,"<td class=""width-15 red"" id=""salary-col"">-$3 (-9.1%)</td>",-3,-9.1
32.27,2018-01-02,31.98,-0.29,Clippers,292401,Lou Williams,SG,33,3.1,"<td class=""width-15 green"" id=""salary-col"">+$1 (3.1%)</td>",1,3.1
18.30,2018-01-03,18.80,+0.50,Warriors,173004,Andre Iguodala,SF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
41.45,2018-01-03,48.00,+6.55,Rockets,229598,Chris Paul,PG,42,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
25.05,2018-01-03,27.30,+2.25,Rockets,229738,Trevor Ariza,SF,23,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
20.34,2018-01-03,23.40,+3.06,Rockets,329715,Ryan Anderson,PF,14,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
25.65,2018-01-03,30.04,+4.39,Rockets,401085,Eric Gordon,SG,20,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
35.96,2018-01-03,39.63,+3.67,Warriors,468895,Draymond Green,PF,39,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
9.30,2018-01-03,12.42,+3.12,Rockets,551761,Tarik Black,C,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
35.15,2018-01-03,38.16,+3.01,Rockets,830647,Clint Capela,C,31,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
29.46,2018-01-03,29.57,+0.11,Thunder,172890,Carmelo Anthony,PF,25,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
38.26,2018-01-03,38.34,+0.08,Thunder,469218,Paul George,SF,34,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
30.39,2018-01-03,29.79,-0.60,Thunder,679478,Steven Adams,C,28,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
14.13,2018-01-02,8.68,-5.45,Clippers,698651,Montrezl Harrell,C,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
6.55,2018-01-03,0.75,-5.80,Thunder,786414,Dakari Johnson,C,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
8.78,2018-01-02,2.91,-5.87,Clippers,745904,Sindarius Thornwell,SG,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
8.04,2018-01-03,12.48,+4.44,Thunder,552307,Josh Huestis,SF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
