avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
17.49,2017-01-05,12.22,-5.27,Jazz,553306,Joe Ingles,SF,10,-16.7,"<td class=""width-15 red"" id=""salary-col"">-$2 (-16.7%)</td>",-2,-16.7
17.02,2017-01-04,24.36,+7.34,Bulls,609790,Michael Carter-Williams,PG,14,16.7,"<td class=""width-15 green"" id=""salary-col"">+$2 (16.7%)</td>",2,16.7
20.25,2017-01-05,16.96,-3.29,Thunder,548635,Andre Roberson,SF,11,-15.4,"<td class=""width-15 red"" id=""salary-col"">-$2 (-15.4%)</td>",-2,-15.4
12.05,2017-01-05,4.68,-7.37,Jazz,512995,Alec Burks,SG,11,-15.4,"<td class=""width-15 red"" id=""salary-col"">-$2 (-15.4%)</td>",-2,-15.4
20.00,2017-01-05,19.37,-0.63,Hawks,329187,Thabo Sefolosha,SF,12,-14.3,"<td class=""width-15 red"" id=""salary-col"">-$2 (-14.3%)</td>",-2,-14.3
23.48,2017-01-04,20.35,-3.13,Bulls,330050,Robin Lopez,C,13,-13.3,"<td class=""width-15 red"" id=""salary-col"">-$2 (-13.3%)</td>",-2,-13.3
18.16,2017-01-05,15.96,-2.20,Spurs,411562,Patty Mills,PG,13,-13.3,"<td class=""width-15 red"" id=""salary-col"">-$2 (-13.3%)</td>",-2,-13.3
22.33,2017-01-05,21.42,-0.91,Jazz,502808,Derrick Favors,PF,15,-11.8,"<td class=""width-15 red"" id=""salary-col"">-$2 (-11.8%)</td>",-2,-11.8
24.34,2017-01-05,25.79,+1.45,Pistons,602730,Kentavious Caldwell-Pope,SG,21,10.5,"<td class=""width-15 green"" id=""salary-col"">+$2 (10.5%)</td>",2,10.5
29.09,2017-01-05,29.04,-0.05,Trail Blazers,510790,Mason Plumlee,C,19,-9.5,"<td class=""width-15 red"" id=""salary-col"">-$2 (-9.5%)</td>",-2,-9.5
26.42,2017-01-04,7.25,-19.17,Bulls,262882,Rajon Rondo,PG,19,-9.5,"<td class=""width-15 red"" id=""salary-col"">-$2 (-9.5%)</td>",-2,-9.5
15.69,2017-01-06,12.68,-3.01,Knicks,395365,Justin Holiday,SG,10,-9.1,"<td class=""width-15 red"" id=""salary-col"">-$1 (-9.1%)</td>",-1,-9.1
21.86,2017-01-05,24.63,+2.77,Mavericks,172537,Deron Williams,PG,21,-8.7,"<td class=""width-15 red"" id=""salary-col"">-$2 (-8.7%)</td>",-2,-8.7
21.95,2017-01-06,21.50,-0.45,Knicks,263220,Joakim Noah,C,14,7.7,"<td class=""width-15 green"" id=""salary-col"">+$1 (7.7%)</td>",1,7.7
37.79,2017-01-05,35.86,-1.93,Pistons,614746,Andre Drummond,C,31,6.9,"<td class=""width-15 green"" id=""salary-col"">+$2 (6.9%)</td>",2,6.9
34.11,2017-01-05,35.05,+0.94,Pacers,398043,Jeff Teague,PG,33,-5.7,"<td class=""width-15 red"" id=""salary-col"">-$2 (-5.7%)</td>",-2,-5.7
35.52,2017-01-06,34.29,-1.23,Knicks,172890,Carmelo Anthony,SF,37,5.7,"<td class=""width-15 green"" id=""salary-col"">+$2 (5.7%)</td>",2,5.7
38.01,2017-01-05,36.69,-1.32,Hornets,462980,Kemba Walker,PG,38,5.6,"<td class=""width-15 green"" id=""salary-col"">+$2 (5.6%)</td>",2,5.6
40.53,2017-01-05,38.64,-1.89,Raptors,457594,DeMar DeRozan,SG,40,-4.8,"<td class=""width-15 red"" id=""salary-col"">-$2 (-4.8%)</td>",-2,-4.8
44.38,2017-01-04,41.43,-2.95,Bulls,458730,Jimmy Butler,SF,44,4.8,"<td class=""width-15 green"" id=""salary-col"">+$2 (4.8%)</td>",2,4.8
17.25,2017-01-05,18.11,+0.86,Pelicans,697086,Buddy Hield,SG,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
26.90,2017-01-06,26.04,-0.86,Celtics,552381,Jae Crowder,SF,21,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
12.48,2017-01-06,9.21,-3.27,Celtics,883436,Jaylen Brown,SF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
53.74,2017-01-05,48.89,-4.85,Pelicans,603096,Anthony Davis,C,55,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
47.16,2017-01-06,40.46,-6.70,Timberwolves,837030,Karl-Anthony Towns,C,45,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
10.64,2017-01-05,6.46,-4.18,Jazz,214157,Boris Diaw,C,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
13.30,2017-01-05,13.45,+0.15,Thunder,850111,Domantas Sabonis,PF,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
16.80,2017-01-05,10.61,-6.19,Jazz,3501,Joe Johnson,SG,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
13.59,2017-01-05,17.90,+4.31,Pacers,698979,Glenn Robinson III,SG,10,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
35.49,2017-01-05,32.12,-3.37,Jazz,477667,Gordon Hayward,SF,39,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
35.12,2017-01-06,33.18,-1.94,Knicks,877869,Kristaps Porzingis,PF,37,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
21.49,2017-01-05,11.67,-9.82,Mavericks,173520,J.J. Barea,PG,19,0.0,"<td class=""width-15 green"" id=""salary-col"">+$0 (0.0%)</td>",0,0.0
