avg_pts,date,fantasy_pts,fpts_diff,nickname,player_id,player_name,pos_main,salary,salary_change,salary_change_html,salary_diff,salary_diff_percentage
28.40,2017-11-11,27.61,-0.79,Nets,602411,Spencer Dinwiddie,PG,"5,800",34.9,"<td class=""width-15 green"" id=""salary-col"">+$1500 (34.9%)</td>",1500,34.9
18.77,2017-11-12,24.63,+5.86,Mavericks,698635,Yogi Ferrell,PG,"4,300",19.4,"<td class=""width-15 green"" id=""salary-col"">+$700 (19.4%)</td>",700,19.4
13.20,2017-11-11,10.89,-2.31,Nets,843834,Isaiah Whitehead,PG,"3,900",18.2,"<td class=""width-15 green"" id=""salary-col"">+$600 (18.2%)</td>",600,18.2
19.26,2017-11-12,20.00,+0.74,Celtics,786293,Terry Rozier,PG,"6,000",17.6,"<td class=""width-15 green"" id=""salary-col"">+$900 (17.6%)</td>",900,17.6
28.06,2017-11-11,32.78,+4.72,Nets,750654,Rondae Hollis-Jefferson,PF,"7,500",15.4,"<td class=""width-15 green"" id=""salary-col"">+$1000 (15.4%)</td>",1000,15.4
8.53,2017-11-11,1.65,-6.88,Nets,511055,Sean Kilpatrick,SG,"3,800",15.2,"<td class=""width-15 green"" id=""salary-col"">+$500 (15.2%)</td>",500,15.2
26.30,2017-11-11,27.57,+1.27,Nets,262890,DeMarre Carroll,SF,"6,200",14.8,"<td class=""width-15 green"" id=""salary-col"">+$800 (14.8%)</td>",800,14.8
17.10,2017-11-11,19.61,+2.51,Spurs,884168,Dejounte Murray,PG,"4,400",12.8,"<td class=""width-15 green"" id=""salary-col"">+$500 (12.8%)</td>",500,12.8
22.63,2017-11-12,20.25,-2.38,Celtics,469089,Marcus Morris,PF,"4,600",-11.5,"<td class=""width-15 red"" id=""salary-col"">-$600 (-11.5%)</td>",-600,-11.5
24.21,2017-11-11,19.61,-4.60,Nets,698991,Caris LeVert,SG,"5,400",10.2,"<td class=""width-15 green"" id=""salary-col"">+$500 (10.2%)</td>",500,10.2
7.99,2017-11-11,7.08,-0.91,Spurs,511630,Brandon Paul,SG,"3,300",10.0,"<td class=""width-15 green"" id=""salary-col"">+$300 (10.0%)</td>",300,10.0
20.50,2017-11-11,22.72,+2.22,Nets,548610,Allen Crabbe,SF,"4,900",8.9,"<td class=""width-15 green"" id=""salary-col"">+$400 (8.9%)</td>",400,8.9
26.13,2017-11-12,25.41,-0.72,Celtics,883436,Jaylen Brown,SF,"6,200",8.8,"<td class=""width-15 green"" id=""salary-col"">+$500 (8.8%)</td>",500,8.8
35.40,2017-11-12,38.73,+3.33,Rockets,830647,Clint Capela,C,"7,500",8.7,"<td class=""width-15 green"" id=""salary-col"">+$600 (8.7%)</td>",600,8.7
6.00,2017-11-12,2.96,-3.04,Celtics,792415,Semi Ojeleye,SF,"3,200",-8.6,"<td class=""width-15 red"" id=""salary-col"">-$300 (-8.6%)</td>",-300,-8.6
31.10,2017-11-12,30.35,-0.75,Mavericks,552336,Harrison Barnes,SF,"6,900",7.8,"<td class=""width-15 green"" id=""salary-col"">+$500 (7.8%)</td>",500,7.8
21.80,2017-11-11,25.22,+3.42,Nets,330453,Trevor Booker,PF,"4,300",7.5,"<td class=""width-15 green"" id=""salary-col"">+$300 (7.5%)</td>",300,7.5
24.09,2017-11-12,26.11,+2.02,Celtics,697132,Marcus Smart,SG,"6,200",6.9,"<td class=""width-15 green"" id=""salary-col"">+$400 (6.9%)</td>",400,6.9
25.57,2017-11-12,31.24,+5.67,Rockets,401085,Eric Gordon,SG,"6,300",6.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (6.8%)</td>",400,6.8
25.82,2017-11-12,31.00,+5.18,Mavericks,942015,"Dennis Smith, Jr.",PG,"6,300",6.8,"<td class=""width-15 green"" id=""salary-col"">+$400 (6.8%)</td>",400,6.8
12.60,2017-11-12,10.97,-1.63,Raptors,639296,Lucas Nogueira,C,"3,200",6.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (6.7%)</td>",200,6.7
23.63,2017-11-12,21.76,-1.87,Mavericks,173520,Jose Juan Barea,SG,"4,200",-6.7,"<td class=""width-15 red"" id=""salary-col"">-$300 (-6.7%)</td>",-300,-6.7
14.96,2017-11-12,16.80,+1.84,Celtics,296379,Aron Baynes,C,"4,500",-6.3,"<td class=""width-15 red"" id=""salary-col"">-$300 (-6.3%)</td>",-300,-6.3
16.74,2017-11-11,14.58,-2.16,Nets,549969,Joe Harris,SF,"3,400",6.3,"<td class=""width-15 green"" id=""salary-col"">+$200 (6.3%)</td>",200,6.3
54.08,2017-11-12,55.97,+1.89,Rockets,395388,James Harden,SG,"12,500",5.9,"<td class=""width-15 green"" id=""salary-col"">+$700 (5.9%)</td>",700,5.9
16.81,2017-11-12,7.58,-9.23,Raptors,844478,Jakob Poeltl,C,"3,200",-5.9,"<td class=""width-15 red"" id=""salary-col"">-$200 (-5.9%)</td>",-200,-5.9
16.08,2017-11-12,16.24,+0.16,Mavericks,552309,Dwight Powell,PF,"3,600",5.9,"<td class=""width-15 green"" id=""salary-col"">+$200 (5.9%)</td>",200,5.9
12.49,2017-11-12,13.26,+0.77,Mavericks,555263,Salah Mejri,C,"3,400",-5.6,"<td class=""width-15 red"" id=""salary-col"">-$200 (-5.6%)</td>",-200,-5.6
34.01,2017-11-12,35.59,+1.58,Celtics,280587,Al Horford,C,"7,800",5.4,"<td class=""width-15 green"" id=""salary-col"">+$400 (5.4%)</td>",400,5.4
27.64,2017-11-11,28.91,+1.27,Spurs,3494,Pau Gasol,C,"6,600",4.8,"<td class=""width-15 green"" id=""salary-col"">+$300 (4.8%)</td>",300,4.8
19.76,2017-11-12,22.67,+2.91,Rockets,329715,Ryan Anderson,PF,"4,600",4.5,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.5%)</td>",200,4.5
18.39,2017-11-11,20.87,+2.48,Spurs,411562,Patrick Mills,PG,"4,500",-4.3,"<td class=""width-15 red"" id=""salary-col"">-$200 (-4.3%)</td>",-200,-4.3
24.60,2017-11-11,23.26,-1.34,Spurs,697720,Kyle Anderson,SF,"5,200",4.0,"<td class=""width-15 green"" id=""salary-col"">+$200 (4.0%)</td>",200,4.0
26.67,2017-11-12,25.20,-1.47,Celtics,937647,Jayson Tatum,PF,"5,100",-3.8,"<td class=""width-15 red"" id=""salary-col"">-$200 (-3.8%)</td>",-200,-3.8
23.62,2017-11-11,23.49,-0.13,Spurs,266358,Rudy Gay,SF,"5,300",-3.6,"<td class=""width-15 red"" id=""salary-col"">-$200 (-3.6%)</td>",-200,-3.6
38.12,2017-11-11,37.99,-0.13,Spurs,266554,LaMarcus Aldridge,PF,"8,700",3.6,"<td class=""width-15 green"" id=""salary-col"">+$300 (3.6%)</td>",300,3.6
7.67,2017-11-12,7.53,-0.14,Rockets,551761,Tarik Black,PF,"3,100",3.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (3.3%)</td>",100,3.3
11.28,2017-11-11,11.20,-0.08,Nets,469234,Quincy Acy,PF,"3,100",3.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (3.3%)</td>",100,3.3
16.03,2017-11-12,17.88,+1.86,Raptors,292394,C.J. Miles,SF,"3,100",3.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (3.3%)</td>",100,3.3
8.76,2017-11-11,2.04,-6.72,Spurs,599814,Dave Bertans,PF,"3,100",3.3,"<td class=""width-15 green"" id=""salary-col"">+$100 (3.3%)</td>",100,3.3
13.34,2017-11-12,5.48,-7.86,Mavericks,1072048,Maxi Kleber,PF,"3,000",-3.2,"<td class=""width-15 red"" id=""salary-col"">-$100 (-3.2%)</td>",-100,-3.2
10.16,2017-11-11,11.04,+0.88,Nets,552679,Timofey Mozgov,C,"3,000",-3.2,"<td class=""width-15 red"" id=""salary-col"">-$100 (-3.2%)</td>",-100,-3.2
10.68,2017-11-11,8.81,-1.87,Spurs,699093,Bryn Forbes,SG,"3,300",3.1,"<td class=""width-15 green"" id=""salary-col"">+$100 (3.1%)</td>",100,3.1
16.46,2017-11-12,14.87,-1.59,Raptors,744102,Delon Wright,PG,"3,400",-2.9,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.9%)</td>",-100,-2.9
18.39,2017-11-12,14.09,-4.30,Raptors,853408,Pascal Siakam,PF,"3,400",-2.9,"<td class=""width-15 red"" id=""salary-col"">-$100 (-2.9%)</td>",-100,-2.9
12.29,2017-11-12,11.11,-1.18,Celtics,1066725,Daniel Theis,PF,"3,500",2.9,"<td class=""width-15 green"" id=""salary-col"">+$100 (2.9%)</td>",100,2.9
35.25,2017-11-12,32.94,-2.31,Raptors,266394,Kyle Lowry,PG,"7,700",2.7,"<td class=""width-15 green"" id=""salary-col"">+$200 (2.7%)</td>",200,2.7
