team,odds,overUnder
NY,7.000,216.500
WAS,-7.000,216.500
NO,7.000,213.000
TOR,-7.000,213.000
SAC,12.000,224.500
HOU,-12.000,224.500
OKC,9.000,210.000
SA,-9.000,210.000
CHA,3.500,214.500
POR,-3.500,214.500
DEN,-2.000,226.000
LAL,2.000,226.000
