"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",12700,"OKC@Mem 08:00PM ET",65.219,"OKC"
"SF","LeBron James",10100,"Bos@Cle 08:00PM ET",52.167,"Cle"
"C","Hassan Whiteside",8600,"Mia@Cha 07:00PM ET",43.445,"Mia"
"PG","Kyle Lowry",8500,"Tor@Pho 09:00PM ET",43.008,"Tor"
"SG","DeMar DeRozan",8300,"Tor@Pho 09:00PM ET",42.298,"Tor"
"PF/C","Kevin Love",8200,"Bos@Cle 08:00PM ET",42.028,"Cle"
"SF","Gordon Hayward",8100,"Phi@Uta 09:00PM ET",38.380,"Uta"
"C","Marc Gasol",7900,"OKC@Mem 08:00PM ET",38.977,"Mem"
"PG","Kemba Walker",7800,"Mia@Cha 07:00PM ET",38.847,"Cha"
"SG/SF","Nicolas Batum",7800,"Mia@Cha 07:00PM ET",36.185,"Cha"
"PG","Isaiah Thomas",7700,"Bos@Cle 08:00PM ET",41.411,"Bos"
"PG","Kyrie Irving",7600,"Bos@Cle 08:00PM ET",39.259,"Cle"
"PG","Eric Bledsoe",7500,"Tor@Pho 09:00PM ET",37.344,"Pho"
"C","Rudy Gobert",7400,"Phi@Uta 09:00PM ET",35.227,"Uta"
"PF/C","Joel Embiid",7200,"Phi@Uta 09:00PM ET",35.869,"Phi"
"PG","Goran Dragic",7000,"Mia@Cha 07:00PM ET",35.721,"Mia"
"SF/PF","Harrison Barnes",6800,"Dal@LAL 10:30PM ET",31.047,"Dal"
"C","Al Horford",6700,"Bos@Cle 08:00PM ET",37.136,"Bos"
"PF/C","Julius Randle",6500,"Dal@LAL 10:30PM ET",31.125,"LAL"
"PG","Mike Conley",6400,"OKC@Mem 08:00PM ET",34.630,"Mem"
"SG","Devin Booker",6300,"Tor@Pho 09:00PM ET",29.073,"Pho"
"PG","George Hill",6200,"Phi@Uta 09:00PM ET",33.750,"Uta"
"SG","Avery Bradley",6100,"Bos@Cle 08:00PM ET",33.953,"Bos"
"PG","Deron Williams",5900,"Dal@LAL 10:30PM ET",28.083,"Dal"
"SG","Wesley Matthews",5700,"Dal@LAL 10:30PM ET",26.742,"Dal"
"SF/PF","Justise Winslow",5600,"Mia@Cha 07:00PM ET",26.063,"Mia"
"SF","Luol Deng",5500,"Dal@LAL 10:30PM ET",21.157,"LAL"
"PG","Tyler Johnson",5400,"Mia@Cha 07:00PM ET",27.358,"Mia"
"SG","Victor Oladipo",5400,"OKC@Mem 08:00PM ET",28.500,"OKC"
"C","Jonas Valanciunas",5300,"Tor@Pho 09:00PM ET",27.690,"Tor"
"PG","D'Angelo Russell",5300,"Dal@LAL 10:30PM ET",27.852,"LAL"
"PF/C","Zach Randolph",5200,"OKC@Mem 08:00PM ET",26.565,"Mem"
"SF","Jae Crowder",5200,"Bos@Cle 08:00PM ET",26.250,"Bos"
"SG","Lou Williams",5200,"Dal@LAL 10:30PM ET",29.614,"LAL"
"SF/PF","James Johnson",5100,"Mia@Cha 07:00PM ET",23.330,"Mia"
"C","Enes Kanter",5100,"OKC@Mem 08:00PM ET",24.227,"OKC"
"SG/SF","Josh Richardson",5000,"Mia@Cha 07:00PM ET",20.557,"Mia"
"SG","Dion Waiters",5000,"Mia@Cha 07:00PM ET",27.078,"Mia"
"SG","Tony Allen",5000,"OKC@Mem 08:00PM ET",22.454,"Mem"
"C","Steven Adams",5000,"OKC@Mem 08:00PM ET",26.352,"OKC"
"C","Cody Zeller",4900,"Mia@Cha 07:00PM ET",24.009,"Cha"
"SG","Rodney Hood",4900,"Phi@Uta 09:00PM ET",23.824,"Uta"
"PF","Ersan Ilyasova",4900,"Phi@Uta 09:00PM ET",25.483,"Phi"
"SF","T.J. Warren",4900,"Tor@Pho 09:00PM ET",26.197,"Pho"
"SF","Michael Kidd-Gilchrist",4800,"Mia@Cha 07:00PM ET",23.202,"Cha"
"PG","Andrew Harrison",4800,"OKC@Mem 08:00PM ET",18.417,"Mem"
"PG","Sergio Rodriguez",4800,"Phi@Uta 09:00PM ET",24.698,"Phi"
"SF","Robert Covington",4800,"Phi@Uta 09:00PM ET",23.750,"Phi"
"C","Tristan Thompson",4700,"Bos@Cle 08:00PM ET",24.467,"Cle"
"PF","JaMychal Green",4600,"OKC@Mem 08:00PM ET",23.176,"Mem"
"C","Jahlil Okafor",4600,"Phi@Uta 09:00PM ET",21.029,"Phi"
"PG/SG","Jordan Clarkson",4600,"Dal@LAL 10:30PM ET",23.786,"LAL"
"SG/SF","Marcus Smart",4500,"Bos@Cle 08:00PM ET",24.164,"Bos"
"C","Tyson Chandler",4500,"Tor@Pho 09:00PM ET",23.927,"Pho"
"PF","Marvin Williams",4400,"Mia@Cha 07:00PM ET",21.481,"Cha"
"PG","Shelvin Mack",4400,"Phi@Uta 09:00PM ET",17.289,"Uta"
"SG/SF","Norman Powell",4300,"Tor@Pho 09:00PM ET",11.787,"Tor"
"PF","Dirk Nowitzki",4300,"Dal@LAL 10:30PM ET",22.031,"Dal"
"PG/SG","Brandon Knight",4200,"Tor@Pho 09:00PM ET",21.875,"Pho"
"SG/SF","Joe Ingles",4100,"Phi@Uta 09:00PM ET",14.898,"Uta"
"SG","Nick Young",4100,"Dal@LAL 10:30PM ET",21.580,"LAL"
"SG","Seth Curry",4100,"Dal@LAL 10:30PM ET",20.330,"Dal"
"PF/C","Amir Johnson",4000,"Bos@Cle 08:00PM ET",16.914,"Bos"
"SF/PF","DeMarre Carroll",4000,"Tor@Pho 09:00PM ET",19.308,"Tor"
"PF","Patrick Patterson",4000,"Tor@Pho 09:00PM ET",20.325,"Tor"
"PG","J.J. Barea",4000,"Dal@LAL 10:30PM ET",27.932,"Dal"
"PF/C","Derrick Favors",3900,"Phi@Uta 09:00PM ET",20.088,"Uta"
"PG","Ramon Sessions",3800,"Mia@Cha 07:00PM ET",13.695,"Cha"
"SG/SF","Jeremy Lamb",3800,"Mia@Cha 07:00PM ET",17.500,"Cha"
"SF/PF","Dario Saric",3800,"Phi@Uta 09:00PM ET",20.142,"Phi"
"PF","Richaun Holmes",3800,"Phi@Uta 09:00PM ET",16.393,"Phi"
"SF","P.J. Tucker",3800,"Tor@Pho 09:00PM ET",17.383,"Pho"
"C","Lucas Nogueira",3800,"Tor@Pho 09:00PM ET",17.333,"Tor"
"PF","Frank Kaminsky",3700,"Mia@Cha 07:00PM ET",21.383,"Cha"
"PG/SG","Iman Shumpert",3700,"Bos@Cle 08:00PM ET",16.026,"Cle"
"C","Nerlens Noel",3700,"Phi@Uta 09:00PM ET",9.700,"Phi"
"SF/PF","Larry Nance Jr.",3700,"Dal@LAL 10:30PM ET",19.214,"LAL"
"PF/C","Dwight Powell",3700,"Dal@LAL 10:30PM ET",18.297,"Dal"
"SG","Marco Belinelli",3600,"Mia@Cha 07:00PM ET",18.967,"Cha"
"C","Willie Reed",3600,"Mia@Cha 07:00PM ET",10.042,"Mia"
"SF","James Ennis III",3600,"OKC@Mem 08:00PM ET",18.438,"Mem"
"SG","J.R. Smith",3600,"Bos@Cle 08:00PM ET",17.321,"Cle"
"SG/SF","Terrence Ross",3600,"Tor@Pho 09:00PM ET",17.875,"Tor"
"C","Alex Len",3600,"Tor@Pho 09:00PM ET",22.500,"Pho"
"C","Andrew Bogut",3600,"Dal@LAL 10:30PM ET",21.676,"Dal"
"SF","Andre Roberson",3500,"OKC@Mem 08:00PM ET",18.742,"OKC"
