"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Russell Westbrook",12900,"Den@OKC 08:00PM ET",64.101,"OKC"
"PF/C","Anthony Davis",10600,"NO@Bos 07:30PM ET",54.750,"NO"
"SG/SF","Jimmy Butler",8900,"Tor@Chi 08:00PM ET",44.194,"Chi"
"PF/C","Karl-Anthony Towns",8700,"Uta@Min 08:00PM ET",44.750,"Min"
"PG","Damian Lillard",8600,"Det@Por 10:00PM ET",44.409,"Por"
"PG","Isaiah Thomas",8500,"NO@Bos 07:30PM ET",42.617,"Bos"
"PG","Kyle Lowry",8400,"Tor@Chi 08:00PM ET",43.129,"Tor"
"SF","Kawhi Leonard",8100,"Cha@SA 08:30PM ET",41.493,"SA"
"SG","DeMar DeRozan",8000,"Tor@Chi 08:00PM ET",41.543,"Tor"
"SF/PF","Paul George",8000,"NY@Ind 07:00PM ET",39.250,"Ind"
"PG","Kemba Walker",7900,"Cha@SA 08:30PM ET",40.076,"Cha"
"PG/SG","C.J. McCollum",7800,"Det@Por 10:00PM ET",36.895,"Por"
"PG","Jeff Teague",7700,"NY@Ind 07:00PM ET",36.155,"Ind"
"SF","Carmelo Anthony",7600,"NY@Ind 07:00PM ET",37.671,"NY"
"C","Andre Drummond",7600,"Det@Por 10:00PM ET",38.007,"Det"
"PF","Paul Millsap",7500,"Atl@Dal 08:30PM ET",38.492,"Atl"
"SF","Gordon Hayward",7400,"Uta@Min 08:00PM ET",37.708,"Uta"
"C","Nikola Jokic",7300,"Den@OKC 08:00PM ET",30.917,"Den"
"C","Myles Turner",7200,"NY@Ind 07:00PM ET",33.042,"Ind"
"C","Rudy Gobert",7100,"Uta@Min 08:00PM ET",35.608,"Uta"
"PF/C","LaMarcus Aldridge",7100,"Cha@SA 08:30PM ET",33.083,"SA"
"PG","Jrue Holiday",7000,"NO@Bos 07:30PM ET",32.773,"NO"
"C","Dwight Howard",7000,"Atl@Dal 08:30PM ET",36.656,"Atl"
"PF","Kristaps Porzingis",7000,"NY@Ind 07:00PM ET",38.015,"NY"
"PG","Reggie Jackson",7000,"Det@Por 10:00PM ET",29.353,"Det"
"SG/SF","Nicolas Batum",6900,"Cha@SA 08:30PM ET",36.257,"Cha"
"C","Al Horford",6700,"NO@Bos 07:30PM ET",36.750,"Bos"
"SG","Victor Oladipo",6600,"Den@OKC 08:00PM ET",28.705,"OKC"
"PG","Dennis Schroder",6500,"Atl@Dal 08:30PM ET",32.319,"Atl"
"SF/PF","Harrison Barnes",6400,"Atl@Dal 08:30PM ET",31.785,"Dal"
"PG","George Hill",6300,"Uta@Min 08:00PM ET",32.808,"Uta"
"SF/PF","Tobias Harris",6200,"Det@Por 10:00PM ET",28.191,"Det"
"SG","Avery Bradley",6100,"NO@Bos 07:30PM ET",33.893,"Bos"
"SG","Zach LaVine",6100,"Uta@Min 08:00PM ET",31.650,"Min"
"SG","Dwyane Wade",6100,"Tor@Chi 08:00PM ET",32.848,"Chi"
"SF","Andrew Wiggins",6000,"Uta@Min 08:00PM ET",32.778,"Min"
"PG","Deron Williams",6000,"Atl@Dal 08:30PM ET",28.089,"Dal"
"PG","Derrick Rose",5900,"NY@Ind 07:00PM ET",30.258,"NY"
"C","Mason Plumlee",5900,"Det@Por 10:00PM ET",30.375,"Por"
"C","Pau Gasol",5800,"Cha@SA 08:30PM ET",29.522,"SA"
"C","Steven Adams",5700,"Den@OKC 08:00PM ET",27.216,"OKC"
"SF/PF","Wilson Chandler",5600,"Den@OKC 08:00PM ET",29.659,"Den"
"PF","Thaddeus Young",5500,"NY@Ind 07:00PM ET",25.351,"Ind"
"SG","Kentavious Caldwell-Pope",5500,"Det@Por 10:00PM ET",26.696,"Det"
"SF","Danilo Gallinari",5400,"Den@OKC 08:00PM ET",28.864,"Den"
"C","Joakim Noah",5400,"NY@Ind 07:00PM ET",22.953,"NY"
"SF","Jae Crowder",5300,"NO@Bos 07:30PM ET",25.955,"Bos"
"PF/C","Gorgui Dieng",5300,"Uta@Min 08:00PM ET",27.639,"Min"
"SG","Wesley Matthews",5300,"Atl@Dal 08:30PM ET",26.486,"Dal"
"PF/C","Derrick Favors",5200,"Uta@Min 08:00PM ET",20.330,"Uta"
"C","Enes Kanter",5200,"Den@OKC 08:00PM ET",24.676,"OKC"
"C","Jonas Valanciunas",5200,"Tor@Chi 08:00PM ET",27.205,"Tor"
"PG","Rajon Rondo",5100,"Tor@Chi 08:00PM ET",28.422,"Chi"
"PG","Ricky Rubio",5000,"Uta@Min 08:00PM ET",25.645,"Min"
"PG","Michael Carter-Williams",5000,"Tor@Chi 08:00PM ET",17.861,"Chi"
"PF/C","Dirk Nowitzki",5000,"Atl@Dal 08:30PM ET",22.500,"Dal"
