"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG/SG","James Harden",11700,"LAC@Hou 08:00PM ET",58.970,"Hou"
"PF/C","Anthony Davis",10500,"NY@NO 08:00PM ET",55.047,"NO"
"PG","John Wall",10300,"Bkn@Was 07:00PM ET",49.172,"Was"
"SF","Kevin Durant",9900,"Dal@GS 10:30PM ET",50.030,"GS"
"PG","Giannis Antetokounmpo",9700,"Mil@Min 08:00PM ET",50.900,"Mil"
"PG","Chris Paul",9300,"LAC@Hou 08:00PM ET",43.927,"LAC"
"PF/C","Karl-Anthony Towns",8900,"Mil@Min 08:00PM ET",44.656,"Min"
"C","Hassan Whiteside",8600,"Mia@Bos 07:30PM ET",42.811,"Mia"
"PG","Stephen Curry",8400,"Dal@GS 10:30PM ET",42.742,"GS"
"SF","Kawhi Leonard",8200,"Por@SA 08:30PM ET",41.879,"SA"
"PG/SG","C.J. McCollum",8100,"Por@SA 08:30PM ET",35.412,"Por"
"PG","Damian Lillard",7900,"Por@SA 08:30PM ET",44.398,"Por"
"PF/C","Blake Griffin",7800,"LAC@Hou 08:00PM ET",41.942,"LAC"
"PG","Isaiah Thomas",7700,"Mia@Bos 07:30PM ET",41.767,"Bos"
"C","Dwight Howard",7600,"Det@Atl 08:00PM ET",37.741,"Atl"
"PF/C","Draymond Green",7500,"Dal@GS 10:30PM ET",39.605,"GS"
"PF","Kristaps Porzingis",7400,"NY@NO 08:00PM ET",37.613,"NY"
"PF/C","Joel Embiid",7300,"Phi@Den 09:00PM ET",35.869,"Phi"
"C","DeAndre Jordan",7300,"LAC@Hou 08:00PM ET",33.691,"LAC"
"SF","Carmelo Anthony",7300,"NY@NO 08:00PM ET",36.800,"NY"
"PF/C","LaMarcus Aldridge",7300,"Por@SA 08:30PM ET",32.362,"SA"
"SF/PF","Jabari Parker",7200,"Mil@Min 08:00PM ET",33.808,"Mil"
"PF","Paul Millsap",7100,"Det@Atl 08:00PM ET",37.621,"Atl"
"PG","Goran Dragic",7000,"Mia@Bos 07:30PM ET",35.167,"Mia"
"C","Nikola Jokic",6900,"Phi@Den 09:00PM ET",29.422,"Den"
"C","Andre Drummond",6800,"Det@Atl 08:00PM ET",37.447,"Det"
"SF/PF","Harrison Barnes",6800,"Dal@GS 10:30PM ET",31.189,"Dal"
"C","Brook Lopez",6800,"Bkn@Was 07:00PM ET",36.063,"Bkn"
"C","Al Horford",6700,"Mia@Bos 07:30PM ET",36.315,"Bos"
"PG","Dennis Schroder",6600,"Det@Atl 08:00PM ET",31.906,"Atl"
"SF","Andrew Wiggins",6500,"Mil@Min 08:00PM ET",32.281,"Min"
"SG","Bradley Beal",6500,"Bkn@Was 07:00PM ET",33.696,"Was"
"SG","Klay Thompson",6400,"Dal@GS 10:30PM ET",31.879,"GS"
"SG","Zach LaVine",6300,"Mil@Min 08:00PM ET",32.081,"Min"
"C","Marcin Gortat",6300,"Bkn@Was 07:00PM ET",31.645,"Was"
"PG","Derrick Rose",6300,"NY@NO 08:00PM ET",30.389,"NY"
"PG","Jrue Holiday",6300,"NY@NO 08:00PM ET",32.092,"NO"
"SG","Avery Bradley",6200,"Mia@Bos 07:30PM ET",33.962,"Bos"
"SF/PF","Otto Porter",6100,"Bkn@Was 07:00PM ET",29.919,"Was"
"C","Pau Gasol",6100,"Por@SA 08:30PM ET",29.367,"SA"
"SF/PF","Tobias Harris",6000,"Det@Atl 08:00PM ET",27.853,"Det"
"SF","Danilo Gallinari",5900,"Phi@Den 09:00PM ET",28.552,"Den"
"PG","Deron Williams",5900,"Dal@GS 10:30PM ET",28.050,"Dal"
"PG","Ricky Rubio",5900,"Mil@Min 08:00PM ET",26.463,"Min"
"SG","Sean Kilpatrick",5900,"Bkn@Was 07:00PM ET",26.887,"Bkn"
"SF/PF","Wilson Chandler",5800,"Phi@Den 09:00PM ET",30.138,"Den"
"PG","Reggie Jackson",5700,"Det@Atl 08:00PM ET",25.327,"Det"
"SG","Wesley Matthews",5700,"Dal@GS 10:30PM ET",26.922,"Dal"
"SG","Eric Gordon",5700,"LAC@Hou 08:00PM ET",28.432,"Hou"
"SF/PF","Justise Winslow",5600,"Mia@Bos 07:30PM ET",25.309,"Mia"
"PF","Ryan Anderson",5600,"LAC@Hou 08:00PM ET",24.735,"Hou"
"C","Mason Plumlee",5600,"Por@SA 08:30PM ET",29.934,"Por"
"SG/SF","Will Barton",5500,"Phi@Den 09:00PM ET",26.375,"Den"
"PF/C","Gorgui Dieng",5500,"Mil@Min 08:00PM ET",27.234,"Min"
"PG","Jeremy Lin",5500,"Bkn@Was 07:00PM ET",30.146,"Bkn"
"PG","Patrick Beverley",5500,"LAC@Hou 08:00PM ET",27.560,"Hou"
"PG","Tyler Johnson",5400,"Mia@Bos 07:30PM ET",27.790,"Mia"
"PF","Trevor Booker",5400,"Bkn@Was 07:00PM ET",28.302,"Bkn"
"SG","Kentavious Caldwell-Pope",5300,"Det@Atl 08:00PM ET",26.485,"Det"
"SF","Trevor Ariza",5300,"LAC@Hou 08:00PM ET",27.402,"Hou"
"SF/PF","James Johnson",5200,"Mia@Bos 07:30PM ET",23.095,"Mia"
"SF","Jae Crowder",5200,"Mia@Bos 07:30PM ET",26.300,"Bos"
"SF/PF","Markieff Morris",5200,"Bkn@Was 07:00PM ET",25.717,"Was"
"SG","J.J. Redick",5200,"LAC@Hou 08:00PM ET",21.508,"LAC"
"PF","Ersan Ilyasova",5100,"Phi@Den 09:00PM ET",25.790,"Phi"
"SG/SF","Josh Richardson",5000,"Mia@Bos 07:30PM ET",21.098,"Mia"
"SG","Dion Waiters",5000,"Mia@Bos 07:30PM ET",27.078,"Mia"
"SF","Robert Covington",5000,"Phi@Den 09:00PM ET",23.402,"Phi"
"PG","Austin Rivers",5000,"LAC@Hou 08:00PM ET",17.356,"LAC"
"PF/C","Montrezl Harrell",5000,"LAC@Hou 08:00PM ET",14.865,"Hou"
"PG","Sergio Rodriguez",4900,"Phi@Den 09:00PM ET",24.125,"Phi"
"SG","Jamal Crawford",4900,"LAC@Hou 08:00PM ET",19.471,"LAC"
"C","Clint Capela",4900,"LAC@Hou 08:00PM ET",26.804,"Hou"
"PF","Jon Leuer",4800,"Det@Atl 08:00PM ET",23.379,"Det"
"SG","Gary Harris",4700,"Phi@Den 09:00PM ET",22.583,"Den"
"SG/SF","Evan Turner",4700,"Por@SA 08:30PM ET",20.871,"Por"
"SG/SF","Marcus Smart",4600,"Mia@Bos 07:30PM ET",24.083,"Bos"
"PG","Emmanuel Mudiay",4600,"Phi@Den 09:00PM ET",24.669,"Den"
"PF/C","Kenneth Faried",4600,"Phi@Den 09:00PM ET",23.806,"Den"
"C","Jahlil Okafor",4600,"Phi@Den 09:00PM ET",21.028,"Phi"
"PF","Terrence Jones",4600,"NY@NO 08:00PM ET",23.008,"NO"
"C","Joakim Noah",4600,"NY@NO 08:00PM ET",21.991,"NY"
"SF","Maurice Harkless",4600,"Por@SA 08:30PM ET",23.871,"Por"
"C","Greg Monroe",4500,"Mil@Min 08:00PM ET",24.509,"Mil"
"PG","Tony Parker",4500,"Por@SA 08:30PM ET",19.467,"SA"
"SF/PF","Marcus Morris",4400,"Det@Atl 08:00PM ET",23.346,"Det"
"SG/SF","Kent Bazemore",4300,"Det@Atl 08:00PM ET",21.867,"Atl"
"PF","Dirk Nowitzki",4300,"Dal@GS 10:30PM ET",22.031,"Dal"
"SG/SF","Bojan Bogdanovic",4300,"Bkn@Was 07:00PM ET",21.669,"Bkn"
"PF","Al-Farouq Aminu",4300,"Por@SA 08:30PM ET",18.529,"Por"
"SF","Thabo Sefolosha",4200,"Det@Atl 08:00PM ET",21.569,"Atl"
"PF/C","Marreese Speights",4200,"LAC@Hou 08:00PM ET",18.779,"LAC"
"SG","Seth Curry",4100,"Dal@GS 10:30PM ET",20.172,"Dal"
"SG/SF","Allen Crabbe",4100,"Por@SA 08:30PM ET",17.294,"Por"
"PF/C","Amir Johnson",4000,"Mia@Bos 07:30PM ET",16.765,"Bos"
"SF/PF","Dario Saric",4000,"Phi@Den 09:00PM ET",20.202,"Phi"
"C","Nerlens Noel",4000,"Phi@Den 09:00PM ET",12.000,"Phi"
"PG","J.J. Barea",4000,"Dal@GS 10:30PM ET",27.932,"Dal"
"SG/SF","Kelly Oubre Jr.",4000,"Bkn@Was 07:00PM ET",12.983,"Was"
"PG/SG","Raymond Felton",4000,"LAC@Hou 08:00PM ET",13.078,"LAC"
"PG/SG","Justin Holiday",4000,"NY@NO 08:00PM ET",14.944,"NY"
"PG","Tim Frazier",4000,"NY@NO 08:00PM ET",27.266,"NO"
"SG/SF","Tyreke Evans",4000,"NY@NO 08:00PM ET",15.500,"NO"
"SG","Kyle Korver",3900,"Det@Atl 08:00PM ET",18.155,"Atl"
"PG/SG","Malcolm Brogdon",3900,"Mil@Min 08:00PM ET",17.608,"Mil"
"C","Cole Aldrich",3900,"Mil@Min 08:00PM ET",10.357,"Min"
"C","John Henson",3900,"Mil@Min 08:00PM ET",19.509,"Mil"
"SF","Rondae Hollis-Jefferson",3900,"Bkn@Was 07:00PM ET",19.330,"Bkn"
"PG/SG","Brandon Jennings",3900,"NY@NO 08:00PM ET",20.605,"NY"
"SG","Manu Ginobili",3900,"Por@SA 08:30PM ET",18.231,"SA"
"SG","Danny Green",3900,"Por@SA 08:30PM ET",17.292,"SA"
"C","Aron Baynes",3800,"Det@Atl 08:00PM ET",10.912,"Det"
"PF","Richaun Holmes",3800,"Phi@Den 09:00PM ET",16.393,"Phi"
"PG/SG","Matthew Dellavedova",3800,"Mil@Min 08:00PM ET",20.517,"Mil"
"PF/C","Justin Hamilton",3800,"Bkn@Was 07:00PM ET",15.721,"Bkn"
"SG","Courtney Lee",3800,"NY@NO 08:00PM ET",19.018,"NY"
"PF/C","Kyle O'Quinn",3800,"NY@NO 08:00PM ET",17.900,"NY"
"PG","Patty Mills",3800,"Por@SA 08:30PM ET",20.617,"SA"
"PF","David Lee",3800,"Por@SA 08:30PM ET",16.320,"SA"
"PF/C","Mike Muscala",3700,"Det@Atl 08:00PM ET",17.422,"Atl"
"PF/C","Dwight Powell",3700,"Dal@GS 10:30PM ET",18.394,"Dal"
"C","Nene Hilario",3700,"LAC@Hou 08:00PM ET",15.054,"Hou"
"C","Dewayne Dedmon",3700,"Por@SA 08:30PM ET",15.048,"SA"
"C","Willie Reed",3600,"Mia@Bos 07:30PM ET",10.430,"Mia"
"C","Andrew Bogut",3600,"Dal@GS 10:30PM ET",21.264,"Dal"
"SG/SF","Tony Snell",3600,"Mil@Min 08:00PM ET",17.586,"Mil"
"SG","Marcus Thornton",3600,"Bkn@Was 07:00PM ET",12.683,"Was"
"SF","Luc Richard Mbah a Moute",3600,"LAC@Hou 08:00PM ET",13.625,"LAC"
"SG/SF","Tim Hardaway Jr.",3500,"Det@Atl 08:00PM ET",17.317,"Atl"
"PF/C","Kelly Olynyk",3500,"Mia@Bos 07:30PM ET",17.815,"Bos"
"PG","Shaun Livingston",3500,"Dal@GS 10:30PM ET",10.688,"GS"
"PG","Tomas Satoransky",3500,"Bkn@Was 07:00PM ET",9.091,"Was"
"SF/PF","Dante Cunningham",3500,"NY@NO 08:00PM ET",14.738,"NO"
"SF","Wayne Ellington",3400,"Mia@Bos 07:30PM ET",19.462,"Mia"
"SF","Andre Iguodala",3400,"Dal@GS 10:30PM ET",17.500,"GS"
"PG","Isaiah Whitehead",3400,"Bkn@Was 07:00PM ET",15.750,"Bkn"
"SG","Sheldon McClellan",3400,"Bkn@Was 07:00PM ET",7.725,"Was"
"SF/PF","Sam Dekker",3400,"LAC@Hou 08:00PM ET",15.856,"Hou"
"SG","Buddy Hield",3400,"NY@NO 08:00PM ET",14.618,"NO"
"PG","Ish Smith",3300,"Det@Atl 08:00PM ET",22.500,"Det"
"C","Kris Humphries",3300,"Det@Atl 08:00PM ET",10.489,"Atl"
"PG","Jameer Nelson",3300,"Phi@Den 09:00PM ET",19.141,"Den"
"PG","T.J. McConnell",3300,"Phi@Den 09:00PM ET",16.339,"Phi"
"C","Zaza Pachulia",3300,"Dal@GS 10:30PM ET",17.078,"GS"
"SF/PF","Michael Beasley",3300,"Mil@Min 08:00PM ET",15.480,"Mil"
"SG","Kyle Anderson",3300,"Por@SA 08:30PM ET",9.188,"SA"
"SG","Gerald Henderson",3200,"Phi@Den 09:00PM ET",16.750,"Phi"
"SG/SF","Justin Anderson",3200,"Dal@GS 10:30PM ET",15.500,"Dal"
"SF","Dorian Finney-Smith",3200,"Dal@GS 10:30PM ET",12.391,"Dal"
"SG","Joe Harris",3200,"Bkn@Was 07:00PM ET",16.725,"Bkn"
"SF","Solomon Hill",3200,"NY@NO 08:00PM ET",15.789,"NO"
"SG/SF","Jonathon Simmons",3200,"Por@SA 08:30PM ET",12.656,"SA"
"PG/SG","Jamal Murray",3100,"Phi@Den 09:00PM ET",16.555,"Den"
