"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF/PF","Lance Thomas",3000,"NY@Was 07:00PM ET",9.150,"NY"
"SF","Marcus Thornton",3000,"NY@Was 07:00PM ET",12.712,"Was"
"SF","Mindaugas Kuzminskas",3000,"NY@Was 07:00PM ET",11.345,"NY"
"PF/C","Jason Smith",3000,"NY@Was 07:00PM ET",10.483,"Was"
"PF","Maurice Ndour",3000,"NY@Was 07:00PM ET",5.176,"NY"
"C","Ian Mahinmi",3000,"NY@Was 07:00PM ET",5.250,"Was"
"C","Andrew Nicholson",3000,"NY@Was 07:00PM ET",5.673,"Was"
"C","Marshall Plumlee",3000,"NY@Was 07:00PM ET",7.900,"NY"
"C","Daniel Ochefu",3000,"NY@Was 07:00PM ET",3.021,"Was"
"PG","Bobby Brown",3000,"Sac@Hou 08:00PM ET",1.946,"Hou"
"PG","Tyler Ennis",3000,"Sac@Hou 08:00PM ET",4.429,"Hou"
"SG/SF","Corey Brewer",3000,"Sac@Hou 08:00PM ET",9.475,"Hou"
"SG","Ben McLemore",3000,"Sac@Hou 08:00PM ET",8.485,"Sac"
"SG","Malachi Richardson",3000,"Sac@Hou 08:00PM ET",5.846,"Sac"
"SF","Rudy Gay",3000,"Sac@Hou 08:00PM ET",35.200,"Sac"
"SF","K.J. McDaniels",3000,"Sac@Hou 08:00PM ET",5.375,"Hou"
"PF","Kyle Wiltjer",3000,"Sac@Hou 08:00PM ET",2.306,"Hou"
"PF","Skal Labissiere",3000,"Sac@Hou 08:00PM ET",5.450,"Sac"
"C","Kosta Koufos",3000,"Sac@Hou 08:00PM ET",15.703,"Sac"
"C","Willie Cauley-Stein",3000,"Sac@Hou 08:00PM ET",9.799,"Sac"
"C","Chinanu Onuaku",3000,"Sac@Hou 08:00PM ET",6.625,"Hou"
"C","Georgios Papagiannis",3000,"Sac@Hou 08:00PM ET",1.375,"Sac"
"PG","Langston Galloway",3000,"NO@Tor 07:00PM ET",16.362,"NO"
"PG","Fred VanVleet",3000,"NO@Tor 07:00PM ET",4.986,"Tor"
"PG","Delon Wright",3000,"NO@Tor 07:00PM ET",0,"Tor"
"SF","Quincy Pondexter",3000,"NO@Tor 07:00PM ET",0,"NO"
"SF","Bruno Caboclo",3000,"NO@Tor 07:00PM ET",2.313,"Tor"
"PF","Jared Sullinger",3000,"NO@Tor 07:00PM ET",8.167,"Tor"
"PF","Pascal Siakam",3000,"NO@Tor 07:00PM ET",11.804,"Tor"
"PF","Cheick Diallo",3000,"NO@Tor 07:00PM ET",9.800,"NO"
"C","Alexis Ajinca",3000,"NO@Tor 07:00PM ET",11.988,"NO"
"C","Omer Asik",3000,"NO@Tor 07:00PM ET",11.167,"NO"
"C","Jakob Poeltl",3000,"NO@Tor 07:00PM ET",6.890,"Tor"
"PG","Brian Roberts",3000,"Cha@Por 10:00PM ET",3.229,"Cha"
"PG","Shabazz Napier",3000,"Cha@Por 10:00PM ET",6.983,"Por"
"PG","Tim Quarterman",3000,"Cha@Por 10:00PM ET",3.250,"Por"
"SF","Pat Connaughton",3000,"Cha@Por 10:00PM ET",3.667,"Por"
"SF","Treveon Graham",3000,"Cha@Por 10:00PM ET",3.232,"Cha"
"PF/C","Meyers Leonard",3000,"Cha@Por 10:00PM ET",11.797,"Por"
"PF","Jake Layman",3000,"Cha@Por 10:00PM ET",4.348,"Por"
"PF","Christian Wood",3000,"Cha@Por 10:00PM ET",2.500,"Cha"
"PF","Noah Vonleh",3000,"Cha@Por 10:00PM ET",9.622,"Por"
"C","Roy Hibbert",3000,"Cha@Por 10:00PM ET",12.494,"Cha"
"C","Festus Ezeli",3000,"Cha@Por 10:00PM ET",0,"Por"
"C","Ed Davis",3000,"Cha@Por 10:00PM ET",12.726,"Por"
"PG","Semaj Christon",3000,"OKC@SA 08:30PM ET",9.081,"OKC"
"PG","Bryn Forbes",3000,"OKC@SA 08:30PM ET",2.417,"SA"
"PG","Cameron Payne",3000,"OKC@SA 08:30PM ET",11.318,"OKC"
"SG/SF","Alex Abrines",3000,"OKC@SA 08:30PM ET",9.073,"OKC"
"SG","Anthony Morrow",3000,"OKC@SA 08:30PM ET",8.484,"OKC"
"SF","Kyle Singler",3000,"OKC@SA 08:30PM ET",4.130,"OKC"
"SF","Josh Huestis",3000,"OKC@SA 08:30PM ET",0,"OKC"
"PF","Joel Anthony",3000,"OKC@SA 08:30PM ET",5.125,"SA"
"C","Nick Collison",3000,"OKC@SA 08:30PM ET",3.818,"OKC"
"PG","Jose Calderon",3000,"Den@LAL 10:30PM ET",8.771,"LAL"
"PG","Marcelo Huertas",3000,"Den@LAL 10:30PM ET",8.075,"LAL"
"PG","Malik Beasley",3000,"Den@LAL 10:30PM ET",4.333,"Den"
"SG","Mike Miller",3000,"Den@LAL 10:30PM ET",4.938,"Den"
"SF","Metta World Peace",3000,"Den@LAL 10:30PM ET",2.603,"LAL"
"PF","Thomas Robinson",3000,"Den@LAL 10:30PM ET",11.485,"LAL"
"PF","Johnny O'Bryant III",3000,"Den@LAL 10:30PM ET",0,"Den"
"PF","Juancho Hernangomez",3000,"Den@LAL 10:30PM ET",8.200,"Den"
"C","Tarik Black",3000,"Den@LAL 10:30PM ET",14.618,"LAL"
"C","Timofey Mozgov",3000,"Den@LAL 10:30PM ET",16.128,"LAL"
