"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG/SF","Nicolas Batum",6900,"Cha@Phi 07:00PM ET",36.201,"Cha"
"C","Nikola Vucevic",6900,"Orl@Por 10:00PM ET",34.101,"Orl"
"PG","Dennis Schroder",6800,"Bos@Atl 08:00PM ET",32.461,"Atl"
"C","Al Horford",6800,"Bos@Atl 08:00PM ET",36.560,"Bos"
"SF","Andrew Wiggins",6800,"OKC@Min 08:00PM ET",32.333,"Min"
"PG","Goran Dragic",6700,"Mia@Mil 08:00PM ET",34.844,"Mia"
"C","Brook Lopez",6600,"Bkn@Tor 07:30PM ET",34.579,"Bkn"
"C","Rudy Gobert",6500,"Det@Uta 10:30PM ET",35.638,"Uta"
"SG","Zach LaVine",6400,"OKC@Min 08:00PM ET",31.682,"Min"
"SF","Rudy Gay",6400,"Cle@Sac 10:30PM ET",34.407,"Sac"
"PG","Reggie Jackson",6400,"Det@Uta 10:30PM ET",29.300,"Det"
"SG/SF","Marcus Smart",6300,"Bos@Atl 08:00PM ET",24.764,"Bos"
"PF/C","Serge Ibaka",6200,"Orl@Por 10:00PM ET",30.859,"Orl"
"PG","Ricky Rubio",6100,"OKC@Min 08:00PM ET",26.949,"Min"
"SG","Avery Bradley",6000,"Bos@Atl 08:00PM ET",33.936,"Bos"
"PG","George Hill",6000,"Det@Uta 10:30PM ET",32.375,"Uta"
"SF/PF","Tobias Harris",6000,"Det@Uta 10:30PM ET",28.396,"Det"
"C","Greg Monroe",5900,"Mia@Mil 08:00PM ET",26.160,"Mil"
"SG","Victor Oladipo",5900,"OKC@Min 08:00PM ET",28.379,"OKC"
"PF","Ersan Ilyasova",5900,"Cha@Phi 07:00PM ET",26.785,"Phi"
"C","Jonas Valanciunas",5900,"Bkn@Tor 07:30PM ET",27.514,"Tor"
"SF","Robert Covington",5800,"Cha@Phi 07:00PM ET",24.962,"Phi"
"SG/SF","Evan Fournier",5800,"Orl@Por 10:00PM ET",28.007,"Orl"
"PG/SG","Malcolm Brogdon",5700,"Mia@Mil 08:00PM ET",20.338,"Mil"
"PF","James Johnson",5700,"Mia@Mil 08:00PM ET",25.043,"Mia"
"C","Steven Adams",5700,"OKC@Min 08:00PM ET",27.619,"OKC"
"PF/C","Zach Randolph",5700,"Mem@Hou 08:00PM ET",27.441,"Mem"
"SG","Jeremy Lamb",5700,"Cha@Phi 07:00PM ET",18.536,"Cha"
"SF/PF","Aaron Gordon",5700,"Orl@Por 10:00PM ET",22.406,"Orl"
"PF/C","Gorgui Dieng",5600,"OKC@Min 08:00PM ET",27.103,"Min"
"PF/C","Enes Kanter",5600,"OKC@Min 08:00PM ET",25.550,"OKC"
"C","Mason Plumlee",5600,"Orl@Por 10:00PM ET",30.457,"Por"
"SG","Eric Gordon",5500,"Mem@Hou 08:00PM ET",29.006,"Hou"
"SG","Kentavious Caldwell-Pope",5500,"Det@Uta 10:30PM ET",26.650,"Det"
"SF","Jae Crowder",5400,"Bos@Atl 08:00PM ET",25.694,"Bos"
"PF","Trevor Booker",5400,"Bkn@Tor 07:30PM ET",28.593,"Bkn"
"PG","Tyler Johnson",5300,"Mia@Mil 08:00PM ET",28.230,"Mia"
"PF","Ryan Anderson",5300,"Mem@Hou 08:00PM ET",24.713,"Hou"
"PG","T.J. McConnell",5300,"Cha@Phi 07:00PM ET",18.493,"Phi"
"PG","Elfrid Payton",5300,"Orl@Por 10:00PM ET",27.381,"Orl"
"PF","Al-Farouq Aminu",5300,"Orl@Por 10:00PM ET",21.677,"Por"
"SF","Trevor Ariza",5200,"Mem@Hou 08:00PM ET",27.933,"Hou"
"PG","Patrick Beverley",5100,"Mem@Hou 08:00PM ET",27.463,"Hou"
"SG/SF","Josh Richardson",5000,"Mia@Mil 08:00PM ET",22.473,"Mia"
"PF/C","Montrezl Harrell",5000,"Mem@Hou 08:00PM ET",18.039,"Hou"
"SF","Michael Kidd-Gilchrist",5000,"Cha@Phi 07:00PM ET",23.046,"Cha"
"PG","Jeremy Lin",5000,"Bkn@Tor 07:30PM ET",30.146,"Bkn"
"SG","Bojan Bogdanovic",5000,"Bkn@Tor 07:30PM ET",21.730,"Bkn"
"PF","Marvin Williams",4900,"Cha@Phi 07:00PM ET",22.008,"Cha"
"PG/SG","Tim Hardaway Jr.",4800,"Bos@Atl 08:00PM ET",18.382,"Atl"
"PF/C","Derrick Favors",4800,"Det@Uta 10:30PM ET",20.650,"Uta"
"C","Nerlens Noel",4800,"Cha@Phi 07:00PM ET",16.182,"Phi"
"C","Tristan Thompson",4700,"Cle@Sac 10:30PM ET",24.211,"Cle"
"C","Clint Capela",4600,"Mem@Hou 08:00PM ET",26.804,"Hou"
"SF","Marcus Morris",4600,"Det@Uta 10:30PM ET",23.763,"Det"
"SG","Tony Allen",4500,"Mem@Hou 08:00PM ET",22.147,"Mem"
"C","Cody Zeller",4500,"Cha@Phi 07:00PM ET",23.750,"Cha"
"SF/PF","DeMarre Carroll",4500,"Bkn@Tor 07:30PM ET",19.280,"Tor"
"SG/SF","Allen Crabbe",4500,"Orl@Por 10:00PM ET",18.561,"Por"
"SG/SF","Dion Waiters",4400,"Mia@Mil 08:00PM ET",24.675,"Mia"
"SG","Rodney Hood",4400,"Det@Uta 10:30PM ET",23.093,"Uta"
"SG","Sean Kilpatrick",4400,"Bkn@Tor 07:30PM ET",25.480,"Bkn"
"SF","Maurice Harkless",4400,"Orl@Por 10:00PM ET",23.713,"Por"
"PG/SG","Darren Collison",4300,"Cle@Sac 10:30PM ET",22.892,"Sac"
"PF","Jon Leuer",4300,"Det@Uta 10:30PM ET",22.711,"Det"
"PF/C","Spencer Hawes",4300,"Cha@Phi 07:00PM ET",16.688,"Cha"
"C","Jahlil Okafor",4300,"Cha@Phi 07:00PM ET",20.580,"Phi"
"SG/SF","Evan Turner",4300,"Orl@Por 10:00PM ET",21.178,"Por"
"PF","JaMychal Green",4200,"Mem@Hou 08:00PM ET",23.000,"Mem"
"SG/SF","Thabo Sefolosha",4100,"Bos@Atl 08:00PM ET",20.579,"Atl"
"PF/C","Kelly Olynyk",4100,"Bos@Atl 08:00PM ET",18.341,"Bos"
"SG/SF","Shabazz Muhammad",4100,"OKC@Min 08:00PM ET",12.650,"Min"
"PG","Ty Lawson",4100,"Cle@Sac 10:30PM ET",19.973,"Sac"
"SF/PF","Dario Saric",4100,"Cha@Phi 07:00PM ET",20.403,"Phi"
"PF","Frank Kaminsky",4100,"Cha@Phi 07:00PM ET",21.196,"Cha"
"SG/SF","Kent Bazemore",4000,"Bos@Atl 08:00PM ET",21.194,"Atl"
"SF/PF","Michael Beasley",4000,"Mia@Mil 08:00PM ET",16.097,"Mil"
"SF","Andre Roberson",4000,"OKC@Min 08:00PM ET",18.475,"OKC"
"SG/SF","Kyle Korver",4000,"Cle@Sac 10:30PM ET",18.331,"Cle"
"SG/SF","Marco Belinelli",4000,"Cha@Phi 07:00PM ET",18.640,"Cha"
"PF/C","Amir Johnson",3900,"Bos@Atl 08:00PM ET",17.283,"Bos"
"C","Willie Reed",3900,"Mia@Mil 08:00PM ET",13.617,"Mia"
"PG/SG","Garrett Temple",3900,"Cle@Sac 10:30PM ET",17.461,"Sac"
"PG","Shelvin Mack",3800,"Det@Uta 10:30PM ET",16.500,"Uta"
"C","Aron Baynes",3800,"Det@Uta 10:30PM ET",10.333,"Det"
"SG","Nik Stauskas",3800,"Cha@Phi 07:00PM ET",17.140,"Phi"
"SG/SF","Terrence Ross",3800,"Bkn@Tor 07:30PM ET",17.878,"Tor"
"C","Bismack Biyombo",3800,"Orl@Por 10:00PM ET",20.410,"Orl"
"PG/SG","Matthew Dellavedova",3700,"Mia@Mil 08:00PM ET",20.141,"Mil"
"PG","Andrew Harrison",3700,"Mem@Hou 08:00PM ET",17.475,"Mem"
"SF/PF","Matt Barnes",3700,"Cle@Sac 10:30PM ET",19.293,"Sac"
"PF","Richaun Holmes",3700,"Cha@Phi 07:00PM ET",16.393,"Phi"
"SF","Rondae Hollis-Jefferson",3700,"Bkn@Tor 07:30PM ET",19.074,"Bkn"
"PG","D.J. Augustin",3700,"Orl@Por 10:00PM ET",16.369,"Orl"
"SG/SF","Gerald Green",3600,"Bos@Atl 08:00PM ET",11.060,"Bos"
"SG","Brandon Rush",3600,"OKC@Min 08:00PM ET",7.071,"Min"
"SG/SF","Vince Carter",3600,"Mem@Hou 08:00PM ET",17.816,"Mem"
"SF/PF","Anthony Tolliver",3600,"Cle@Sac 10:30PM ET",13.673,"Sac"
"PG","Sergio Rodriguez",3600,"Cha@Phi 07:00PM ET",23.109,"Phi"
"PG","Spencer Dinwiddie",3600,"Bkn@Tor 07:30PM ET",13.200,"Bkn"
"SG/SF","Norman Powell",3600,"Bkn@Tor 07:30PM ET",10.904,"Tor"
"SG","J.R. Smith",3500,"Cle@Sac 10:30PM ET",17.321,"Cle"
"SG/SF","Joe Ingles",3500,"Det@Uta 10:30PM ET",15.100,"Uta"
"SG","Gerald Henderson",3500,"Cha@Phi 07:00PM ET",16.828,"Phi"
"PF","Patrick Patterson",3500,"Bkn@Tor 07:30PM ET",19.197,"Tor"
"SG/SF","Tony Snell",3400,"Mia@Mil 08:00PM ET",16.556,"Mil"
"SF/PF","Nemanja Bjelica",3400,"OKC@Min 08:00PM ET",13.162,"Min"
"C","Cole Aldrich",3400,"OKC@Min 08:00PM ET",9.507,"Min"
"SG/SF","Corey Brewer",3400,"Mem@Hou 08:00PM ET",9.659,"Hou"
"SF/PF","Sam Dekker",3400,"Mem@Hou 08:00PM ET",15.159,"Hou"
"SF","Chandler Parsons",3400,"Mem@Hou 08:00PM ET",11.783,"Mem"
"SF","James Ennis III",3400,"Mem@Hou 08:00PM ET",17.583,"Mem"
"PF/C","Channing Frye",3400,"Cle@Sac 10:30PM ET",16.710,"Cle"
"PG","Ramon Sessions",3400,"Cha@Phi 07:00PM ET",13.244,"Cha"
"PG","Cory Joseph",3400,"Bkn@Tor 07:30PM ET",17.743,"Tor"
"PG","Isaiah Whitehead",3400,"Bkn@Tor 07:30PM ET",15.984,"Bkn"
"PF/C","Justin Hamilton",3400,"Bkn@Tor 07:30PM ET",16.515,"Bkn"
"PF/C","Mike Muscala",3300,"Bos@Atl 08:00PM ET",17.270,"Atl"
"PG/SG","Iman Shumpert",3300,"Cle@Sac 10:30PM ET",15.250,"Cle"
"C","Lucas Nogueira",3300,"Bkn@Tor 07:30PM ET",16.952,"Tor"
"C","John Henson",3200,"Mia@Mil 08:00PM ET",18.064,"Mil"
"C","Nene Hilario",3200,"Mem@Hou 08:00PM ET",15.028,"Hou"
"C","Kosta Koufos",3200,"Cle@Sac 10:30PM ET",16.138,"Sac"
"PG","Ish Smith",3200,"Det@Uta 10:30PM ET",20.848,"Det"
"SG/SF","Caris LeVert",3200,"Bkn@Tor 07:30PM ET",13.333,"Bkn"
"SG","Jodie Meeks",3200,"Orl@Por 10:00PM ET",16.300,"Orl"
"SF/PF","Jeff Green",3200,"Orl@Por 10:00PM ET",15.776,"Orl"
"SG/SF","Rodney McGruder",3100,"Mia@Mil 08:00PM ET",14.174,"Mia"
"SF","Wayne Ellington",3100,"Mia@Mil 08:00PM ET",17.650,"Mia"
"PF","Domantas Sabonis",3100,"OKC@Min 08:00PM ET",14.169,"OKC"
"PF","Trey Lyles",3100,"Det@Uta 10:30PM ET",17.250,"Uta"
"PG","Mo Williams",3000,"Bos@Atl 08:00PM ET",0,"Atl"
"PG","Malcolm Delaney",3000,"Bos@Atl 08:00PM ET",12.283,"Atl"
"PG","Demetrius Jackson",3000,"Bos@Atl 08:00PM ET",5.000,"Bos"
"PG","Terry Rozier",3000,"Bos@Atl 08:00PM ET",13.857,"Bos"
"SG","James Young",3000,"Bos@Atl 08:00PM ET",3.523,"Bos"
"SF","Mike Dunleavy",3000,"Bos@Atl 08:00PM ET",9.293,"Atl"
"SF","Taurean Prince",3000,"Bos@Atl 08:00PM ET",8.580,"Atl"
"SF","DeAndre' Bembry",3000,"Bos@Atl 08:00PM ET",4.179,"Atl"
"SF","Jaylen Brown",3000,"Bos@Atl 08:00PM ET",9.099,"Bos"
"PF/C","Kris Humphries",3000,"Bos@Atl 08:00PM ET",10.302,"Atl"
"PF","Mike Scott",3000,"Bos@Atl 08:00PM ET",8.469,"Atl"
"PF","Jonas Jerebko",3000,"Bos@Atl 08:00PM ET",11.532,"Bos"
"PF","Jordan Mickey",3000,"Bos@Atl 08:00PM ET",5.675,"Bos"
"C","Tiago Splitter",3000,"Bos@Atl 08:00PM ET",0,"Atl"
"C","Tyler Zeller",3000,"Bos@Atl 08:00PM ET",10.454,"Bos"
"PG","Jason Terry",3000,"Mia@Mil 08:00PM ET",8.398,"Mil"
"SG","Khris Middleton",3000,"Mia@Mil 08:00PM ET",0,"Mil"
"SG","Rashad Vaughn",3000,"Mia@Mil 08:00PM ET",7.839,"Mil"
"SF","Steve Novak",3000,"Mia@Mil 08:00PM ET",1.156,"Mil"
"PF","Chris Bosh",3000,"Mia@Mil 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Mil 08:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Mil 08:00PM ET",8.298,"Mia"
"PF","Derrick Williams",3000,"Mia@Mil 08:00PM ET",12.636,"Mia"
"PF","Mirza Teletovic",3000,"Mia@Mil 08:00PM ET",13.648,"Mil"
"PF","Justise Winslow",3000,"Mia@Mil 08:00PM ET",25.833,"Mia"
"PF","Thon Maker",3000,"Mia@Mil 08:00PM ET",4.433,"Mil"
"C","Udonis Haslem",3000,"Mia@Mil 08:00PM ET",5.846,"Mia"
"C","Miles Plumlee",3000,"Mia@Mil 08:00PM ET",6.080,"Mil"
"PG","Semaj Christon",3000,"OKC@Min 08:00PM ET",9.081,"OKC"
"PG","Kris Dunn",3000,"OKC@Min 08:00PM ET",12.699,"Min"
"PG","Cameron Payne",3000,"OKC@Min 08:00PM ET",8.500,"OKC"
"PG","Tyus Jones",3000,"OKC@Min 08:00PM ET",9.080,"Min"
"SG/SF","Alex Abrines",3000,"OKC@Min 08:00PM ET",9.402,"OKC"
"SG","Anthony Morrow",3000,"OKC@Min 08:00PM ET",8.759,"OKC"
"SF/PF","Jerami Grant",3000,"OKC@Min 08:00PM ET",13.282,"OKC"
"SF","Kyle Singler",3000,"OKC@Min 08:00PM ET",4.338,"OKC"
"SF","Josh Huestis",3000,"OKC@Min 08:00PM ET",0,"OKC"
"PF","Jordan Hill",3000,"OKC@Min 08:00PM ET",5.350,"Min"
"PF","Adreian Payne",3000,"OKC@Min 08:00PM ET",9.000,"Min"
"C","Nick Collison",3000,"OKC@Min 08:00PM ET",3.818,"OKC"
"C","Nikola Pekovic",3000,"OKC@Min 08:00PM ET",0,"Min"
"C","Joffrey Lauvergne",3000,"OKC@Min 08:00PM ET",12.184,"OKC"
"PG","Bobby Brown",3000,"Mem@Hou 08:00PM ET",1.111,"Hou"
"PG","Tyler Ennis",3000,"Mem@Hou 08:00PM ET",4.957,"Hou"
"PG","Wade Baldwin IV",3000,"Mem@Hou 08:00PM ET",9.402,"Mem"
"SG","Troy Daniels",3000,"Mem@Hou 08:00PM ET",14.850,"Mem"
"SG","Troy Williams",3000,"Mem@Hou 08:00PM ET",10.720,"Mem"
"SF","K.J. McDaniels",3000,"Mem@Hou 08:00PM ET",5.917,"Hou"
"PF/C","Jarell Martin",3000,"Mem@Hou 08:00PM ET",10.395,"Mem"
"PF","Brandan Wright",3000,"Mem@Hou 08:00PM ET",0,"Mem"
"PF","Kyle Wiltjer",3000,"Mem@Hou 08:00PM ET",2.306,"Hou"
"PF","Deyonta Davis",3000,"Mem@Hou 08:00PM ET",5.881,"Mem"
"C","Chinanu Onuaku",3000,"Mem@Hou 08:00PM ET",6.625,"Hou"
"PG","Kay Felder",3000,"Cle@Sac 10:30PM ET",10.214,"Cle"
"SG","James Jones",3000,"Cle@Sac 10:30PM ET",4.696,"Cle"
"SG","Arron Afflalo",3000,"Cle@Sac 10:30PM ET",12.395,"Sac"
"SG","DeAndre Liggins",3000,"Cle@Sac 10:30PM ET",9.525,"Cle"
"SG","Jordan McRae",3000,"Cle@Sac 10:30PM ET",8.640,"Cle"
"SG","Ben McLemore",3000,"Cle@Sac 10:30PM ET",9.208,"Sac"
"SG","Malachi Richardson",3000,"Cle@Sac 10:30PM ET",5.700,"Sac"
"SF/PF","Richard Jefferson",3000,"Cle@Sac 10:30PM ET",9.908,"Cle"
"SF","Omri Casspi",3000,"Cle@Sac 10:30PM ET",14.036,"Sac"
"PF","Skal Labissiere",3000,"Cle@Sac 10:30PM ET",4.625,"Sac"
"C","Chris Andersen",3000,"Cle@Sac 10:30PM ET",7.979,"Cle"
"C","Willie Cauley-Stein",3000,"Cle@Sac 10:30PM ET",9.008,"Sac"
"C","Georgios Papagiannis",3000,"Cle@Sac 10:30PM ET",1.375,"Sac"
"PG","Beno Udrih",3000,"Det@Uta 10:30PM ET",13.550,"Det"
"PG","Raul Neto",3000,"Det@Uta 10:30PM ET",5.638,"Uta"
"PG","Dante Exum",3000,"Det@Uta 10:30PM ET",12.190,"Uta"
"SG/SF","Joe Johnson",3000,"Det@Uta 10:30PM ET",15.544,"Uta"
"SG/SF","Stanley Johnson",3000,"Det@Uta 10:30PM ET",10.081,"Det"
"SG","Alec Burks",3000,"Det@Uta 10:30PM ET",2.563,"Uta"
"SG","Darrun Hilliard",3000,"Det@Uta 10:30PM ET",6.625,"Det"
"SF","Reggie Bullock",3000,"Det@Uta 10:30PM ET",7.563,"Det"
"SF","Michael Gbinije",3000,"Det@Uta 10:30PM ET",1.344,"Det"
"PF/C","Boris Diaw",3000,"Det@Uta 10:30PM ET",10.226,"Uta"
"PF","Joel Bolomboy",3000,"Det@Uta 10:30PM ET",2.833,"Uta"
"PF","Henry Ellenson",3000,"Det@Uta 10:30PM ET",2.958,"Det"
"C","Jeff Withey",3000,"Det@Uta 10:30PM ET",7.948,"Uta"
"C","Boban Marjanovic",3000,"Det@Uta 10:30PM ET",10.088,"Det"
"PG","Brian Roberts",3000,"Cha@Phi 07:00PM ET",3.150,"Cha"
"PG","Jerryd Bayless",3000,"Cha@Phi 07:00PM ET",21.333,"Phi"
"PG","Chasson Randle",3000,"Cha@Phi 07:00PM ET",0,"Phi"
"SG/SF","Timothe Luwawu-Cabarrot",3000,"Cha@Phi 07:00PM ET",5.054,"Phi"
"SF","Treveon Graham",3000,"Cha@Phi 07:00PM ET",3.455,"Cha"
"SF","Ben Simmons",3000,"Cha@Phi 07:00PM ET",0,"Phi"
"PF","Christian Wood",3000,"Cha@Phi 07:00PM ET",2.500,"Cha"
"C","Roy Hibbert",3000,"Cha@Phi 07:00PM ET",13.106,"Cha"
"PG","Randy Foye",3000,"Bkn@Tor 07:30PM ET",11.000,"Bkn"
"PG","Fred VanVleet",3000,"Bkn@Tor 07:30PM ET",4.361,"Tor"
"PG","Delon Wright",3000,"Bkn@Tor 07:30PM ET",0,"Tor"
"SF","Joe Harris",3000,"Bkn@Tor 07:30PM ET",15.972,"Bkn"
"SF","Bruno Caboclo",3000,"Bkn@Tor 07:30PM ET",2.875,"Tor"
"PF/C","Luis Scola",3000,"Bkn@Tor 07:30PM ET",12.714,"Bkn"
"PF","Quincy Acy",3000,"Bkn@Tor 07:30PM ET",4.036,"Bkn"
"PF","Jared Sullinger",3000,"Bkn@Tor 07:30PM ET",0,"Tor"
"PF","Chris McCullough",3000,"Bkn@Tor 07:30PM ET",5.250,"Bkn"
"PF","Pascal Siakam",3000,"Bkn@Tor 07:30PM ET",12.221,"Tor"
"C","Jakob Poeltl",3000,"Bkn@Tor 07:30PM ET",7.513,"Tor"
"PG/SG","C.J. Watson",3000,"Orl@Por 10:00PM ET",7.000,"Orl"
"PG","Shabazz Napier",3000,"Orl@Por 10:00PM ET",7.183,"Por"
"PG","Tim Quarterman",3000,"Orl@Por 10:00PM ET",3.250,"Por"
"SG","C.J. Wilcox",3000,"Orl@Por 10:00PM ET",2.609,"Orl"
"SG","Mario Hezonja",3000,"Orl@Por 10:00PM ET",5.843,"Orl"
"SF","Pat Connaughton",3000,"Orl@Por 10:00PM ET",2.986,"Por"
"SF","Damjan Rudez",3000,"Orl@Por 10:00PM ET",4.065,"Orl"
"PF/C","Meyers Leonard",3000,"Orl@Por 10:00PM ET",11.507,"Por"
"PF","Jake Layman",3000,"Orl@Por 10:00PM ET",4.357,"Por"
"PF","Noah Vonleh",3000,"Orl@Por 10:00PM ET",8.250,"Por"
"PF","Stephen Zimmerman Jr.",3000,"Orl@Por 10:00PM ET",4.125,"Orl"
"C","Festus Ezeli",3000,"Orl@Por 10:00PM ET",0,"Por"
"C","Ed Davis",3000,"Orl@Por 10:00PM ET",13.072,"Por"
